match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wonTackle,stat_fouls,stat_expectedGoalsOnTarget,stat_dispossessed,stat_accurateCross,captain,stat_wonContest,stat_bigChanceCreated,player_sofascoreId,stat_blockedScoringAttempt,stat_outfielderBlock,stat_goodHighClaim,stat_goals,stat_goalAssist,stat_totalOffside
11408418,home,Vizela,Matheus Pereira,,,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,F,6,6,False,14.0,9.0,,,3.0,5.0,11.0,,1.0,,,,,67.0,33.0,7.0,14.0,0.0100983,0,,6.0,2.0,1.0,,4.0,7.0,,1.0,3.0,4.0,3.0,,1.0,,2.0,,,3.0,1.0,,2.0,,,1.0,,,,,,,,
11408418,home,Vizela,Bruno Costa,,,bruno-costa,B. Costa,M,,174,140,M,343619,EUR,861408000,M,28,28,True,21.0,19.0,,,8.0,8.0,15.0,,2.0,,,,,24.0,27.0,7.1,3.0,0.158658,0,,12.0,2.0,,,1.0,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,,,,
11408418,home,Vizela,Alberto Soro,,,soro-alberto,A. Soro,M,29,173,203,M,944049,EUR,920937600,M,29,29,True,14.0,11.0,,,1.0,1.0,14.0,,,,,,,45.0,21.0,6.0,6.0,0.00535503,1,,10.0,1.0,,,1.0,,1.0,,,1.0,,0.1864,,,,1.0,,,1.0,,1.0,,,,,,,,,,,
11408418,home,Vizela,Sava Petrov,,,sava-petrov,S. Petrov,F,9,191,73,M,869693,EUR,898128000,F,9,9,True,11.0,10.0,,,2.0,2.0,10.0,1.0,4.0,,,,,45.0,25.0,6.5,10.0,0.0222422,0,,8.0,1.0,,,1.0,1.0,,,,7.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
11408418,home,Vizela,Anderson,,,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,True,13.0,12.0,2.0,1.0,10.0,10.0,3.0,1.0,,,,,,23.0,16.0,6.2,2.0,0.00046566,0,,2.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11408418,home,Vizela,Domingos Quina,,,domingos-quina,D. Quina,M,8,173,417,M,842582,EUR,942883200,M,10,10,True,20.0,16.0,1.0,1.0,2.0,3.0,17.0,,2.0,,,,,23.0,25.0,6.6,4.0,0.00716283,2,,14.0,,,,1.0,3.0,1.0,,,,2.0,0.0297,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,
11408418,home,Vizela,Nikola Bursać,,,nikola-bursac,N. Bursać,G,73,191,22,M,1022222,EUR,1000166400,G,73,73,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408418,home,Vizela,Hugo Oliveira,,,oliveira-hugo,H. Oliveira,D,2,174,21,M,1093052,EUR,1013299200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408418,home,Vizela,Aleksandar Busnić,,,aleksandar-busnic,A. Busnić,M,22,191,34,M,905761,EUR,881193600,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408418,home,Vizela,Alex Méndez,,,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408418,away,Casa Pia,Ricardo Batista,,,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,False,33.0,18.0,26.0,11.0,9.0,11.0,22.0,,8.0,3.0,3.0,,,90.0,42.0,7.5,16.0,0.00224206,0,1.3301,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
11408418,away,Casa Pia,Fernando Varela,,,fernando-varela,F. Varela,D,5,183,60,M,51705,EUR,564883200,D,15,15,False,42.0,29.0,11.0,4.0,23.0,29.0,13.0,1.0,3.0,,,,,90.0,45.0,6.6,13.0,0.00554832,0,,6.0,,,2.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,
11408418,away,Casa Pia,Nermin Zolotić,,,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,False,37.0,33.0,6.0,4.0,20.0,21.0,16.0,2.0,2.0,,,,,90.0,43.0,7.0,5.0,0.00795977,0,,13.0,,2.0,2.0,2.0,3.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
11408418,away,Casa Pia,Duplexe Tchamba,,,duplexe-tchamba,D. Tchamba,D,2,191,133,M,891792,EUR,900028800,D,2,2,False,27.0,21.0,6.0,1.0,17.0,18.0,9.0,2.0,4.0,,,,,76.0,38.0,6.4,9.0,0.00214816,0,,4.0,,1.0,1.0,4.0,4.0,,2.0,3.0,1.0,,,,,,,,2.0,3.0,,,,,,,,,,,,,
11408418,away,Casa Pia,Gaizka Larrazabal,,,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,M,72,72,False,31.0,24.0,2.0,2.0,12.0,15.0,19.0,2.0,4.0,,,,,90.0,56.0,7.9,13.0,0.0156484,2,,12.0,3.0,,,3.0,3.0,,3.0,1.0,,,0.1909,,1.0,3.0,,2.0,,1.0,1.2423,,,,2.0,,,,,,1.0,,
11408418,away,Casa Pia,Telasco Segovia,Telasco Segovia,,telasco-segovia,T. Segovia,M,8,175,5926,M,1106549,EUR,1049241600,M,21,21,False,24.0,19.0,4.0,2.0,11.0,13.0,11.0,2.0,2.0,,,,,62.0,36.0,6.9,6.0,0.00746667,0,,8.0,,1.0,,4.0,4.0,,1.0,3.0,1.0,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,
11408418,away,Casa Pia,Neto,,,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,8,8,False,32.0,25.0,8.0,5.0,14.0,18.0,14.0,,8.0,,,,,78.0,42.0,7.5,9.0,0.0160513,1,,11.0,,,,3.0,5.0,,1.0,5.0,1.0,,0.0105,,1.0,,,1.0,3.0,2.0,0.3303,,,,,,,,,,1.0,,
11408418,away,Casa Pia,Leonardo Lelo,,,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,28.0,20.0,3.0,2.0,6.0,9.0,24.0,1.0,2.0,,,,,90.0,46.0,7.1,16.0,0.0389244,1,,14.0,5.0,,,1.0,1.0,,1.0,1.0,1.0,,0.1071,1.0,,,,1.0,1.0,,0.0855,1.0,,,,,,,,,,1.0,
11408418,away,Casa Pia,Pablo,,,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,F,80,80,False,17.0,14.0,2.0,1.0,3.0,4.0,14.0,,1.0,,,,,84.0,41.0,6.8,14.0,0.0588426,2,,12.0,1.0,1.0,,8.0,2.0,1.0,,1.0,5.0,,0.0512,2.0,,3.0,,,1.0,3.0,,3.0,1.0,,1.0,,,1.0,,,,1.0,1.0
11408418,away,Casa Pia,Felippe Cardoso,,,felippe-cardoso,F. Cardoso,F,70,187,417,M,922616,EUR,907459200,F,30,30,False,18.0,15.0,1.0,1.0,3.0,3.0,15.0,1.0,2.0,,,,,84.0,42.0,9.0,10.0,0.0257721,3,,12.0,,3.0,6.0,10.0,13.0,,1.0,1.0,4.0,2.0,0.3223,1.0,3.0,5.0,,3.0,1.0,1.0,1.1014,2.0,,,4.0,,,,,,2.0,,2.0
11408418,away,Casa Pia,Nuno Moreira,,,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,F,7,7,False,23.0,21.0,3.0,2.0,8.0,9.0,15.0,,9.0,,,,,78.0,36.0,7.2,6.0,0.0534002,2,,13.0,1.0,1.0,,7.0,3.0,1.0,1.0,1.0,,1.0,0.1055,2.0,1.0,3.0,,1.0,1.0,2.0,0.0348,1.0,,,1.0,,,,,,,,
11408418,away,Casa Pia,Samuel Justo,Samuel,Justo,samuel-justo,S. Justo,M,96,178,247,M,1153077,EUR,1080864000,M,96,96,True,11.0,10.0,1.0,,4.0,4.0,7.0,2.0,,,,,,28.0,22.0,7.1,4.0,0.0848948,0,,6.0,,,,1.0,3.0,,,2.0,,1.0,,1.0,,,,,2.0,,,1.0,,,,,,,1.0,,,1.0,
11408418,away,Casa Pia,Fahem Benaissa-Yahia,,,fahem-benaissa-yahia,F. Benaissa-Yahia,M,50,188,115,M,1529932,EUR,1020038400,D,12,12,True,7.0,5.0,,,2.0,3.0,5.0,,,,,,,12.0,13.0,6.4,4.0,0.00144135,0,,3.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11408418,away,Casa Pia,Yuki Soma,,,soma-yuki,Y. Soma,F,7,165,617,M,945290,EUR,856828800,F,11,11,True,7.0,5.0,1.0,,4.0,4.0,3.0,,2.0,,,,,12.0,7.0,6.5,2.0,0.0007124,0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11408418,away,Casa Pia,João Nunes,,,joao-nunes,J. Nunes,D,30,188,83,M,190135,EUR,816739200,D,3,3,True,1.0,1.0,,,,,1.0,,,,,,,11.0,2.0,6.5,,0.0002961,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408418,away,Casa Pia,André Lacximicant,,,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,9,9,True,1.0,,1.0,,,,1.0,,,,,,,10.0,2.0,6.4,1.0,,0,,,,1.0,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
11408418,away,Casa Pia,Lucas Paes,,,lucas-paes,L. Paes,G,1,193,72,M,931473,EUR,881452800,G,68,68,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408418,away,Casa Pia,André Geraldes,,,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408418,away,Casa Pia,Tiago Dias,,,tiago-dias,T. Dias,M,77,175,51,M,825676,EUR,894240000,D,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408418,away,Casa Pia,Rúben Lameiras,,,ruben-lameiras,R. Lameiras,M,22,175,78,M,793154,EUR,788054400,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
