match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalCross,stat_totalContest,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_accurateCross,stat_errorLeadToAShot,stat_lastManTackle,stat_bigChanceMissed,stat_goals
14083704,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,43.0,25.0,27.0,10.0,0.0,20.0,22.0,5.0,21.0,3.0,20.0,1.0,1.0,2.0,3.0,3.0,3.0,90.0,59.0,7.0,20.0,0.00500203,0.3391,0,0.523,0.11,0.01,-0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083704,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,,801837,EUR,736473600,D,15,15,False,17.0,14.0,2.0,1.0,0.0,10.0,12.0,4.0,5.0,2.0,1.0,,,,,,,31.0,32.0,7.1,6.0,0.00200469,,0,,0.03,0.03,0.22,,True,2.0,1.0,3.0,6.0,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
14083704,home,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,,910978,EUR,931132800,D,3,3,False,68.0,56.0,14.0,8.0,0.0,40.0,47.0,16.0,21.0,10.0,3.0,,,,,,,90.0,85.0,7.2,13.0,0.00553471,,0,,0.14,0.07,0.22,,,2.0,6.0,5.0,6.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14083704,home,Athletic Club,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191,10335,M,laporte27,149734,EUR,769996800,D,14,14,False,57.0,48.0,5.0,2.0,0.0,37.0,41.0,11.0,16.0,14.0,5.0,1.0,,,,,,90.0,77.0,7.0,10.0,0.0107397,,0,,0.28,0.07,0.25,,,2.0,3.0,3.0,3.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
14083704,home,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,,84531,EUR,634608000,D,17,17,False,52.0,42.0,6.0,3.0,0.0,24.0,28.0,18.0,24.0,7.0,6.0,2.0,,,,,,90.0,83.0,7.3,14.0,0.0212192,,0,,0.17,0.25,-0.08,,,,4.0,3.0,10.0,,2.0,2.0,,,1.0,,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,
14083704,home,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,,96365,EUR,744595200,M,16,16,False,29.0,23.0,4.0,2.0,0.0,11.0,13.0,12.0,16.0,1.0,4.0,3.0,,,,,,59.0,45.0,6.7,11.0,0.00738496,,0,,-0.02,0.09,0.14,,,1.0,,6.0,5.0,2.0,3.0,1.0,,,,,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,
14083704,home,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,,1495844,EUR,1068681600,M,18,18,False,46.0,35.0,7.0,3.0,0.0,19.0,23.0,16.0,23.0,3.0,4.0,2.0,,,,,,90.0,65.0,6.6,17.0,0.0201346,,0,,0.02,0.13,-0.01,,,1.0,1.0,4.0,4.0,1.0,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
14083704,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,M,7,7,False,8.0,7.0,,,0.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,,,,,,59.0,30.0,6.3,13.0,0.00245312,,0,,0.0,-0.11,0.18,,,3.0,,9.0,3.0,4.0,1.0,1.0,,,,,,1.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,
14083704,home,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,False,24.0,22.0,2.0,,0.0,13.0,14.0,9.0,10.0,1.0,3.0,4.0,,,,,,76.0,39.0,6.4,9.0,0.112218,,2,,0.25,-0.03,-0.04,,,1.0,,4.0,1.0,1.0,,,,,,1.0,,,1.0,,2.0,1.0,,1.0,1.0,0.1111,0.2676,2.0,-0.05,,,,,,
14083704,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,M,10,10,False,25.0,16.0,,,0.0,9.0,11.0,7.0,14.0,1.0,3.0,2.0,,,,,,90.0,44.0,6.3,19.0,0.0186093,,1,,0.09,0.02,-0.1,,,1.0,,9.0,2.0,1.0,,,,,1.0,,,,2.0,3.0,6.0,2.0,,1.0,,0.0138,0.0799,,-0.02,,,,,,
