match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_wonContest,stat_totalOffside,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11528884,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197.0,18384,M,RS1,920546,EUR,879811200,G,1,1,False,24.0,23.0,5.0,4.0,20.0,20.0,3.0,4.0,1.0,2.0,1.0,2.0,12.0,1.0,1.0,3.0,1.0,1.0,90.0,37.0,6.8,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11528884,home,Chelsea,Bashir Humphreys,bashir-humphreys,B. Humphreys,D,12,186.0,1278,M,,996910,EUR,1047686400,D,48,48,False,112.0,102.0,4.0,1.0,39.0,43.0,63.0,69.0,1.0,2.0,3.0,4.0,2.0,,,,,,90.0,128.0,7.1,11.0,0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11528884,home,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190.0,10088,M,axel_disasi,827243,EUR,889574400,D,2,2,False,110.0,103.0,3.0,1.0,61.0,67.0,42.0,43.0,4.0,10.0,6.0,10.0,9.0,,1.0,,,,90.0,122.0,7.5,8.0,1,,2.0,,,,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
11528884,home,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187.0,17866,M,LColwill,996911,EUR,1046217600,D,26,26,False,105.0,96.0,6.0,2.0,56.0,59.0,40.0,46.0,1.0,8.0,1.0,8.0,4.0,,,,,,65.0,111.0,7.0,12.0,0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11528884,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175.0,37144,M,cucurella3,794939,EUR,901065600,D,3,3,False,76.0,72.0,2.0,1.0,22.0,22.0,51.0,58.0,,1.0,1.0,5.0,4.0,,1.0,,,,90.0,99.0,7.7,9.0,0,,,1.0,1.0,2.0,1.0,4.0,2.0,,,,,,4.0,1.0,2.0,2.0,,,,,,,,,,,
11528884,home,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182.0,16542,M,conorgallagher92,904970,EUR,949795200,M,23,23,False,95.0,91.0,1.0,1.0,27.0,27.0,64.0,69.0,1.0,1.0,2.0,11.0,5.0,,1.0,,,,90.0,118.0,8.2,8.0,4,,,3.0,2.0,3.0,2.0,1.0,5.0,1.0,,,,,1.0,,5.0,,True,1.0,2.0,,,,,,,,
11528884,home,Chelsea,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188.0,5003,M,l.ugochukwu8,1048916,EUR,1080259200,M,16,16,False,71.0,66.0,7.0,6.0,30.0,34.0,36.0,37.0,,,2.0,2.0,6.0,,,,,,90.0,77.0,6.9,7.0,1,,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,
11528884,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182.0,40319,M,nonzinoo10,966547,EUR,1015718400,M,11,11,False,55.0,46.0,4.0,2.0,8.0,8.0,38.0,48.0,,,2.0,10.0,3.0,,,,,,81.0,80.0,8.5,14.0,6,,,,,2.0,3.0,1.0,9.0,1.0,,,,,1.0,,7.0,,,3.0,2.0,,1.0,1.0,1.0,,,,
11528884,home,Chelsea,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178.0,5464,M,maatsen_,976263,EUR,1015718400,M,29,29,False,60.0,50.0,3.0,2.0,6.0,6.0,45.0,55.0,,,8.0,2.0,3.0,,2.0,,,,90.0,83.0,7.3,17.0,5,1.0,,1.0,,1.0,,1.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,,,3.0,1.0,4.0,,,,1.0,,,
11528884,home,Chelsea,Diego Moreira,diego-moreira,D. Moreira,F,7,179.0,6030,M,diegzyyy,1142233,EUR,1091750400,M,43,43,False,31.0,23.0,,,6.0,6.0,19.0,31.0,1.0,1.0,4.0,1.0,1.0,,,,,,45.0,44.0,6.5,16.0,0,1.0,,,,1.0,,1.0,1.0,,,2.0,Diego,Moreira,6.0,2.0,,1.0,,,,1.0,,,,,,,
11528884,home,Chelsea,Mason Burstow,mason-burstow,M. Burstow,F,48,187.0,648,M,,1138421,EUR,1059955200,F,37,37,False,12.0,9.0,,,6.0,6.0,3.0,6.0,,1.0,2.0,1.0,2.0,,,,,,65.0,16.0,6.5,5.0,1,,,,,,,,,1.0,,,Mason Burstow,,,,,,,,,2.0,,,,,,,
11528884,home,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186.0,89403,M,NJackson11,1085381,EUR,992995200,F,15,15,True,23.0,22.0,,,4.0,4.0,18.0,19.0,2.0,,4.0,2.0,,,1.0,,,,45.0,30.0,7.2,4.0,1,,1.0,,,,,2.0,3.0,,,,Nicolas Jackson,,,,2.0,,,,1.0,1.0,,,,1.0,,,
11528884,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179.0,19294,M,malogst,996958,EUR,1053302400,D,27,27,True,28.0,25.0,1.0,1.0,14.0,15.0,11.0,14.0,,,1.0,1.0,1.0,,,,,,25.0,35.0,6.7,6.0,0,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,
11528884,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177.0,120639,M,Enzo8,974505,EUR,979689600,M,8,8,True,33.0,27.0,3.0,3.0,6.0,8.0,23.0,30.0,,1.0,,2.0,1.0,,,,,,25.0,47.0,8.1,10.0,4,,1.0,,,1.0,1.0,2.0,,,1.0,,,,5.0,2.0,,,,1.0,3.0,,1.0,1.0,,,,,
11528884,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178.0,79211,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,True,21.0,21.0,,,8.0,8.0,13.0,13.0,,,,,,,,,,,9.0,22.0,6.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11528884,home,Chelsea,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194.0,8557,M,dj.petrovic12,882604,EUR,939340800,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11528884,home,Chelsea,Lucas Bergström,lucas-bergstrom,L. Bergström,G,13,206.0,3145,M,,996903,EUR,1031184000,G,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
