match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_totalOffside,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
10382264,home,FC Utrecht,Othman Boussaid,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,M,26,26,True,11.0,5.0,,,2.0,3.0,3.0,10.0,,1.0,,,,26.0,17.0,6.4,9.0,1,2.0,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,
10382264,home,FC Utrecht,Bas Dost,bas-dost,B. Dost,F,,196,697,M,32260,EUR,612576000,F,28,28,True,8.0,6.0,1.0,,1.0,2.0,5.0,6.0,,,,,,26.0,12.0,6.5,4.0,0,,,4.0,3.0,4.0,3.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,
10382264,home,FC Utrecht,Victor Jensen,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,True,2.0,1.0,,,,,1.0,3.0,,,,,,10.0,5.0,6.5,2.0,0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10382264,home,FC Utrecht,Thijmen Nijhuis,thijmen-nijhuis,T. Nijhuis,G,1,196,50,M,845979,EUR,901324800,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,home,FC Utrecht,Kevin Gadellaa,kevin-gadellaa,K. Gadellaa,G,1,210,175,M,1169107,EUR,1049760000,G,61,61,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,home,FC Utrecht,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,577,M,904759,EUR,924048000,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,home,FC Utrecht,Mark van der Maarel,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,home,FC Utrecht,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187,1734,M,1014540,EUR,990403200,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,home,FC Utrecht,Hidde ter Avest,hidde-ter-avest,H. t. Avest,D,24,182,95,M,361788,EUR,864086400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,home,FC Utrecht,Zakaria Labyad,zakaria-labyad,Z. Labyad,M,,173,933,M,106142,EUR,731635200,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,home,FC Utrecht,Rocco Robert Shein,rocco-robert-shein,R. R. Shein,M,19,185,267,M,954624,EUR,1058140800,M,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,home,FC Utrecht,Anthony Descotte,descotte-anthony,A. Descotte,F,99,179,246,M,1008697,EUR,1059868800,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,away,FC Volendam,Filip Stanković,filip-stankovic,F. Stanković,G,1,185,1035,M,986355,EUR,1014595200,G,1,1,False,27.0,7.0,25.0,5.0,3.0,6.0,4.0,21.0,3.0,14.0,3.0,5.0,1.0,90.0,41.0,8.1,20.0,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,
10382264,away,FC Volendam,Oskar Buur,oskar-buur,O. Buur,D,2,178,84,M,797688,EUR,891302400,D,2,2,False,23.0,11.0,3.0,,2.0,3.0,9.0,21.0,4.0,5.0,,,,90.0,44.0,7.1,18.0,0,1.0,,1.0,1.0,3.0,4.0,,1.0,,,,2.0,1.0,,,,,1.0,1.0,2.0,,,,2.0,,,,,,,,
10382264,away,FC Volendam,Brian Plat,brian-plat,B. Plat,D,4,191,60,M,980673,EUR,954892800,D,3,3,False,13.0,6.0,4.0,1.0,6.0,8.0,,5.0,6.0,3.0,,,,90.0,30.0,7.4,8.0,1,,,4.0,4.0,8.0,8.0,1.0,,,,1.0,,2.0,,,,,4.0,3.0,,,,1.0,2.0,1.0,,,,,,,
10382264,away,FC Volendam,Benaissa Benamar,benaissa-benamar,B. Benamar,D,5,191,226,M,970791,EUR,860457600,D,6,6,False,23.0,12.0,8.0,1.0,8.0,12.0,4.0,11.0,5.0,4.0,,,,90.0,32.0,6.9,12.0,0,,,3.0,1.0,4.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,
10382264,away,FC Volendam,Xavier Mbuyamba,xavier-mbuyamba,X. Mbuyamba,D,3,195,632,M,974020,EUR,1009756800,D,31,31,False,32.0,14.0,9.0,2.0,9.0,17.0,5.0,15.0,7.0,7.0,,,,90.0,52.0,6.6,20.0,1,,,4.0,5.0,7.0,5.0,,2.0,,,3.0,,2.0,,,,,,,,,,1.0,,,,1.0,,,,,
10382264,away,FC Volendam,Derry Murkin,derry-murkin,D. Murkin,D,2,183,178,M,946561,EUR,933033600,D,5,5,False,33.0,22.0,8.0,4.0,10.0,14.0,12.0,23.0,3.0,10.0,,,,90.0,64.0,6.8,25.0,0,4.0,,1.0,2.0,7.0,6.0,2.0,3.0,1.0,,1.0,3.0,2.0,,,,,2.0,,1.0,,,,,,,,,,,,
10382264,away,FC Volendam,Daryl van Mieghem,daryl-van-mieghem,D. v. Mieghem,M,7,175,120,M,163539,EUR,628819200,M,7,7,False,10.0,8.0,1.0,,5.0,6.0,3.0,5.0,,2.0,,,,75.0,16.0,6.5,5.0,0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,
10382264,away,FC Volendam,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,8,8,False,28.0,20.0,2.0,1.0,9.0,12.0,13.0,23.0,1.0,10.0,,,,90.0,52.0,8.0,17.0,0,7.0,2.0,2.0,,3.0,7.0,,1.0,1.0,1.0,,2.0,,5.0,,,,4.0,1.0,2.0,True,1.0,,,1.0,,,,,,,
10382264,away,FC Volendam,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183,95,M,1084944,EUR,1043884800,M,17,17,False,31.0,22.0,5.0,3.0,14.0,20.0,8.0,11.0,3.0,12.0,,,,89.0,49.0,6.6,14.0,0,,,,1.0,5.0,5.0,2.0,2.0,,,3.0,2.0,1.0,,Calvin Twigt,,,2.0,1.0,2.0,,,,,,,,,,,,
10382264,away,FC Volendam,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,954,M,965009,EUR,1033171200,M,10,10,False,13.0,9.0,1.0,1.0,2.0,2.0,7.0,12.0,,8.0,,,,90.0,36.0,6.5,13.0,3,1.0,,2.0,2.0,12.0,8.0,3.0,5.0,3.0,,,2.0,2.0,1.0,,,2.0,,,3.0,,2.0,1.0,,3.0,,,,,,,
10382264,away,FC Volendam,Henk Veerman,henk-veerman,H. Veerman,F,9,201,406,M,313264,EUR,667526400,F,9,9,False,12.0,8.0,1.0,,3.0,4.0,5.0,8.0,1.0,3.0,,,,82.0,22.0,6.2,10.0,0,,,6.0,2.0,12.0,3.0,,2.0,,,,2.0,2.0,1.0,Henk,Veerman,,,,1.0,,2.0,,,2.0,,,,,,,
10382264,away,FC Volendam,Francesco Antonucci,francesco-antonucci,F. Antonucci,M,10,171,173,M,826175,EUR,929836800,M,19,19,True,7.0,5.0,,,,,5.0,7.0,,,,,,15.0,10.0,6.6,2.0,3,,,,,1.0,,,,,,,,1.0,,,,,,,,,,2.0,,,1.0,,,,,,
10382264,away,FC Volendam,Robert Mühren,robert-muhren,R. Mühren,M,21,187,188,M,156676,EUR,611452800,F,21,21,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,8.0,4.0,7.3,,0,,,4.0,,4.0,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.0
10382264,away,FC Volendam,Florent Sanchez Da Silva,sanchez-da-silva-florent,F. S. D. Silva,M,7,178,222,M,1385467,EUR,1049241600,M,12,12,True,2.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,12.0,3.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,away,FC Volendam,Barry Lauwers,barry-lauwers,B. Lauwers,G,,187,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Barry,Lauwers,,,,,,,,,,,,,,,,
10382264,away,FC Volendam,Kayne van Oevelen,kayne-van-oevelen,K. v. Oevelen,G,1,199,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Kayne van Oevelen,,,,,,,,,,,,,,,,,
10382264,away,FC Volendam,Damon Mirani,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,away,FC Volendam,Givairo Read,givairo-read,G. Read,D,26,175,1865,M,1388535,EUR,1149206400,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,away,FC Volendam,Josh Flint,josh-flint,J. Flint,D,28,186,47,M,966460,EUR,971395200,D,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,away,FC Volendam,Bilal Ould-Chikh,bilal-ould-chikh,B. Ould-Chikh,M,77,170,1226,M,544532,EUR,870048000,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,away,FC Volendam,Ibrahim El Kadiri,ibrahim-el-kadiri,I. E. Kadiri,M,11,170,417,M,1006443,EUR,1011744000,F,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,away,FC Volendam,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186,187,M,1066450,EUR,941846400,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382264,away,FC Volendam,Achraf Douiri,achraf-douiri,A. Douiri,F,,180,38,M,1084535,EUR,943660800,F,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Achraf Douiri,,,,,,,,,,,,,,,,,
