match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_wasFouled,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_penaltyWon,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_goalAssist,stat_penaltyConceded
10437950,home,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,31.0,19.0,17.0,5.0,15.0,19.0,4.0,12.0,4.0,4.0,5.0,90.0,39.0,7.0,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437950,home,Portimonense SAD,Fahd Moufi,fahd-moufi,F. Moufi,D,18,179,913,M,801066,EUR,831254400,D,18,18,False,42.0,33.0,4.0,3.0,23.0,26.0,11.0,20.0,4.0,,,90.0,70.0,6.3,19.0,1,True,4.0,1.0,2.0,3.0,7.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10437950,home,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,66.0,52.0,14.0,5.0,39.0,45.0,13.0,21.0,6.0,,,90.0,76.0,6.7,14.0,0,,,,,3.0,4.0,6.0,,,,2.0,2.0,1.0,2.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,,
10437950,home,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,60.0,53.0,11.0,6.0,45.0,48.0,8.0,12.0,8.0,,,90.0,73.0,7.0,7.0,0,,,,1.0,2.0,1.0,6.0,,,,5.0,,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,
10437950,home,Portimonense SAD,Moustapha Seck,moustapha-seck,M. Seck,D,24,176,148,M,807292,EUR,825033600,D,14,14,False,42.0,28.0,3.0,1.0,19.0,21.0,10.0,23.0,5.0,,,90.0,72.0,6.7,23.0,1,,2.0,1.0,2.0,2.0,3.0,7.0,,2.0,,,2.0,,1.0,1.0,,,,,3.0,1.0,1.0,3.0,1.0,,,,,,,,,
10437950,home,Portimonense SAD,Paulo Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,38,38,False,23.0,18.0,3.0,2.0,9.0,12.0,9.0,11.0,3.0,,,72.0,28.0,6.6,5.0,0,,,,2.0,,3.0,2.0,,,,,,1.0,1.0,,1.0,Paulo,Estrela,,1.0,,,,,,,,,,,,,
10437950,home,Portimonense SAD,Mohamed Diaby,mohamed-diaby,M. Diaby,M,,188,46,M,892208,EUR,841708800,M,24,24,False,33.0,27.0,8.0,7.0,16.0,19.0,11.0,14.0,6.0,,,72.0,47.0,7.1,9.0,1,,,,,2.0,3.0,6.0,1.0,,,4.0,,,3.0,,2.0,,,,1.0,,,1.0,,1.0,,,,,,,,
10437950,home,Portimonense SAD,Gustavo Klismahn,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,M,27,27,False,19.0,16.0,1.0,1.0,3.0,3.0,13.0,17.0,7.0,,,62.0,29.0,6.8,5.0,0,,1.0,,,,4.0,4.0,,1.0,,1.0,,1.0,3.0,2.0,4.0,Klismahn,,,,1.0,,1.0,1.0,,,,,,,,,
10437950,home,Portimonense SAD,Zié Ouattara,zie-ouattara,Z. Ouattara,D,24,178,133,M,1005407,EUR,947376000,F,3,3,False,23.0,18.0,2.0,1.0,7.0,7.0,11.0,17.0,4.0,,,90.0,38.0,6.7,11.0,0,,1.0,,2.0,3.0,5.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,4.0,1.0,,,,,,,,,
10437950,home,Portimonense SAD,Yago Cariello,yago-cariello,Yago,F,99,185,310,M,1019266,EUR,933033600,F,99,99,False,22.0,12.0,3.0,1.0,5.0,7.0,7.0,15.0,1.0,,,86.0,38.0,6.6,16.0,1,,,,2.0,2.0,8.0,6.0,,1.0,1.0,2.0,,,1.0,1.0,4.0,,,1.0,3.0,,,5.0,,,1.0,1.0,,,,,,
10437950,home,Portimonense SAD,Luquinha,luquinha,Luquinha,M,18,167,71,M,981444,EUR,970531200,F,20,20,False,33.0,20.0,3.0,1.0,10.0,13.0,10.0,20.0,10.0,,,86.0,46.0,7.6,16.0,2,,,,,,4.0,5.0,1.0,3.0,1.0,,,,1.0,1.0,2.0,,,,2.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,
10437950,home,Portimonense SAD,Ricardo Matos,ricardo-matos,R. Matos,F,17,181,151,M,976416,EUR,953942400,F,17,17,True,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,,28.0,5.0,6.5,1.0,0,,,,3.0,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10437950,home,Portimonense SAD,Henrique Jocu,henrique-jocu,H. Jocu,M,28,171,83,M,976408,EUR,999993600,M,6,6,True,8.0,6.0,2.0,1.0,5.0,5.0,1.0,3.0,2.0,,,18.0,8.0,6.4,2.0,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10437950,home,Portimonense SAD,Bruno Reis,bruno-reis,Bruninho,M,8,176,19,M,976064,EUR,932428800,M,85,85,True,6.0,3.0,2.0,,2.0,2.0,1.0,4.0,4.0,,,18.0,7.0,5.9,4.0,0,,,,,,5.0,,,,,,,,,,4.0,,,1.0,,,,1.0,,,,,,,,,,
10437950,home,Portimonense SAD,Rui Gomes,gomes-rui,R. Gomes,M,12,172,41,M,993246,EUR,873331200,F,70,70,True,1.0,,,,,,,1.0,1.0,,,10.0,1.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10437950,home,Portimonense SAD,Adewale Sapara,adewale-sapara,A. Sapara,F,,175,19,M,1066142,EUR,791164800,F,77,77,True,4.0,3.0,1.0,,1.0,1.0,2.0,3.0,,,,10.0,7.0,6.5,2.0,0,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10437950,home,Portimonense SAD,Mateus Oliveira,mateus-oliveira,M. Oliveira,G,1,199,1033,M,1066689,EUR,1020297600,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mateus Oliveira,,,,,,,,,,,,,,,,
10437950,home,Portimonense SAD,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437950,home,Portimonense SAD,Yong-hak Kim,yong-hak-kim,Y. Kim,M,73,172,162,M,1000238,EUR,1053388800,F,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437950,home,Portimonense SAD,Bryan Róchez,bryan-rochez,B. Róchez,F,35,181,256,M,796395,EUR,788918400,F,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437950,away,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,False,20.0,12.0,11.0,3.0,10.0,10.0,2.0,10.0,3.0,,1.0,90.0,22.0,6.3,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10437950,away,Casa Pia,Fernando Varela,fernando-varela,F. Varela,D,5,183,60,M,51705,EUR,564883200,D,15,15,False,37.0,29.0,8.0,3.0,19.0,23.0,10.0,14.0,7.0,,,90.0,50.0,6.9,10.0,2,,,,3.0,4.0,6.0,8.0,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,3.0,,1.0,1.0,,,,,,,,,,
10437950,away,Casa Pia,Vasco Fernandes,vasco-fernandes,V. Fernandes,D,,181,45,M,41650,EUR,532137600,D,13,13,False,35.0,29.0,6.0,3.0,17.0,19.0,12.0,16.0,7.0,,,90.0,41.0,6.3,9.0,0,True,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,
10437950,away,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,False,47.0,34.0,8.0,1.0,22.0,25.0,12.0,22.0,8.0,,,90.0,59.0,6.6,14.0,0,,,,2.0,,2.0,5.0,,,,2.0,,,1.0,1.0,,,,,4.0,,,1.0,,,,,,,,,,
10437950,away,Casa Pia,Lucas Soares,lucas-soares,L. Soares,M,42,176,85,M,991358,EUR,894240000,M,42,42,False,34.0,21.0,4.0,1.0,11.0,17.0,11.0,18.0,6.0,,,90.0,59.0,6.5,18.0,4,,1.0,1.0,2.0,1.0,6.0,2.0,1.0,,,2.0,,,1.0,,1.0,,,2.0,,,3.0,3.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0
10437950,away,Casa Pia,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,8,8,False,38.0,31.0,,,7.0,8.0,25.0,38.0,8.0,,,77.0,61.0,7.8,18.0,1,,8.0,1.0,,,5.0,4.0,3.0,,,,,4.0,1.0,,2.0,,,,3.0,,,1.0,3.0,1.0,,,,1.0,,,,
10437950,away,Casa Pia,Afonso Taira,afonso-taira,A. Taira,M,6,177,41,M,153040,EUR,708739200,M,27,27,False,40.0,33.0,,,10.0,11.0,23.0,29.0,7.0,,,86.0,50.0,6.7,9.0,0,,,,1.0,1.0,4.0,3.0,,1.0,,1.0,,2.0,2.0,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,
10437950,away,Casa Pia,Derick Poloni,derick-poloni,D. Poloni,D,6,173,38,M,892169,EUR,746841600,M,6,6,False,28.0,18.0,,,5.0,8.0,15.0,28.0,7.0,,,90.0,62.0,7.0,19.0,2,,8.0,2.0,1.0,3.0,1.0,5.0,,,,,,4.0,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,
10437950,away,Casa Pia,Takahiro Kunimoto,takahiro-kunimoto,T. Kunimoto,M,,172,110,M,794765,EUR,876268800,F,14,14,False,26.0,20.0,1.0,1.0,1.0,2.0,20.0,27.0,2.0,,,77.0,47.0,7.1,18.0,4,,3.0,1.0,,1.0,5.0,3.0,2.0,3.0,2.0,,,1.0,,,1.0,,,1.0,,2.0,,6.0,1.0,2.0,,,,,,,,
10437950,away,Casa Pia,Rafael Martins,rafael-martins,R. Martins,F,99,177,43,M,123231,EUR,606096000,F,11,11,False,19.0,12.0,,,5.0,6.0,7.0,13.0,1.0,,,62.0,28.0,6.6,10.0,1,,,,3.0,,5.0,3.0,1.0,1.0,,,,,,,,,,,3.0,,,1.0,1.0,1.0,,,,,,,,
10437950,away,Casa Pia,Romário Baró,romario-baro,R. Baró,M,6,179,668,M,892224,EUR,948758400,F,17,17,False,27.0,21.0,,,3.0,4.0,18.0,26.0,4.0,,,86.0,48.0,7.3,15.0,3,,3.0,,,2.0,5.0,10.0,3.0,5.0,2.0,,,,1.0,1.0,,,,,4.0,3.0,1.0,1.0,2.0,,,,1.0,,,,,
10437950,away,Casa Pia,Clayton,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,99,99,True,7.0,6.0,,,3.0,3.0,3.0,4.0,3.0,,,28.0,12.0,6.5,5.0,1,,,,3.0,,7.0,,2.0,,1.0,,,,,,2.0,,,,,,,2.0,1.0,,,,,,2.0,,,
10437950,away,Casa Pia,Vitó,vito,Vitó,M,8,180,26,M,845680,EUR,874540800,M,18,18,True,2.0,1.0,,,,,1.0,4.0,1.0,,,13.0,6.0,6.6,3.0,0,,2.0,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
10437950,away,Casa Pia,Yan Eteki,yan-eteki,Y. Eteki,M,88,187,113,M,848082,EUR,872553600,M,88,88,True,7.0,7.0,,,3.0,3.0,4.0,4.0,3.0,,,13.0,13.0,6.7,1.0,0,,,,2.0,,3.0,4.0,,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,
10437950,away,Casa Pia,Cuca,cuca,Cuca,M,13,177,39,M,1093294,EUR,663379200,M,16,16,True,2.0,2.0,,,,,2.0,2.0,,,,10.0,4.0,6.6,,0,,,,,1.0,,1.0,,,,1.0,,,,,,Cuca,,,,,,,,,,,,,,,,
10437950,away,Casa Pia,Carnejy Antoine,carnejy-antoine,C. Antoine,F,,191,454,M,1014050,EUR,680572800,F,9,9,True,7.0,6.0,,,,,6.0,7.0,2.0,,,10.0,11.0,7.8,2.0,1,,,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,,1.0,,,,
10437950,away,Casa Pia,João Victor,joao-victor,J. Victor,G,98,192,39,M,1067193,EUR,894153600,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437950,away,Casa Pia,Eduardo Fereira,eduardo-fereira,E. Fereira,D,2,169,53,M,879459,EUR,970185600,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437950,away,Casa Pia,João Nunes,joao-nunes,J. Nunes,D,30,188,83,M,190135,EUR,816739200,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437950,away,Casa Pia,Léo Bolgado,leo-bolgado,L. Bolgado,D,4,190,110,M,1095918,EUR,903571200,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Léo Bolgado,,,,,,,,,,,,,,,,
