match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_totalCross,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_goalAssist,stat_goals
10385653,home,Brighton & Hove Albion,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,35.0,28.0,13.0,6.0,23.0,27.0,5.0,8.0,3.0,2.0,90.0,40.0,6.8,9.0,0.0,0.0,0.00050581,0,-0.5082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385653,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,,219572,EUR,695433600,D,34,34,False,65.0,58.0,7.0,2.0,29.0,32.0,29.0,33.0,7.0,,88.0,76.0,6.5,8.0,0.0,0.0,0.0158337,0,,5.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10385653,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,,115365,EUR,690681600,D,5,5,False,79.0,69.0,8.0,4.0,43.0,47.0,26.0,33.0,6.0,,90.0,92.0,7.0,12.0,0.1666,0.0,0.0114124,1,,3.0,4.0,2.0,1.0,1.0,1.0,1.0,,True,1.0,2.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,
10385653,home,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,,216308,EUR,789177600,D,4,4,False,80.0,74.0,5.0,4.0,38.0,40.0,36.0,40.0,9.0,,90.0,88.0,7.0,8.0,0.0318,0.0,0.026116,1,,2.0,3.0,,1.0,1.0,1.0,,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10385653,home,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,,301288,EUR,774662400,M,7,7,False,44.0,37.0,1.0,,11.0,13.0,26.0,36.0,6.0,,90.0,67.0,6.7,17.0,0.0418,0.0,0.055769,1,,5.0,4.0,,1.0,,,2.0,1.0,,5.0,1.0,,1.0,,1.0,3.0,,,4.0,1.0,2.0,1.0,2.0,,,,,,,,,
10385653,home,Brighton & Hove Albion,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,118.0,106.0,1.0,1.0,40.0,45.0,66.0,73.0,14.0,,90.0,137.0,7.9,16.0,0.1374,0.0426,0.126019,2,,5.0,7.0,1.0,,4.0,3.0,2.0,2.0,,,,1.0,1.0,,1.0,1.0,,,3.0,2.0,1.0,1.0,,1.0,,,,,,,,
10385653,home,Brighton & Hove Albion,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,86.0,79.0,,,17.0,19.0,62.0,67.0,6.0,,89.0,99.0,7.4,9.0,0.04,0.2609,0.124836,1,,4.0,5.0,,,3.0,,2.0,1.0,,,,2.0,,,2.0,1.0,,,,4.0,,,,1.0,,,,,,,,
10385653,home,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,pervisestupinan,805465,EUR,885340800,M,30,30,False,25.0,21.0,,,9.0,10.0,13.0,16.0,,,67.0,40.0,6.7,5.0,0.0,0.0,0.063612,0,,4.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,,1.0,3.0,,,,,1.0,,,,,,1.0,,,,,
10385653,home,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,pascalgross65,48480,EUR,676944000,F,13,13,False,56.0,51.0,2.0,1.0,12.0,12.0,41.0,53.0,2.0,,82.0,71.0,7.2,14.0,0.0403,0.0,0.399467,1,,2.0,2.0,1.0,1.0,1.0,1.0,,,,9.0,,1.0,,,,,,1.0,,3.0,1.0,1.0,,,,,2.0,,,,,
10385653,home,Brighton & Hove Albion,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,11,11,False,45.0,38.0,3.0,2.0,11.0,13.0,27.0,33.0,4.0,,90.0,62.0,6.5,16.0,0.0674,0.0,0.0609309,2,,8.0,2.0,1.0,,,,1.0,,,1.0,,5.0,,,,1.0,,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,
