match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_keyPass,stat_wasFouled,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,player_sofascoreId,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork
10411495,home,Salernitana,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,182.0,985,M,284363,EUR,864172800,F,9,9,False,20.0,13.0,4.0,1.0,5.0,6.0,8.0,14.0,,1.0,,,,,59.0,30.0,6.8,14.0,0.0,0.0,0.0260728,0,,90,1.0,4.0,3.0,,,,,,,,1.0,,1.0,2.0,,2.0,1.0,,,3.0,,,,,,,,1.0,1.0,
10411495,home,Salernitana,Tonny Vilhena,tonny-vilhena,T. Vilhena,M,175.0,505,M,149659,EUR,789091200,M,10,10,True,27.0,22.0,1.0,,6.0,9.0,16.0,19.0,1.0,9.0,,,,,81.0,42.0,7.0,10.0,0.0173,0.0,0.0587569,1,,52,2.0,2.0,6.0,,,4.0,3.0,,,,2.0,,,,1.0,,,,,4.0,,,1.0,,,,,,,
10411495,home,Salernitana,Boulaye Dia,dia-boulaye,B. Dia,F,180.0,11046,M,960080,EUR,848102400,F,29,29,True,7.0,5.0,1.0,,1.0,1.0,4.0,6.0,,2.0,,,,,31.0,15.0,6.9,6.0,0.1078,0.5624,0.00885837,2,,19,1.0,3.0,2.0,,,,,,,,,,,1.0,,2.0,1.0,,,1.0,1.0,,1.0,,,boulaye_dia,1.0,,,
10411495,home,Salernitana,Erik Botheim,erik-botheim,E. Botheim,F,187.0,1101,M,844292,EUR,947462400,F,11,11,True,16.0,11.0,1.0,1.0,3.0,4.0,8.0,12.0,1.0,2.0,,,,,31.0,18.0,7.1,5.0,0.0,0.0,0.0614611,0,,20,3.0,,4.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,
10411495,home,Salernitana,Dylan Bronn,dylan-bronn,D. Bronn,D,186.0,1740,M,845271,EUR,803520000,D,2,2,True,1.0,1.0,,,,,1.0,1.0,,,,,,,9.0,2.0,6.5,,0.0,0.0,0.00024624,0,,25,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10411495,home,Salernitana,Junior Sambia,junior-sambia,J. Sambia,M,185.0,154,M,603738,EUR,842054400,M,6,6,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,10.0,4.0,6.6,,0.0,0.0,0.00074136,0,,,,2.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10411495,home,Salernitana,Jacopo De Matteis,jacopo-de-matteis,J. D. Matteis,G,186.0,8,M,1020251,EUR,1041033600,G,71,71,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,Jacopo,De Matteis,,,,,,,,,,,,,,,,,,,,
10411495,home,Salernitana,Vincenzo Fiorillo,vincenzo-fiorillo,V. Fiorillo,G,190.0,54,M,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411495,home,Salernitana,Andrei Moțoc,andrei-motoc,A. Moțoc,D,195.0,97,M,1092563,EUR,1018569600,D,35,35,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411495,home,Salernitana,Matteo Lovato,lovato-matteo,M. Lovato,D,188.0,274,M,982601,EUR,950486400,D,66,66,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411495,home,Salernitana,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,178.0,1470,M,897594,EUR,944784000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411495,home,Salernitana,Diego Valencia,diego-valencia,D. Valencia,M,183.0,500,M,906110,EUR,947808000,F,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411495,home,Salernitana,Antonio Iervolino,antonio-iervolino,A. Iervolino,M,,60,M,1174458,EUR,1053648000,M,39,39,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,39,,,,,,,,,Antonio Iervolino,,,,,,,,,,,,,,,,,,,,,
10411495,home,Salernitana,Leonardo Capezzi,leonardo-capezzi,L. Capezzi,M,178.0,27,M,800373,EUR,796348800,M,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411495,home,Salernitana,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,179.0,526,M,791566,EUR,886118400,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411495,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,191.0,564,M,253391,EUR,820454400,G,1,1,False,23.0,18.0,10.0,5.0,14.0,15.0,4.0,8.0,1.0,7.0,,1.0,2.0,1.0,90.0,31.0,6.3,5.0,0.0,0.0,0.00367877,0,-0.2849,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411495,away,Hellas Verona,Isak Hien,hien-isak,I. Hien,D,191.0,2306,M,1157713,EUR,916185600,D,6,6,False,69.0,55.0,8.0,,37.0,42.0,18.0,27.0,2.0,6.0,,,,,90.0,82.0,6.5,18.0,0.0,0.0,0.0202149,0,,4,3.0,5.0,6.0,1.0,2.0,3.0,1.0,3.0,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,
10411495,away,Hellas Verona,Koray Günter,koray-gunter,K. Günter,D,185.0,217,M,138165,EUR,776995200,D,21,21,False,65.0,58.0,12.0,8.0,35.0,36.0,23.0,29.0,1.0,4.0,,,,,90.0,76.0,6.7,8.0,0.0285,0.0,0.00878605,1,,22,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,,,4.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0
10411495,away,Hellas Verona,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,187.0,130,M,139410,EUR,705542400,D,17,17,False,58.0,51.0,1.0,,32.0,34.0,19.0,24.0,1.0,5.0,,,,,86.0,66.0,6.8,9.0,0.0,0.0,0.0178709,0,,23,4.0,6.0,6.0,,1.0,2.0,2.0,2.0,,,3.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,
10411495,away,Hellas Verona,Fabio Depaoli,fabio-depaoli,F. Depaoli,M,178.0,224,M,830288,EUR,861840000,M,29,29,False,24.0,18.0,2.0,,3.0,5.0,15.0,21.0,2.0,4.0,,,,,86.0,53.0,7.2,16.0,0.5963,0.9956,0.0392101,2,,23,,6.0,4.0,,,3.0,3.0,1.0,,,2.0,,1.0,1.0,2.0,1.0,2.0,,,3.0,2.0,,,,,,1.0,,,
10411495,away,Hellas Verona,Adrien Tameze,adrien-tameze,A. Tameze,M,182.0,371,M,139235,EUR,760320000,M,61,61,False,39.0,33.0,1.0,1.0,14.0,17.0,19.0,23.0,1.0,5.0,,,,,90.0,53.0,6.3,12.0,0.0,0.0,0.0193291,0,,61,2.0,7.0,4.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,,1.0,,,,,,,,,,
10411495,away,Hellas Verona,Miguel Veloso,miguel-veloso,M. Veloso,M,180.0,198,M,6557,EUR,516153600,M,4,4,False,44.0,37.0,7.0,4.0,12.0,14.0,25.0,30.0,,10.0,,,,,71.0,49.0,6.7,9.0,0.0164,0.0,0.0256747,1,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,True,,,,,,,,
10411495,away,Hellas Verona,Josh Doig,josh-doig,J. Doig,D,189.0,836,M,989276,EUR,1021680000,M,3,3,False,20.0,15.0,2.0,,4.0,4.0,11.0,21.0,,2.0,,,,,90.0,37.0,6.5,14.0,0.0512,0.0,0.0619548,1,,3,,3.0,2.0,,,,,1.0,,,,,,,5.0,1.0,3.0,2.0,,1.0,,,1.0,,,,,,,
10411495,away,Hellas Verona,Ajdin Hrustić,ajdin-hrustic,A. Hrustić,M,183.0,347,M,788284,EUR,836524800,F,10,10,False,28.0,24.0,1.0,1.0,7.0,7.0,17.0,22.0,,3.0,,,,,71.0,45.0,6.3,16.0,0.0,0.0,0.0335028,0,,70,,12.0,4.0,1.0,,1.0,,4.0,,,2.0,,1.0,1.0,1.0,1.0,6.0,2.0,,6.0,,,,,,,,,,
10411495,away,Hellas Verona,Simone Verdi,simone-verdi,S. Verdi,M,174.0,614,M,98058,EUR,710899200,F,7,7,False,36.0,24.0,5.0,1.0,7.0,7.0,20.0,41.0,,8.0,,,,,90.0,68.0,7.4,31.0,0.1106,0.0,0.180407,3,,99,,5.0,5.0,,,1.0,,,,,,,3.0,2.0,12.0,4.0,3.0,2.0,2.0,2.0,,,1.0,3.0,,,,,,1.0
10411495,away,Hellas Verona,Thomas Henry,thomas-henry,T. Henry,F,191.0,450,M,795541,EUR,780019200,F,9,9,False,6.0,3.0,,,,,3.0,6.0,,2.0,,,,,45.0,8.0,6.5,4.0,0.0272,0.0,0.00082358,1,,9,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,2.0,,,,,
10411495,away,Hellas Verona,Milan Đurić,milan-duric,M. Đurić,F,199.0,819,M,76132,EUR,643334400,F,19,19,True,16.0,10.0,,,1.0,1.0,9.0,15.0,,3.0,,,,,45.0,17.0,6.7,6.0,0.0,0.0,0.0173845,0,,9,5.0,1.0,6.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,
10411495,away,Hellas Verona,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,180.0,1979,M,105905,EUR,1053561600,M,77,77,True,14.0,12.0,2.0,1.0,3.0,4.0,9.0,11.0,,3.0,,,,,19.0,20.0,6.2,5.0,0.0153,0.0,0.00800925,1,,25,1.0,6.0,3.0,1.0,,1.0,1.0,1.0,,,2.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,
10411495,away,Hellas Verona,Yayah Kallon,yayah-kallon,Y. Kallon,F,175.0,173,M,967510,EUR,993859200,F,30,30,True,5.0,4.0,,,1.0,1.0,3.0,7.0,,,,,,,19.0,13.0,6.3,5.0,0.0215,0.0,0.00234694,1,,9,,4.0,2.0,1.0,,,,,,,2.0,,,2.0,3.0,,1.0,,,,,,1.0,,,,,,,
10411495,away,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,185.0,4400,M,988037,EUR,978912000,D,32,32,True,6.0,4.0,1.0,,2.0,2.0,3.0,5.0,,2.0,,,,,14.0,9.0,6.4,3.0,0.0,0.0,0.0292228,0,,32,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,
10411495,away,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,180.0,300,M,32040,EUR,688348800,D,5,5,True,4.0,4.0,,,2.0,2.0,2.0,3.0,,,,,,,14.0,7.0,6.4,1.0,0.0414,0.0,0.00196786,1,,19,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
10411495,away,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,185.0,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411495,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,195.0,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411495,away,Hellas Verona,Mattia Chiesa,mattia-chiesa,M. Chiesa,G,190.0,62,M,916322,EUR,963705600,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,1,,,,,,,,,Mattia,Chiesa,,,,,,,,,,,,,,,,,,,,
10411495,away,Hellas Verona,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,181.0,1614,M,1034303,EUR,1044662400,M,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411495,away,Hellas Verona,Martin Hongla,martin-hongla,M. Hongla,M,183.0,1195,M,856062,EUR,890006400,M,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411495,away,Hellas Verona,Alessandro Cortinovis,alessandro-cortinovis,A. Cortinovis,M,180.0,125,M,918873,EUR,980380800,M,72,72,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411495,away,Hellas Verona,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,190.0,1557,M,958982,EUR,980553600,F,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
