match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_outfielderBlock,stat_bigChanceCreated,player_firstName,player_lastName,stat_errorLeadToAShot,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_goals,stat_punches,stat_totalOffside,stat_goodHighClaim
12437671,home,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,14,14,False,21.0,19.0,,,0.0,5.0,5.0,14.0,17.0,2.0,4.0,,,,75.0,28.0,7.2,5.0,0.0242157,3,,,1.0,,4.0,,,1.0,1.0,,,2.0,1.0,3.0,1.0,,,1.0,0.0631,1.0,,,,,,,2.0,0.0824,,,,,,
12437671,home,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,True,13.0,12.0,,,0.0,3.0,4.0,9.0,9.0,,1.0,,,,32.0,18.0,6.9,2.0,0.491661,0,,,,,1.0,,,,,,,1.0,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,
12437671,home,Rayo Vallecano,Álvaro García,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,True,13.0,10.0,1.0,,2.0,,,11.0,18.0,2.0,,1.0,,,32.0,22.0,8.0,8.0,0.795538,0,,,5.0,1.0,,,,,,,,1.0,3.0,,,1.0,,,,1.0,,2.0,,,,,,,,,,,,
12437671,home,Rayo Vallecano,Pedro Díaz,pedro-diaz,P. Díaz,M,4,180,572,M,900669,EUR,897004800,M,4,4,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,15.0,5.0,6.5,1.0,0.00297353,0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12437671,home,Rayo Vallecano,Randy Nteka,randy-nteka,R. Nteka,F,11,190,949,M,932764,EUR,881366400,M,11,11,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,15.0,6.0,8.4,1.0,0.0001172,3,,,,,1.0,,,,,,,,,1.0,1.0,,,,1.2649,,,,,,,1.0,2.0,1.279,,,2.0,,,
12437671,home,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,True,2.0,,,,0.0,,1.0,,1.0,1.0,,,,,12.0,6.0,6.7,3.0,,0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
12437671,home,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437671,home,Rayo Vallecano,Alfonso Espino,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437671,home,Rayo Vallecano,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437671,home,Rayo Vallecano,Pelayo Fernández,pelayo-fernandez,P. Fernández,D,27,193,208,M,1139724,EUR,1051574400,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437671,home,Rayo Vallecano,Óscar Trejo,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437671,home,Rayo Vallecano,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437671,home,Rayo Vallecano,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437671,away,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,15.0,13.0,4.0,2.0,0.0,12.0,13.0,1.0,2.0,,8.0,,2.0,4.0,45.0,24.0,7.6,3.0,0.00032674,0,0.4776,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,
12437671,away,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,False,36.0,26.0,2.0,,0.0,16.0,20.0,10.0,17.0,5.0,3.0,2.0,,,90.0,76.0,7.0,15.0,0.00759766,2,,,1.0,,2.0,,,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,6.0,5.0,,0.1214,2.0,,,Arnau Martinez,,,,,,,1.0,,,,
12437671,away,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,False,60.0,42.0,15.0,7.0,0.0,30.0,40.0,12.0,20.0,2.0,4.0,,,,90.0,72.0,6.6,19.0,0.00452162,1,,,,,1.0,,,,,,,1.0,,,1.0,6.0,1.0,1.0,0.0351,2.0,1.0,,,,,,,,True,,,,,
12437671,away,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,False,42.0,33.0,7.0,2.0,0.0,29.0,31.0,4.0,11.0,2.0,1.0,1.0,,,90.0,48.0,6.4,9.0,0.0165769,2,,,,,2.0,1.0,,,,1.0,,,,1.0,,2.0,,,0.1497,,,,,,,1.0,2.0,0.2073,,,,,,
12437671,away,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,44864,EUR,636940800,D,17,17,False,18.0,14.0,2.0,,0.0,8.0,11.0,6.0,7.0,1.0,2.0,,,,29.0,24.0,6.5,5.0,0.00412942,0,,,,,2.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12437671,away,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,839585,EUR,884131200,M,21,21,False,39.0,31.0,4.0,1.0,0.0,14.0,17.0,17.0,22.0,8.0,7.0,4.0,,,90.0,60.0,7.5,10.0,0.125853,0,,YangelHerrera8,,,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,3.0,4.0,2.0,,2.0,,1.0,,,,,,,,,,,,
12437671,away,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,False,37.0,32.0,,,1.0,16.0,17.0,17.0,23.0,7.0,3.0,1.0,,,90.0,60.0,7.5,13.0,0.340779,1,,,3.0,1.0,4.0,,2.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,,1.0,1.0,,0.2396,,,1.0,,,,,,,,1.0,,,,
12437671,away,Girona FC,Yáser Asprilla,yaser-asprilla,Y. Asprilla,M,22,176,9605,M,1092769,EUR,1069200000,M,10,10,False,17.0,12.0,2.0,1.0,0.0,4.0,7.0,9.0,11.0,1.0,4.0,,,,54.0,27.0,6.6,9.0,0.0248233,1,,yaser_asprilla_10,1.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,,1.0,,,,0.0153,,,,Yaser Asprilla,,1.0,,,,,,,,,
12437671,away,Girona FC,Donny van de Beek,donny-van-de-beek,D. v. d. Beek,M,6,183,7962,M,361790,EUR,861321600,M,6,6,False,23.0,20.0,,,0.0,9.0,10.0,11.0,13.0,4.0,4.0,3.0,,,79.0,32.0,7.0,5.0,0.0210535,0,,donnyvdbeek,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,
12437671,away,Girona FC,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,910026,EUR,981849600,M,20,20,False,31.0,25.0,1.0,1.0,0.0,7.0,10.0,18.0,23.0,12.0,7.0,3.0,,,90.0,64.0,7.5,20.0,0.0174846,4,,bryan11gil,2.0,,10.0,1.0,3.0,8.0,4.0,5.0,4.0,5.0,,1.0,1.0,,2.0,1.0,0.293,,,,,,2.0,,2.0,0.9137,,1.0,1.0,,,
12437671,away,Girona FC,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,F,11,11,False,6.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,1.0,1.0,,,,54.0,9.0,6.7,2.0,0.00211148,0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
12437671,away,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180,576,M,1002347,EUR,1028160000,D,16,16,True,25.0,20.0,2.0,,0.0,13.0,14.0,8.0,13.0,4.0,,1.0,,,61.0,42.0,6.8,7.0,0.0581315,0,,,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,5.0,2.0,,,1.0,,,,,,,,,,,,,,
12437671,away,Girona FC,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,25,25,True,22.0,16.0,10.0,4.0,0.0,12.0,13.0,4.0,9.0,1.0,5.0,1.0,,1.0,45.0,30.0,6.8,6.0,0.051591,0,-0.6461,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,3.0
12437671,away,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,1.0,,,,,36.0,12.0,6.3,2.0,0.00519053,1,,,,,3.0,,,,,,,1.0,,,,,1.0,4.0,0.1361,1.0,,,,,,1.0,1.0,0.2165,,,,,,
12437671,away,Girona FC,Portu,portu,Portu,F,8,167,868,M,218616,EUR,706406400,F,24,24,True,15.0,11.0,1.0,,0.0,2.0,3.0,10.0,14.0,2.0,1.0,1.0,,,36.0,21.0,6.6,6.0,0.063819,0,,,2.0,1.0,3.0,,,,,,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,
12437671,away,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,F,8,8,True,6.0,4.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,,1.0,,,11.0,9.0,6.6,2.0,0.00138342,0,,viktortsygankov,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,
12437671,away,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437671,away,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,69416,EUR,685670400,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,oriolromeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437671,away,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,1106573,EUR,1096761600,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Jhon Solis,,,,,,,,,,,
12437671,away,Girona FC,Gabriel Misehouy,gabriel-misehouy,G. Misehouy,M,26,173,656,M,1142566,EUR,1121644800,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437671,away,Girona FC,Bojan Miovski,bojan-miovski,B. Miovski,F,28,188,1330,M,945768,EUR,930182400,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437671,away,Girona FC,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
