match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_shotOffTarget,captain,stat_goalAssist,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_punches
11453160,home,Al-Ettifaq,Paulo Victor,,,paulo-victor,P. Victor,G,48,187,212,M,34142,EUR,537408000,G,48,48,False,21.0,19.0,4.0,3.0,19.0,21.0,11.0,2.0,5.0,1.0,1.0,90.0,35.0,7.3,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453160,home,Al-Ettifaq,Mohammed Abdulrahman,Mohammed Abdulrahman,,mohammed-abdulrahman,M. Abdulrahman,D,29,170,146,M,1133141,EUR,1042502400,D,29,29,False,35.0,32.0,4.0,3.0,9.0,11.0,7.0,,,,,90.0,61.0,6.9,10.0,0,24.0,31.0,7.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
11453160,home,Al-Ettifaq,Jack Hendry,,,jack-hendry,J. Hendry,D,4,195,333,M,795696,EUR,799804800,D,4,4,False,43.0,40.0,2.0,2.0,24.0,26.0,2.0,,,,,90.0,52.0,7.0,4.0,0,16.0,17.0,,,1.0,3.0,,,,1.0,1.0,,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11453160,home,Al-Ettifaq,Abdullah Madu,,,abdullah-madu,A. Madu,D,3,186,189,M,794347,EUR,742694400,D,76,76,False,47.0,45.0,6.0,5.0,27.0,27.0,3.0,,,,,90.0,58.0,6.6,5.0,3,18.0,21.0,1.0,,3.0,2.0,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
11453160,home,Al-Ettifaq,Radhi Al-Oteibi,,,radhi-al-oteibi,R. Al-Oteibi,D,61,170,28,M,963642,EUR,960768000,D,61,61,False,22.0,19.0,1.0,1.0,11.0,12.0,2.0,,,,,62.0,36.0,6.8,4.0,0,9.0,11.0,1.0,1.0,3.0,4.0,1.0,1.0,,,,1.0,3.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
11453160,home,Al-Ettifaq,Seko Fofana,,,seko-fofana,S. Fofana,M,42,184,12170,M,191188,EUR,799804800,M,75,75,False,70.0,63.0,1.0,,26.0,27.0,4.0,,,,,90.0,89.0,6.9,14.0,4,37.0,45.0,2.0,,5.0,6.0,,2.0,,,,,3.0,,2.0,,2.0,,1.0,1.0,2.0,,sekofofana,3.0,2.0,1.0,,,,,,,
11453160,home,Al-Ettifaq,Álvaro Medrán,,,alvaro-medran,Á. Medrán,M,10,176,321,M,537018,EUR,763689600,M,14,14,False,98.0,89.0,8.0,5.0,24.0,24.0,8.0,,,,,90.0,124.0,7.6,25.0,1,69.0,88.0,14.0,4.0,6.0,5.0,,3.0,,,,,2.0,1.0,,4.0,,1.0,1.0,,1.0,1.0,,3.0,1.0,,,,,,,,
11453160,home,Al-Ettifaq,Georginio Wijnaldum,,,georginio-wijnaldum,G. Wijnaldum,M,8,175,8339,M,22126,EUR,658281600,M,25,25,False,48.0,44.0,2.0,1.0,7.0,8.0,4.0,,,,,90.0,61.0,7.7,9.0,0,37.0,41.0,1.0,,3.0,3.0,,1.0,1.0,,,,2.0,1.0,,4.0,3.0,2.0,,,,,gwijnaldum,1.0,1.0,,True,1.0,,,,,
11453160,home,Al-Ettifaq,Karl Toko Ekambi,,,karl-toko-ekambi,K. Toko Ekambi,F,9,183,3818,M,842931,EUR,716428800,F,97,97,False,42.0,36.0,,,6.0,7.0,2.0,,,,,90.0,51.0,6.9,11.0,1,30.0,36.0,1.0,,3.0,2.0,,1.0,,,,,,,,,3.0,3.0,1.0,1.0,,,karltokoekambi,,1.0,,,,,,,,
11453160,home,Al-Ettifaq,Moussa Dembélé,,,moussa-dembele,M. Dembélé,F,9,183,2632,M,318653,EUR,837129600,F,9,9,False,16.0,11.0,,,3.0,3.0,,,,,,90.0,34.0,8.0,13.0,6,8.0,13.0,,,7.0,6.0,,3.0,,,,,1.0,1.0,3.0,2.0,4.0,,4.0,4.0,1.0,,,2.0,1.0,1.0,,,2.0,1.0,,,
