match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_bigChanceCreated,stat_wonTackle,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,stat_expectedGoals,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_wonContest,stat_wasFouled,stat_accurateCross,captain,stat_goalAssist,stat_hitWoodwork,stat_penaltyFaced,stat_punches,stat_penaltyConceded
11396413,home,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,True,2.0,1.0,,,1.0,1.0,,1.0,2.0,,,,8.0,4.0,6.6,1.0,1.419e-05,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
11396413,home,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396413,home,SC Freiburg,Kenneth Schmidt,kenneth-schmidt,K. Schmidt,D,4,186,130,M,1063364,EUR,1023062400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Kenneth Schmidt,,,,,,,,,,,,,,,,,,,,,,
11396413,home,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396413,home,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,736,M,1064082,EUR,1025827200,M,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396413,away,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,63.0,33.0,40.0,10.0,21.0,23.0,12.0,40.0,9.0,,2.0,3.0,90.0,68.0,6.7,30.0,0.0172635,0,0.3142,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11396413,away,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,25.0,21.0,2.0,1.0,15.0,17.0,6.0,8.0,2.0,,,,90.0,34.0,7.3,4.0,0.144096,1,,,2.0,6.0,3.0,7.0,,4.0,,1.0,1.0,,1.0,,,1.0,,,,,1.0,0.2386,,,,,1.0,,,,,1.0,,,,,,,
11396413,away,VfL Bochum 1848,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,47.0,41.0,2.0,1.0,33.0,36.0,8.0,12.0,5.0,,,,90.0,62.0,7.0,8.0,0.482191,0,,1.0,3.0,5.0,4.0,6.0,,4.0,,2.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
11396413,away,VfL Bochum 1848,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,5,5,False,40.0,31.0,9.0,5.0,25.0,29.0,6.0,11.0,4.0,,,,90.0,52.0,6.2,9.0,0.00428586,1,,,3.0,4.0,6.0,7.0,,3.0,,1.0,2.0,2.0,,1.0,,,,,1.0,1.0,4.0,0.2924,,,,,,,,,,1.0,,,,,,,1.0
11396413,away,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,M,2,2,False,9.0,8.0,2.0,1.0,7.0,7.0,2.0,4.0,3.0,,,,65.0,19.0,6.6,4.0,0.0467555,1,,2.0,,,4.0,3.0,2.0,,,,,2.0,,2.0,,,,,,,2.0,0.0136,,,,1.0,,,2.0,0.0352,,1.0,1.0,,,,,,
11396413,away,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,28.0,21.0,1.0,1.0,15.0,18.0,6.0,11.0,4.0,,,,75.0,38.0,6.6,9.0,0.00739449,0,,1.0,2.0,3.0,3.0,4.0,,1.0,,,3.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,True,,,,,
11396413,away,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,45.0,34.0,5.0,2.0,16.0,18.0,19.0,29.0,6.0,,,,75.0,66.0,7.1,15.0,0.235005,4,,2.0,2.0,1.0,6.0,5.0,2.0,,,,4.0,2.0,1.0,,,2.0,,,,1.0,,0.1261,,2.0,,,3.0,,,,,2.0,1.0,,,,,,
11396413,away,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,M,3,3,False,41.0,28.0,5.0,1.0,14.0,19.0,14.0,23.0,13.0,,,,84.0,67.0,7.3,19.0,0.012548,1,,1.0,1.0,1.0,1.0,8.0,,1.0,,,2.0,4.0,,3.0,,1.0,,,,1.0,,0.0155,,,2.0,,,,1.0,,2.0,1.0,,,,,,,
11396413,away,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,F,11,11,False,11.0,8.0,1.0,1.0,2.0,2.0,6.0,10.0,3.0,,,,90.0,23.0,7.0,8.0,0.0254685,1,,1.0,3.0,,7.0,3.0,2.0,,,,,1.0,,1.0,1.0,2.0,,,,1.0,2.0,0.0466,,1.0,1.0,,,,3.0,,1.0,1.0,,,1.0,,,,
11396413,away,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,F,22,22,False,11.0,9.0,1.0,,2.0,3.0,7.0,10.0,2.0,,,,90.0,32.0,6.9,14.0,0.306268,2,,2.0,1.0,1.0,7.0,6.0,2.0,,,,,2.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,0.2975,,1.0,3.0,1.0,,,3.0,0.6619,2.0,1.0,,,,,,,
11396413,away,VfL Bochum 1848,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1129,M,138890,EUR,775699200,F,9,9,False,16.0,13.0,2.0,,4.0,4.0,9.0,12.0,2.0,,,,65.0,24.0,7.2,6.0,0.0296425,2,,,7.0,1.0,8.0,3.0,,1.0,,,,,,,,2.0,,,1.0,,1.0,0.4603,,,2.0,2.0,,1.0,3.0,0.2979,2.0,,,,,,,,
11396413,away,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,True,10.0,5.0,,,2.0,2.0,3.0,8.0,1.0,,,,25.0,13.0,6.8,6.0,0.051708,0,,,3.0,3.0,3.0,4.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,
11396413,away,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,True,5.0,5.0,,,,,5.0,5.0,,,,,25.0,11.0,6.8,2.0,0.0044912,0,,,4.0,,5.0,2.0,,,,,,,,,,1.0,,,,,,,,1.0,2.0,,,,1.0,,2.0,,,,,,,,
11396413,away,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,M,10,10,True,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,,,,,15.0,7.0,6.8,,0.014352,0,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11396413,away,VfL Bochum 1848,Lukas Daschner,lukas-daschner,L. Daschner,M,10,185,114,M,877297,EUR,907200000,M,13,13,True,3.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,,,,15.0,9.0,6.4,2.0,0.0825472,0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,
11396413,away,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,True,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,12.0,5.0,6.5,2.0,0.0247173,0,,1.0,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11396413,away,VfL Bochum 1848,Niclas Thiede,niclas-thiede,N. Thiede,G,22,185,50,M,921031,EUR,924048000,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396413,away,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396413,away,VfL Bochum 1848,Noah Loosli,noah-loosli,N. Loosli,D,20,185,73,M,789138,EUR,853977600,D,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396413,away,VfL Bochum 1848,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
