match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,isHome,incidentClass,player_id,player_name,injury,confirmed,playerName,reason,rescinded,from
10385476,FT,1.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10385476,,,,,90,0.0,,1,,,injuryTime,3.0,,,,,,,,,,,
10385476,,1.0,4.0,,83,,,8,,,goal,,168165370.0,True,regular,355796.0,Jefferson Lerma,,,,,,
10385476,,,,,80,,,11,,,substitution,,121586926.0,False,regular,,,False,,,,,
10385476,,,,,76,,,15,,,substitution,,121586909.0,True,regular,,,False,,,,,
10385476,,,,,72,,,19,,,substitution,,121586888.0,False,regular,,,False,,,,,
10385476,,,,,72,,,19,,,substitution,,121586887.0,False,regular,,,False,,,,,
10385476,,,,,66,,,25,,,varDecision,,15609.0,True,penaltyNotAwarded,361420.0,Dominic Solanke,,True,,,,
10385476,,,,,63,,,28,,,card,,120638037.0,False,yellow,383560.0,Manuel Akanji,,,Manuel Akanji,Foul,False,
10385476,,,,,60,,,31,,,card,,120638031.0,False,yellow,786028.0,Kalvin Phillips,,,Kalvin Phillips,Foul,False,
10385476,,,,,59,,,32,,,substitution,,121586780.0,True,regular,,,False,,,,,
10385476,,,,,59,,,32,,,substitution,,121586779.0,True,regular,,,False,,,,,
10385476,,,,,58,,,33,,,card,,120638026.0,True,yellow,865740.0,Chris Mepham,,,Chris Mepham,Foul,False,
10385476,,,,,55,,,36,,,substitution,,121586752.0,False,regular,,,False,,,,,
10385476,,,,,55,,,36,,,substitution,,121586751.0,False,regular,,,False,,,,,
10385476,,0.0,4.0,,51,,,40,,,goal,,168164482.0,False,ownGoal,865740.0,Chris Mepham,,,,,,owngoal
10385476,,,,,47,,,44,,,card,,120637980.0,True,yellow,1106451.0,Dango Ouattara,,,Dango Ouattara,Foul,False,
10385476,HT,0.0,3.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10385476,,0.0,3.0,,45,,,1,,,goal,,168163833.0,False,regular,859765.0,Phil Foden,,,,,,
10385476,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,,
10385476,,0.0,2.0,,29,,,17,,,goal,,168163408.0,False,regular,839956.0,Erling Haaland,,,,,,
10385476,,0.0,1.0,,15,,,31,,,goal,,168163193.0,False,regular,944656.0,Julián Alvarez,,,,,,
