match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_ownGoals,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork
10385476,home,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,13,13,False,True,27.0,20.0,15.0,8.0,16.0,20.0,4.0,7.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,90.0,36.0,5.9,8.0,0.0,0.0,0.00037492,0,-1.5885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385476,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,,16.0,13.0,5.0,3.0,8.0,8.0,5.0,8.0,,3.0,4.0,,,,,,59.0,29.0,6.2,4.0,0.0578,0.0,0.00316051,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10385476,home,Bournemouth,Chris Mepham,chris-mepham,C. Mepham,D,2,191,391,M,,865740,EUR,878688000,D,6,6,False,,39.0,33.0,3.0,2.0,27.0,32.0,6.0,7.0,1.0,5.0,3.0,,4.0,,,,90.0,54.0,6.6,6.0,0.2306,0.0,0.00235427,0,,2.0,3.0,,,,1.0,,,3.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10385476,home,Bournemouth,Jack Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,3,3,False,,42.0,36.0,4.0,2.0,32.0,34.0,5.0,9.0,,,1.0,,,,,,90.0,55.0,6.4,7.0,0.0,0.0,0.0632739,0,,1.0,3.0,,,,3.0,,,2.0,1.0,,,,Jack,Stephens,1.0,1.0,1.0,1.0,1.0,,,,,,,,
10385476,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,False,,48.0,40.0,8.0,4.0,27.0,33.0,13.0,15.0,2.0,3.0,5.0,,1.0,,,,90.0,60.0,6.5,8.0,0.0865,0.0,0.0171433,1,,,1.0,,,,2.0,,,4.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,
10385476,home,Bournemouth,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173,795,M,,964119,EUR,942537600,D,33,33,False,,31.0,24.0,1.0,,6.0,10.0,19.0,23.0,,4.0,5.0,,,,,,90.0,57.0,5.9,14.0,0.0,0.0,0.308572,0,,,6.0,4.0,3.0,,,3.0,1.0,1.0,2.0,,,2.0,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,
10385476,home,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,M,11,11,False,,25.0,20.0,2.0,1.0,11.0,11.0,9.0,15.0,1.0,5.0,5.0,,1.0,,,,90.0,49.0,5.7,17.0,0.0317,0.0,0.0153396,1,,3.0,12.0,7.0,2.0,1.0,,4.0,1.0,,,1.0,,2.0,Dango Ouattara,,1.0,,1.0,2.0,1.0,,,,,,,,
10385476,home,Bournemouth,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,False,,54.0,47.0,1.0,1.0,22.0,24.0,25.0,30.0,2.0,4.0,10.0,,1.0,,,,90.0,65.0,7.3,10.0,0.2415,0.5942,0.0294583,4,,,3.0,,,1.0,,2.0,1.0,,1.0,1.0,,2.0,,,,,,1.0,,2.0,1.0,1.0,,,,,
10385476,home,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,False,,26.0,23.0,2.0,,18.0,19.0,5.0,7.0,,1.0,4.0,,1.0,,,,59.0,31.0,6.0,3.0,0.0218,0.0946,0.0111259,1,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,
10385476,home,Bournemouth,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,,892924,EUR,950659200,M,22,22,False,,25.0,20.0,1.0,1.0,9.0,10.0,15.0,25.0,2.0,12.0,5.0,,5.0,,,,76.0,56.0,7.4,18.0,0.1273,0.0,0.172916,1,,,8.0,5.0,4.0,1.0,,1.0,1.0,,,3.0,,2.0,,,10.0,4.0,1.0,4.0,4.0,,,,,,,,
