match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialWon,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_hitWoodwork,stat_blockedScoringAttempt,stat_goodHighClaim,stat_outfielderBlock,stat_errorLeadToAGoal
14053745,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185.0,3729,M,986395,EUR,1042070400,F,9,9,False,2.0,2.0,,,0.0,,,2.0,1.0,,,,,26.0,6.0,7.0,,0.034756,13.023387001852,1.0,12.495,12.495,,2,,-0.02,0.03,0.13,,,2.0,1.0,1.0,,,,,,,,1.0,,,1.0,,2.0,1.0,,,1.0086,1.0513,0.3,,,,,,,1.0,,,,,,,
14053745,home,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175.0,4625,M,1047395,EUR,1019001600,F,11,11,True,19.0,12.0,2.0,2.0,1.0,4.0,6.0,13.0,2.0,,,,,64.0,36.0,6.6,13.0,0.0183923,172.24092817936,12.0,137.97,36.54,,2,,-0.31,0.27,-0.05,,,8.0,3.0,3.0,1.0,1.0,,,2.0,,1.0,1.0,125.31396637599,5.0,1.0,,1.0,,,,0.16,0.085,-0.51,,,2.0,,1.0,,,1.0,,,1.0,,,
14053745,home,PSV Eindhoven,Noah Fernandez,Noah Fernandez,,noah-fernandez,N. Fernandez,M,6,170.0,797,M,1886213,EUR,1199836800,M,31,31,True,4.0,4.0,1.0,1.0,0.0,,,4.0,,,,,,15.0,8.0,6.9,,0.00917971,20.873282430142,3.0,10.5,11.76,,1,,0.03,0.04,-0.01,,,4.0,2.0,3.0,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,0.0404,,-0.01,,,,,,,,3.0,,,1.0,,,
14053745,home,PSV Eindhoven,Esmir Bajraktarević,Esmir Bajraktarevic,,esmir-bajraktarevic,E. Bajraktarević,F,19,175.0,6905,M,1136110,EUR,1110412800,F,19,19,True,4.0,3.0,,,0.0,,,4.0,1.0,,,,,15.0,8.0,6.6,1.0,0.00947303,33.830526055802,3.0,9.345,9.555,,2,,0.01,0.22,-0.02,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,29.792459191571,2.0,,,,,,,0.0402,,-0.35,,,,,,,,,1.0,,1.0,,,
14053745,home,PSV Eindhoven,Kiliann Sildillia,,,kiliann-sildillia,K. Sildillia,D,25,186.0,666,M,1014222,EUR,1021507200,D,25,25,True,6.0,5.0,,,0.0,2.0,2.0,4.0,3.0,,,,,14.0,12.0,6.8,1.0,0.00380928,28.912088258881,3.0,28.77,11.76,,1,,0.04,0.04,-0.02,,,3.0,2.0,2.0,1.0,,,1.0,2.0,2.0,,,,,1.0,,,,,,0.0596,,0.0,,,,,,,,,,,1.0,,,
14053745,home,PSV Eindhoven,Nicolas Verkooijen,,,nicolas-verkooijen,N. Verkooijen,M,8,180.0,164,M,1465822,EUR,1165276800,M,50,50,True,2.0,2.0,,,0.0,,,2.0,1.0,,,,,8.0,2.0,6.7,,0.00446178,17.708462412079,1.0,-15.645,-15.645,,0,,-0.01,0.1,0.13,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
14053745,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188.0,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053745,home,PSV Eindhoven,Tijn Smolenaars,,,tijn-smolenaars,T. Smolenaars,G,1,197.0,64,M,1445965,EUR,1109116800,G,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053745,home,PSV Eindhoven,Fabian Merién,Fabian Merién,,fabian-merien,F. Merién,D,3,,104,M,1886210,EUR,1222387200,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053745,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184.0,450,M,825838,EUR,920592000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053745,home,PSV Eindhoven,Jordy Bawuah,Jordy Bawuah,,bawuah-jordy,J. Bawuah,M,52,182.0,217,M,1542618,EUR,1163721600,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053745,home,PSV Eindhoven,Joel Van Den Berg,,,joel-van-den-berg,J. v. d. Berg,M,8,187.0,290,M,1540010,EUR,1171152000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053745,away,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185.0,166,M,367118,EUR,845596800,G,1,1,False,50.0,35.0,27.0,12.0,0.0,26.0,28.0,22.0,8.0,2.0,3.0,,,90.0,61.0,5.6,16.0,0.0043121,112.44339703652,19.0,68.355,7.455,0.0843,0,-1.3139,0.16,-0.08,-0.37,-0.76,,9.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,
14053745,away,Excelsior,Ilias Bronkhorst,Ilias,Bronkhorst,ilias-bronkhorst,I. Bronkhorst,D,2,185.0,69,M,899644,EUR,863222400,D,2,2,False,46.0,36.0,4.0,2.0,0.0,25.0,32.0,14.0,8.0,,,,,90.0,66.0,6.7,13.0,0.0882638,35.503474018521,6.0,-4.41,3.675,,2,,-0.1,0.0,-0.73,,,11.0,2.0,3.0,,1.0,1.0,4.0,1.0,1.0,,,,,1.0,,2.0,1.0,,1.0,0.3352,0.8962,0.51,1.0,,2.0,,,1.0,,,,,,,1.0,
14053745,away,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192.0,137,M,1031721,EUR,1052092800,D,4,4,False,65.0,55.0,7.0,3.0,0.0,44.0,47.0,18.0,5.0,,,,,90.0,71.0,5.6,10.0,0.00342707,143.32358976323,22.0,59.01,12.81,,0,,0.11,0.05,-0.78,,,11.0,3.0,2.0,,,,3.0,,,,,,,2.0,,,,,1.0,,,,2.0,True,,,,,,,,,,,,
14053745,away,Excelsior,Rick Meissen,Rick Meijssen,,rick-meissen,R. Meissen,D,3,193.0,44,M,1048906,EUR,1014508800,D,3,3,False,59.0,54.0,5.0,2.0,0.0,37.0,38.0,21.0,6.0,,,,,90.0,67.0,6.0,6.0,0.00651138,269.92643271334,27.0,67.095,29.82,,0,,0.06,0.12,-0.85,,,17.0,,3.0,,,,1.0,2.0,2.0,,,52.196807612458,2.0,,,,,2.0,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0
14053745,away,Excelsior,Simon Janssen,Simon,Janssen,simon-janssen,S. Janssen,D,15,179.0,38,M,946950,EUR,969840000,D,15,15,False,19.0,17.0,2.0,1.0,1.0,11.0,12.0,7.0,3.0,,,,,62.0,37.0,6.0,7.0,0.0893318,45.159348049329,7.0,-23.1,3.885,,0,,0.03,-0.06,-0.66,,,6.0,2.0,4.0,1.0,,,2.0,1.0,1.0,1.0,3.0,,,1.0,,,,,,,,,,,5.0,1.0,1.0,,1.0,1.0,,,,,,
14053745,away,Excelsior,Irakli Yegoian,Irakli Yegoian,,yegoian-irakli,I. Yegoian,M,23,168.0,314,M,1384483,EUR,1079654400,M,23,23,False,42.0,36.0,4.0,3.0,0.0,18.0,20.0,22.0,8.0,,,,,90.0,71.0,6.5,17.0,0.057218,287.87954057904,25.0,162.435,31.5,,3,,0.1,0.33,-0.24,,,18.0,8.0,7.0,,4.0,1.0,,2.0,1.0,5.0,2.0,78.095226661649,3.0,1.0,3.0,1.0,,3.0,2.0,0.2191,0.0377,-0.56,2.0,,1.0,1.0,,,,,2.0,,,,,
14053745,away,Excelsior,Lennard Hartjes,,,lennard-hartjes,L. Hartjes,M,20,170.0,134,M,1126595,EUR,1049673600,M,20,20,False,36.0,33.0,2.0,1.0,0.0,24.0,24.0,12.0,3.0,,,,,45.0,44.0,6.6,5.0,0.0136711,99.879190781426,9.0,29.715,13.125,,0,,0.01,0.05,-0.09,,,9.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,
14053745,away,Excelsior,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176.0,146,M,1046142,EUR,991008000,M,30,30,False,45.0,39.0,2.0,2.0,0.0,17.0,19.0,26.0,6.0,,,,,90.0,65.0,6.4,14.0,0.152061,307.10380016659,26.0,69.51,25.095,,2,,0.18,0.25,-0.36,,,22.0,9.0,6.0,2.0,8.0,4.0,,,,1.0,1.0,77.572690435346,4.0,,2.0,,,,1.0,0.0791,,-0.16,1.0,,1.0,,,,,1.0,2.0,,,,,
14053745,away,Excelsior,Noah Naujoks,,,noah-naujoks,N. Naujoks,M,10,183.0,201,M,1048487,EUR,1020297600,M,10,10,False,31.0,24.0,1.0,1.0,0.0,18.0,19.0,12.0,3.0,,,,,90.0,42.0,5.9,11.0,0.00912091,51.427751786635,9.0,-10.815,3.99,,0,,-0.36,-0.44,-0.18,,,6.0,8.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,
14053745,away,Excelsior,Gyan de Regt,,,gyan-de-regt,G. d. Regt,M,11,176.0,358,M,1126966,EUR,1061164800,M,11,11,False,23.0,18.0,2.0,2.0,0.0,7.0,11.0,12.0,4.0,,,,,61.0,32.0,6.3,10.0,0.08824,103.64677515422,12.0,62.055,15.855,,0,,0.18,0.2,-0.37,,,11.0,6.0,,4.0,2.0,,1.0,,,1.0,,26.268669437534,2.0,,,,,1.0,,,,,,,3.0,1.0,,,,1.0,,,,,,
14053745,away,Excelsior,Jerolldino Bergraaf,Jerolldino,Bergraaf,jerolldino-armantrading,J. Bergraaf,F,33,190.0,97,M,1893852,EUR,1152057600,F,33,33,False,15.0,9.0,1.0,,0.0,6.0,7.0,8.0,1.0,,,,,76.0,27.0,6.2,11.0,0.00626868,55.108700303468,9.0,1.05,10.71,,1,,-0.33,0.0,-0.01,,,3.0,3.0,2.0,,3.0,,1.0,,,2.0,,,,,,,,1.0,,0.0429,,-0.36,2.0,,,,,,,1.0,1.0,,,,,
14053745,away,Excelsior,Lewis Schouten,,,lewis-schouten,L. Schouten,D,14,191.0,149,M,1145987,EUR,1075852800,D,14,14,True,26.0,25.0,,,0.0,17.0,18.0,8.0,2.0,,,,,45.0,34.0,6.1,2.0,0.00480343,110.24170854302,13.0,16.065,12.705,,0,,0.02,0.16,-0.51,,,8.0,4.0,4.0,3.0,1.0,,1.0,2.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0
14053745,away,Excelsior,Emil Hansson,,,emil-hansson,E. Hansson,M,7,172.0,243,M,794362,EUR,897868800,F,7,7,True,10.0,8.0,1.0,1.0,0.0,6.0,7.0,3.0,2.0,,,,,29.0,20.0,6.5,8.0,0.0402375,41.513333033675,3.0,13.545,14.385,,0,,-0.02,0.11,-0.04,,,2.0,2.0,2.0,,2.0,2.0,,,,4.0,,,,,1.0,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,
14053745,away,Excelsior,Arthur Zagre,Arthur,Zagre,zagre-arthur,A. Zagre,D,12,168.0,411,M,910053,EUR,1002153600,D,12,12,True,12.0,9.0,,,0.0,8.0,10.0,2.0,1.0,,,,,28.0,24.0,6.2,8.0,0.00060391,22.71929869594,4.0,9.135,10.395,,0,,-0.17,0.0,-0.22,,,1.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
14053745,away,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183.0,39,M,150494,EUR,689385600,F,29,29,True,2.0,2.0,,,0.0,,,2.0,,,,,,14.0,5.0,6.6,,0.0272405,4.3494423780526,1.0,-2.625,-2.625,,0,,0.01,-0.08,0.21,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14053745,away,Excelsior,Calvin Raatsie,,,calvin-raatsie,C. Raatsie,G,16,188.0,83,M,961616,EUR,1013212800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053745,away,Excelsior,Stan Henderikx,Stan Hendrikx,,henderikx-stan,S. Henderikx,D,5,187.0,51,M,1133679,EUR,1057622400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053745,away,Excelsior,Nolan Martens,,,nolan-martens,N. Martens,M,2,180.0,83,M,1153163,EUR,1089158400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053745,away,Excelsior,Adam Carlén,,,adam-carlen,A. Carlén,M,6,193.0,65,M,991039,EUR,962064000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053745,away,Excelsior,Mathijs Tielemans,,,mathijs-tielemans,M. Tielemans,M,8,181.0,116,M,966542,EUR,1019779200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
