match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_errorLeadToAShot,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_hitWoodwork
10352160,home,Erzgebirge Aue,Philipp Mickel Klewin,philipp-mickel-klewin,P. M. Klewin,G,25,192,16,M,168819,EUR,749347200,G,25,25,False,36.0,20.0,24.0,8.0,17.0,20.0,3.0,16.0,1.0,12.0,1.0,6.0,1.0,6.0,90.0,48.0,7.2,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352160,home,Erzgebirge Aue,Tim Danhof,tim-danhof,T. Danhof,D,2,182,16,M,791786,EUR,862790400,D,2,2,False,28.0,22.0,5.0,3.0,14.0,17.0,8.0,13.0,2.0,7.0,,,,,90.0,47.0,6.2,13.0,0,Tim,Danhof,2.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
10352160,home,Erzgebirge Aue,Alexander Sorge,alexander-sorge,A. Sorge,D,5,190,2,M,387226,EUR,735350400,D,6,6,False,30.0,21.0,8.0,2.0,18.0,22.0,3.0,8.0,7.0,3.0,2.0,,,,90.0,44.0,6.1,11.0,0,Alexander,Sorge,,4.0,8.0,1.0,1.0,,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
10352160,home,Erzgebirge Aue,Korbinian Burger,korbinian-burger,K. Burger,D,,189,5,M,254117,EUR,798940800,D,5,5,False,32.0,23.0,5.0,3.0,19.0,24.0,4.0,8.0,4.0,6.0,1.0,,,,90.0,45.0,6.4,12.0,0,,,,1.0,7.0,3.0,,,3.0,2.0,1.0,3.0,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,
10352160,home,Erzgebirge Aue,Linus Rosenlöcher,linus-rosenlocher,L. Rosenlöcher,D,19,181,9,M,951499,EUR,968457600,D,29,29,False,27.0,18.0,7.0,3.0,14.0,17.0,5.0,11.0,3.0,4.0,,,,,45.0,45.0,6.5,12.0,0,,,1.0,1.0,4.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,
10352160,home,Erzgebirge Aue,Ulrich Taffertshofer,ulrich-taffertshofer,U. Taffertshofer,M,22,183,13,M,142215,EUR,698025600,M,3,3,False,44.0,31.0,7.0,2.0,23.0,28.0,8.0,16.0,10.0,6.0,2.0,,,,80.0,61.0,7.1,15.0,0,,,,3.0,6.0,,1.0,1.0,1.0,2.0,,7.0,4.0,,1.0,,,,,2.0,,,,,,,,,,
10352160,home,Erzgebirge Aue,Paul-Philipp Besong,paul-philipp-besong,P. Besong,F,17,186,89,M,989880,EUR,970790400,M,22,22,False,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,64.0,13.0,6.0,5.0,1,,,,1.0,4.0,,,,,,1.0,,,1.0,,,,,,3.0,1.0,1.0,,,,,,,,
10352160,home,Erzgebirge Aue,Marco Schikora,marco-schikora,M. Schikora,D,6,181,28,M,844381,EUR,780019200,M,21,21,False,20.0,13.0,1.0,,6.0,7.0,7.0,14.0,4.0,4.0,2.0,,,,90.0,41.0,5.8,16.0,1,,,1.0,3.0,10.0,1.0,4.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,2.0,,1.0,,,,,,,,
10352160,home,Erzgebirge Aue,Dimitriy Nazarov,dimitriy-nazarov,D. Nazarov,M,,185,95,M,96920,EUR,639187200,M,10,10,False,20.0,9.0,5.0,3.0,3.0,4.0,6.0,17.0,8.0,,4.0,,,,80.0,35.0,6.1,16.0,0,,,1.0,2.0,10.0,1.0,2.0,1.0,,,2.0,1.0,,,3.0,2.0,,,,3.0,,,True,,,,,,,
10352160,home,Erzgebirge Aue,Marvin Stefaniak,marvin-stefaniak,M. Stefaniak,M,34,178,33,M,335357,EUR,791769600,M,34,34,False,29.0,22.0,5.0,1.0,12.0,13.0,12.0,20.0,4.0,6.0,3.0,,,,90.0,45.0,6.4,12.0,1,,,4.0,4.0,9.0,2.0,2.0,1.0,,,1.0,,,,,,,2.0,2.0,2.0,,,,1.0,1.0,,,,,
10352160,home,Erzgebirge Aue,Elias Huth,huth-elias,E. Huth,F,9,185,36,M,840348,EUR,855532800,F,32,32,False,9.0,7.0,,,4.0,4.0,4.0,6.0,5.0,1.0,1.0,,,,69.0,18.0,6.7,6.0,1,,,1.0,,6.0,,2.0,2.0,,,,,,3.0,6.0,2.0,,,1.0,1.0,,1.0,,,,,,,,
10352160,home,Erzgebirge Aue,Steffen Nkansah,steffen-nkansah,S. Nkansah,D,,188,12,M,793236,EUR,828835200,D,24,24,True,16.0,11.0,4.0,1.0,8.0,9.0,3.0,7.0,3.0,2.0,1.0,,,,45.0,24.0,5.9,7.0,0,,,,,3.0,1.0,,,1.0,,1.0,2.0,,2.0,3.0,,,,,,,,,,,1.0,,,,
10352160,home,Erzgebirge Aue,Lenn Jastremski,lenn-jastremski,L. Jastremski,F,9,190,52,M,1006388,EUR,980294400,F,20,20,True,8.0,6.0,,,4.0,4.0,3.0,5.0,1.0,2.0,,,,,26.0,9.0,6.5,2.0,0,,,1.0,2.0,2.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
10352160,home,Erzgebirge Aue,Borys Tashchy,borys-tashchy,B. Tashchy,M,14,192,59,M,111726,EUR,743644800,F,14,14,True,10.0,8.0,,,2.0,2.0,6.0,8.0,,3.0,,,,,21.0,11.0,6.5,3.0,0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10352160,home,Erzgebirge Aue,Ivan Knežević,ivan-knezevic,I. Knežević,M,23,173,13,M,142282,EUR,742608000,F,7,7,True,8.0,6.0,1.0,,,,6.0,8.0,3.0,2.0,1.0,,,,10.0,14.0,6.8,2.0,1,,,,,2.0,2.0,,,,,2.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,
10352160,home,Erzgebirge Aue,Jann George,jann-george,J. George,M,10,177,9,M,113673,EUR,712540800,M,11,11,True,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,10.0,7.0,6.4,3.0,0,,,,1.0,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
10352160,home,Erzgebirge Aue,Lukas Sedlak,lukas-sedlak,L. Sedlak,G,36,187,3,M,941109,EUR,936835200,G,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352160,home,Erzgebirge Aue,Erik Majetschak,erik-majetschak,E. Majetschak,D,13,180,14,M,877836,EUR,951868800,M,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352160,home,Erzgebirge Aue,Anthony Barylla,anthony-barylla,A. Barylla,D,23,180,7,M,844874,EUR,865123200,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352160,home,Erzgebirge Aue,Tom Baumgart,tom-baumgart,T. Baumgart,M,29,172,9,M,828605,EUR,879292800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
