match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_penaltyConceded,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_aerialLost,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_goodHighClaim,stat_clearanceOffLine,stat_shotOffTarget,stat_hitWoodwork,stat_errorLeadToAGoal,stat_penaltyWon
11368667,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,30.0,15.0,19.0,4.0,11.0,14.0,4.0,16.0,11.0,3.0,1.0,5.0,90.0,41.0,7.0,15.0,0.00072011,0,-0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368667,home,Girona FC,Eric García,eric-garcia,E. García,D,24,182,56393,M,876214,EUR,978998400,D,25,25,False,47.0,39.0,4.0,2.0,29.0,32.0,10.0,15.0,3.0,,,,90.0,69.0,6.9,11.0,0.00852623,0,,ericgm3,1.0,2.0,6.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368667,home,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,False,34.0,32.0,1.0,,28.0,30.0,4.0,4.0,6.0,,,,65.0,39.0,6.2,3.0,0.00208836,0,,,,2.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11368667,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,44864,EUR,636940800,D,17,17,False,45.0,39.0,4.0,1.0,28.0,31.0,11.0,15.0,2.0,,,,90.0,55.0,6.5,9.0,0.00419151,0,,,,1.0,1.0,,,3.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11368667,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,D,3,3,False,30.0,26.0,2.0,1.0,16.0,17.0,10.0,14.0,4.0,,,,90.0,52.0,6.8,13.0,0.0245814,2,,MGutiérrez,,5.0,5.0,2.0,1.0,1.0,,2.0,,2.0,1.0,,3.0,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1557,0.8099,,,,,,,,,,,,,
11368667,home,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,839585,EUR,884131200,M,21,21,False,51.0,45.0,2.0,2.0,34.0,38.0,11.0,13.0,4.0,,,,90.0,71.0,7.0,11.0,0.0736378,2,,YangelHerrera8,1.0,8.0,8.0,1.0,2.0,3.0,,5.0,3.0,1.0,1.0,,1.0,3.0,,,,3.0,1.0,2.0,,,,,0.4875,0.1959,,,,,,,,,,,,,
11368667,home,Girona FC,Aleix García,aleix-garcia,A. García,M,24,173,4524,M,796047,EUR,867456000,M,14,14,False,44.0,37.0,7.0,4.0,22.0,25.0,16.0,23.0,3.0,,,,90.0,53.0,6.6,10.0,0.0698176,0,,AlexGarcia97,,3.0,,,,,1.0,,,,1.0,,,,,,4.0,,,,,,,,,,True,1.0,3.0,,,,,,,,,,
11368667,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,M,8,8,False,18.0,15.0,,,7.0,9.0,8.0,9.0,1.0,,,,65.0,29.0,6.5,7.0,0.0642049,1,,viktortsygankov,,2.0,1.0,,1.0,,,1.0,1.0,,,,2.0,,,,,1.0,,,1.0,,,,0.0855,,,,,,,,,,,,,,
11368667,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,False,40.0,38.0,2.0,1.0,23.0,23.0,15.0,17.0,4.0,,,,90.0,53.0,6.8,10.0,0.696511,0,,,,6.0,3.0,,2.0,,,,,2.0,,,4.0,2.0,,,,3.0,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,
11368667,home,Girona FC,Savinho,savio,Savinho,M,26,176,52457,M,1046795,EUR,1081555200,M,16,16,False,16.0,13.0,3.0,2.0,3.0,4.0,12.0,14.0,4.0,,,,86.0,34.0,6.7,11.0,0.124966,0,,Savinho,,8.0,4.0,,8.0,,,,,1.0,1.0,,1.0,1.0,,,2.0,2.0,3.0,,,,,1.0,,,,2.0,,1.0,,2.0,,,,,,,
