match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_goals,stat_wonContest,captain,stat_crossNotClaimed,stat_errorLeadToAGoal,player_sofascoreId
14109642,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196.0,107,M,934201,EUR,966988800,G,71,71,False,17.0,12.0,8.0,3.0,0.0,11.0,12.0,1.0,5.0,1.0,10.0,1.0,2.0,90.0,26.0,6.9,5.0,0.00032865,0.0373,0,0.0907,0.01,0.01,0.25,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109642,home,Gaziantep FK,Luis Pérez,luis-perez,L. Pérez,D,2,173.0,259,M,843180,EUR,791856000,D,2,2,False,44.0,28.0,9.0,2.0,0.0,14.0,16.0,14.0,28.0,4.0,5.0,,,90.0,72.0,7.3,21.0,0.0628601,,1,,0.1,0.19,0.34,,4.0,1.0,3.0,1.0,6.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0.041,0.0481,1.0,-0.09,,,,,,,,,,,,,,,,,,,
14109642,home,Gaziantep FK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188.0,911,M,851909,EUR,945388800,D,23,23,False,32.0,26.0,4.0,1.0,0.0,15.0,15.0,11.0,17.0,3.0,1.0,,,70.0,41.0,7.0,7.0,0.0033883,,0,,0.15,0.02,0.26,,,,2.0,4.0,5.0,,,2.0,2.0,2.0,1.0,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
14109642,home,Gaziantep FK,Myenty Abena,myenty-abena,M. Abena,D,14,191.0,242,M,555422,EUR,787190400,D,14,14,False,32.0,27.0,4.0,3.0,0.0,25.0,29.0,2.0,3.0,8.0,2.0,,,90.0,49.0,7.3,6.0,0.00077037,,0,,0.02,0.01,-0.04,,,,7.0,6.0,12.0,,,2.0,3.0,2.0,1.0,3.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,,
14109642,home,Gaziantep FK,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169.0,248,M,234232,EUR,762825600,D,77,77,False,36.0,31.0,7.0,5.0,0.0,14.0,14.0,17.0,22.0,2.0,4.0,,,90.0,60.0,6.8,13.0,0.014603,,2,,0.24,0.03,-0.14,,,,1.0,9.0,5.0,,,1.0,2.0,,,2.0,0.1447,,1.0,-0.44,,2.0,4.0,1.0,2.0,2.0,,,,,,,,,,,,,
14109642,home,Gaziantep FK,Melih Kabasakal,kabasakal-melih,M. Kabasakal,M,6,178.0,97,M,828872,EUR,824601600,M,6,6,False,32.0,22.0,5.0,1.0,0.0,16.0,19.0,6.0,13.0,2.0,8.0,,,90.0,43.0,6.6,10.0,0.00586933,,0,,-0.04,0.08,-0.07,,,,,4.0,6.0,,,3.0,4.0,2.0,,2.0,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,
14109642,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172.0,50,M,859783,EUR,917136000,M,61,61,False,21.0,15.0,3.0,2.0,0.0,8.0,12.0,7.0,9.0,1.0,1.0,,,45.0,26.0,7.2,6.0,0.497862,,0,,0.54,-0.02,0.0,,,,,4.0,3.0,,,,1.0,,,2.0,,,1.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,,
14109642,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175.0,703,M,797602,EUR,872812800,M,18,18,False,14.0,9.0,1.0,,0.0,3.0,4.0,6.0,10.0,1.0,1.0,,,89.0,29.0,6.5,11.0,0.0696697,,3,,0.25,0.26,-0.01,,,,,5.0,4.0,1.0,,,2.0,1.0,5.0,1.0,0.573,0.5421,1.0,-0.6,2.0,2.0,1.0,,1.0,,,,1.0,2.0,1.0,,,,,,,,
14109642,home,Gaziantep FK,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182.0,3151,M,984602,EUR,1066262400,M,10,10,False,22.0,17.0,2.0,1.0,0.0,2.0,2.0,15.0,20.0,1.0,4.0,,,90.0,38.0,8.1,11.0,0.193197,,2,,0.26,0.23,0.16,,,,,4.0,6.0,1.0,,,,,2.0,,0.1838,0.5585,2.0,0.51,1.0,6.0,,,3.0,1.0,,,,,,,,1.0,,,,,
14109642,home,Gaziantep FK,Christophe Lungoyi,christophe-lungoyi,C. Lungoyi,F,11,180.0,197,M,883355,EUR,962668800,M,11,11,False,13.0,10.0,,,0.0,2.0,4.0,8.0,9.0,1.0,4.0,,,70.0,34.0,7.3,12.0,0.571498,,1,,0.61,0.24,0.15,,,,1.0,8.0,6.0,,,,2.0,2.0,5.0,2.0,0.1522,,1.0,-0.34,2.0,1.0,,,6.0,1.0,,1.0,,,1.0,,,,2.0,,,,
