match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_wonContest,stat_totalTackle,stat_accurateCross,stat_bigChanceCreated,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside
11352635,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,35.0,23.0,21.0,9.0,16.0,16.0,7.0,19.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,1.0,90.0,45.0,7.8,12.0,0.0,0.0,0.00152928,0,0.4009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352635,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,51.0,45.0,4.0,2.0,23.0,25.0,22.0,27.0,2.0,2.0,,,,,,,90.0,69.0,7.1,11.0,0.0,0.0,0.075481,0,,,,True,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11352635,home,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,82.0,79.0,4.0,1.0,30.0,31.0,49.0,51.0,1.0,6.0,,,,,,,90.0,90.0,7.0,5.0,0.0,0.0,0.0284237,0,,,,,,,,,3.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11352635,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,71.0,65.0,5.0,2.0,26.0,28.0,39.0,43.0,5.0,2.0,,,,,,,90.0,82.0,7.3,7.0,0.0,0.0,0.0171865,0,,,,,,,1.0,,2.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
11352635,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,73.0,62.0,6.0,5.0,22.0,25.0,40.0,48.0,5.0,6.0,,,,,,,90.0,93.0,8.0,13.0,0.0,0.0,0.0195382,0,,,,,,,1.0,1.0,1.0,6.0,,1.0,,2.0,3.0,,,1.0,2.0,,1.0,1.0,,,,,,,,,
11352635,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,False,51.0,47.0,2.0,2.0,14.0,14.0,34.0,38.0,3.0,5.0,,,,,,,90.0,70.0,7.3,12.0,0.0,0.0,0.11611,0,,,,,1.0,1.0,,1.0,5.0,4.0,1.0,2.0,,4.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,
11352635,home,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,Rodri,827606,EUR,835401600,M,16,16,False,78.0,75.0,5.0,5.0,16.0,16.0,59.0,62.0,,6.0,,,,,,,46.0,84.0,6.5,6.0,0.0,0.0,0.237598,0,,,,,,,,,3.0,3.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,
11352635,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,False,51.0,49.0,1.0,1.0,12.0,12.0,37.0,41.0,2.0,2.0,,,,,,,87.0,66.0,8.1,6.0,0.0996,0.3182,0.0391445,1,,,,,,2.0,1.0,,2.0,6.0,,4.0,,,1.0,1.0,,,1.0,,3.0,2.0,,,2.0,1.0,1.0,,,,
11352635,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,M,19,19,False,21.0,18.0,2.0,1.0,6.0,7.0,12.0,17.0,1.0,3.0,,,,,,,57.0,33.0,6.9,8.0,0.5457,0.4329,0.0178401,4,,,,,,3.0,,,2.0,1.0,,2.0,,,,,,,,,,1.0,,,1.0,2.0,,2.0,,,
11352635,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,M,11,11,False,22.0,21.0,,,,,21.0,24.0,,3.0,,,,,,,51.0,35.0,7.2,6.0,0.0,0.0,0.302476,0,,,,,,2.0,,,2.0,7.0,,5.0,,1.0,3.0,1.0,,,,,3.0,1.0,,,1.0,,,,,,
11352635,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,14.0,9.0,,,4.0,4.0,5.0,11.0,1.0,1.0,,,,,,,90.0,28.0,7.2,9.0,0.6852,0.2475,0.0097401,2,,,,,,1.0,2.0,2.0,4.0,5.0,,,,2.0,3.0,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,1.0,
11352635,home,Manchester City,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,kalvinphillips,786028,EUR,817862400,M,4,4,True,13.0,10.0,3.0,1.0,4.0,4.0,6.0,10.0,2.0,4.0,,,,,,,39.0,25.0,6.3,10.0,0.0,0.0,0.00498496,0,,,,,,1.0,,,5.0,1.0,,2.0,,2.0,,,2.0,,1.0,1.0,,1.0,,,1.0,,,,,,
11352635,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,True,6.0,4.0,,,2.0,3.0,2.0,3.0,,1.0,,,,,,,33.0,10.0,6.9,3.0,0.0,0.0,0.197331,0,,,,,,,,2.0,,3.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,
11352635,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,11.0,5.0,6.6,2.0,0.0,0.0,0.0005397,0,,,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
