match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_expectedGoals,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_fouls,stat_expectedGoalsOnTarget,stat_challengeLost,stat_accurateCross,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_keyPass,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_bigChanceCreated,stat_hitWoodwork,stat_penaltyMiss,stat_blockedScoringAttempt,stat_penaltyWon,stat_goals,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_outfielderBlock
12513706,home,FC Arouca,Henrique Araújo,,,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,39,39,False,11.0,7.0,,,0.0,2.0,3.0,5.0,8.0,1.0,2.0,3.0,2.0,1.0,,,,80.0,28.0,6.5,12.0,0.013035,3,,,1.0,6.0,1.0,1.0,,,,,1.1428,2.0,,,0.9099,1.0,,1.0,,,,4.0,,3.0,,,,,,1.0,,,,,,,
12513706,home,FC Arouca,Brian Mansilla,Brian Mansilla,,brian-mansilla,B. Mansilla,M,24,176,145,M,1116649,EUR,1021334400,F,24,24,True,7.0,5.0,,,0.0,1.0,2.0,4.0,7.0,,,,1.0,,,,,25.0,14.0,6.7,5.0,0.00980471,1,,2.0,1.0,1.0,,,,,,,0.0222,1.0,,,0.097,,,,,,,1.0,,,,,,,,,,,,,,,
12513706,home,FC Arouca,Morlaye Sylla,,,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,True,27.0,22.0,1.0,1.0,0.0,13.0,13.0,9.0,14.0,,2.0,,4.0,1.0,,,,25.0,34.0,7.2,6.0,0.012437,1,,,,1.0,,1.0,3.0,1.0,1.0,,0.0194,,,1.0,,,,,,,2.0,,,,,,,,,,morlayesylla2,,,,,,
12513706,home,FC Arouca,Mamadou Loum,,,mamadou-loum,M. Loum,M,21,193,531,M,796059,EUR,851904000,M,31,31,True,9.0,9.0,,,0.0,5.0,5.0,4.0,4.0,,2.0,,1.0,1.0,,,,10.0,12.0,6.6,,0.00176891,0,,,1.0,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12513706,home,FC Arouca,Güven Yalçın,,,guven-yalcin,G. Yalçın,F,10,184,349,M,826162,EUR,916617600,F,50,50,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,,,,,10.0,5.0,6.3,2.0,0.0029659,0,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12513706,home,FC Arouca,Boris Popović,,,boris-popovic,B. Popović,D,5,189,112,M,902050,EUR,951523200,D,13,13,True,,,,,0.0,,,,,1.0,1.0,,,,,,,10.0,1.0,6.6,,,0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513706,home,FC Arouca,Jakub Vinarčík,,,jakub-vinarcik,J. Vinarčík,G,30,202,101,M,1165190,EUR,1121040000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513706,home,FC Arouca,João Valido,,,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513706,home,FC Arouca,Pedro Moreira,,,pedro-moreira,P. Moreira,M,,182,5,M,61174,EUR,605923200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513706,away,Famalicão,Lazar Carević,,,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,False,29.0,18.0,20.0,9.0,0.0,12.0,15.0,6.0,14.0,,,2.0,9.0,,2.0,6.0,1.0,90.0,42.0,8.1,11.0,0.00114619,0,1.5264,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,2.0,,
12513706,away,Famalicão,Rodrigo Pinheiro,,,pinheiro-rodrigo,R. Pinheiro,D,17,181,262,M,991924,EUR,1030492800,D,17,17,False,25.0,18.0,2.0,,0.0,8.0,11.0,10.0,15.0,,3.0,2.0,2.0,1.0,,,,90.0,40.0,6.1,11.0,0.0104541,0,,1.0,1.0,6.0,,,1.0,2.0,,,,,,2.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
12513706,away,Famalicão,Enea Mihaj,,,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,31.0,25.0,6.0,3.0,0.0,20.0,22.0,5.0,9.0,3.0,4.0,6.0,1.0,1.0,,,,90.0,43.0,6.3,7.0,0.00253901,0,,,1.0,3.0,,,1.0,,,,,,1.0,2.0,,,,,,,,,True,1.0,,,,,,,,,,,,,
12513706,away,Famalicão,Justin De Haas,,,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,28.0,23.0,9.0,4.0,0.0,19.0,20.0,4.0,8.0,,4.0,8.0,3.0,,,,,90.0,50.0,8.0,7.0,0.00881205,0,,,3.0,4.0,,,4.0,4.0,3.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,1.0,2.0
12513706,away,Famalicão,Rafa Soares,,,rafa-soares,R. Soares,D,5,177,195,M,190137,EUR,799977600,D,5,5,False,30.0,23.0,4.0,1.0,0.0,15.0,19.0,9.0,16.0,,3.0,6.0,2.0,,,,,90.0,57.0,6.8,13.0,0.0181627,0,,5.0,2.0,5.0,,,3.0,3.0,1.0,,,,,2.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,
12513706,away,Famalicão,Tom Van De Looi,,,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,False,28.0,21.0,4.0,1.0,0.0,15.0,17.0,6.0,11.0,2.0,5.0,6.0,8.0,,,,,90.0,44.0,6.6,9.0,0.00927026,0,,,,4.0,,,2.0,3.0,1.0,,,,,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
12513706,away,Famalicão,Sorriso,Sorriso,,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,M,7,7,False,23.0,18.0,4.0,4.0,0.0,6.0,7.0,12.0,22.0,,1.0,,4.0,,,,,85.0,44.0,6.5,17.0,0.0275046,1,,6.0,,4.0,,,1.0,1.0,,,0.0168,1.0,,1.0,0.0141,,,1.0,,,,3.0,,2.0,,,,,,,,,,,,,
12513706,away,Famalicão,Gustavo Sá,,,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,21.0,12.0,3.0,2.0,1.0,5.0,7.0,7.0,15.0,3.0,10.0,1.0,6.0,6.0,,,,85.0,42.0,7.7,15.0,0.0683989,1,,1.0,2.0,8.0,,,,1.0,1.0,,0.0377,1.0,,,0.0171,3.0,,1.0,,,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,
12513706,away,Famalicão,Mathias De Amorim,,,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,False,12.0,8.0,,,0.0,3.0,5.0,5.0,7.0,,3.0,2.0,2.0,2.0,,,,45.0,21.0,6.5,5.0,0.00307896,0,,,,2.0,,,1.0,1.0,1.0,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
12513706,away,Famalicão,Óscar Aranda,,,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,M,11,11,False,12.0,11.0,,,0.0,4.0,5.0,7.0,8.0,,1.0,,3.0,,,,,68.0,20.0,7.0,4.0,0.0118055,2,,1.0,,2.0,,1.0,,,,,0.8038,1.0,,,0.9786,,,2.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,
12513706,away,Famalicão,Simon Elisor,,,elisor-simon,S. Elisor,F,12,186,169,M,1049526,EUR,932515200,F,12,12,False,16.0,14.0,,,0.0,7.0,9.0,7.0,8.0,1.0,7.0,,2.0,4.0,,,,85.0,27.0,6.9,5.0,0.0386972,0,,1.0,4.0,6.0,,,,,,1.0,,,,1.0,,1.0,,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,
12513706,away,Famalicão,Mirko Topić,,,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,True,11.0,8.0,1.0,,0.0,4.0,5.0,4.0,6.0,,1.0,1.0,7.0,1.0,,,,45.0,21.0,7.2,5.0,0.00631334,1,,,,1.0,,,2.0,,,,0.0778,1.0,,,0.1964,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,
12513706,away,Famalicão,Gil Dias,,,gil-dias,Gil,M,23,186,342,M,583838,EUR,843868800,F,23,23,True,8.0,5.0,1.0,,0.0,3.0,4.0,2.0,5.0,,2.0,1.0,3.0,,,,,22.0,21.0,6.5,8.0,0.00020744,0,,1.0,,4.0,,,1.0,,,,,,,1.0,,1.0,,3.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,
12513706,away,Famalicão,Pedro Bondo,Pedro,Bondo Francisco,pedro-bondo,P. Bondo,D,28,178,481,M,1102988,EUR,1100563200,D,13,13,True,2.0,2.0,,,0.0,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,10.0,7.0,6.3,2.0,0.00244104,1,,1.0,,2.0,,,,,,,0.0183,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
12513706,away,Famalicão,Samuel Lobato,,,samuel-lobato,S. Lobato,M,8,183,41,M,1087360,EUR,1003449600,M,88,88,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,2.0,2.0,,,,,,,10.0,6.0,6.5,2.0,0.0001972,0,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12513706,away,Famalicão,Václav Sejk,,,vaclav-sejk,V. Sejk,F,10,180,268,M,983068,EUR,1021680000,F,29,29,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,10.0,4.0,6.5,2.0,0.00101231,0,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
12513706,away,Famalicão,Ivan Zlobin,,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513706,away,Famalicão,Léo Realpe,,,leonardo-realpe,L. Realpe,D,3,186,467,M,977676,EUR,983145600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513706,away,Famalicão,Otar Mamageishvili,,,otar-mamageishvili,O. Mamageishvili,M,15,180,223,M,1006067,EUR,1042588800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513706,away,Famalicão,Yassir Zabiri,Yassir Zabiri,,yassir-zabiri,Y. Zabiri,F,21,182,21044,M,1606013,EUR,1109116800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
