match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_sofascoreId,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_fouls,stat_accurateCross,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalOffside,stat_clearanceOffLine
14566900,home,Napoli,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6339,M,356160,EUR,856396800,G,32,32,False,41.0,33.0,10.0,4.0,0.0,32.0,36.0,1.0,5.0,3.0,7.0,1.0,4.0,1.0,1.0,1.0,90.0,52.0,7.3,8.0,0.00080094,18.828,6.2472,0.0,0.22,0,0.2039,0.07,0.01,0.24,0.26,3.86,2.17,0.19,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566900,home,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6961,M,153257,EUR,744422400,D,22,22,False,79.0,71.0,5.0,3.0,0.0,26.0,28.0,45.0,51.0,2.0,3.0,,,,,,90.0,105.0,7.4,12.0,0.173848,29.196,11.69404,13.0,,4,,0.41,0.04,0.16,,2.73,6.17,1.88,0.66,0.25,dilorenzo22,True,2.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.114,1.0,-0.46,,,,,,,,,,,,
14566900,home,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3565,M,332155,EUR,762048000,D,13,13,False,109.0,101.0,8.0,3.0,0.0,46.0,46.0,55.0,63.0,5.0,2.0,,,,,,90.0,118.0,7.6,8.0,0.0918063,26.928,11.01171,4.0,,1,,0.39,0.16,0.25,,2.7,6.42,1.37,0.43,0.09,,,,1.0,4.0,3.0,5.0,1.0,,,,,1.0,2.0,1.0,1.0,,0.055,,-0.1,1.0,,,,,,,,,,,
14566900,home,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,4014,M,870263,EUR,928627200,D,4,4,False,84.0,76.0,2.0,1.0,0.0,33.0,36.0,43.0,48.0,3.0,6.0,,,,,,90.0,96.0,7.0,9.0,0.0130299,27.792,10.71974,4.0,,0,,0.14,0.13,0.18,,2.87,5.82,1.51,0.42,0.1,,,,,1.0,6.0,6.0,,1.0,,,,,1.0,4.0,2.0,1.0,,,,5.0,,,,,,,,,,,
14566900,home,Napoli,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4316,M,908716,EUR,996192000,D,3,3,False,71.0,68.0,5.0,3.0,0.0,16.0,18.0,52.0,53.0,2.0,8.0,,,,,,90.0,103.0,7.6,13.0,0.221769,28.368,11.89249,14.0,,1,,0.29,0.11,0.24,,2.69,5.89,2.17,0.9,0.24,MGutiérrez,,6.0,,,4.0,7.0,,1.0,2.0,,1.0,,1.0,3.0,2.0,4.0,0.0306,2.0,-0.12,1.0,1.0,1.0,2.0,,,,,,,,
14566900,home,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,13018,M,787941,EUR,816480000,M,99,99,False,58.0,42.0,4.0,2.0,0.0,16.0,19.0,26.0,39.0,2.0,8.0,,,,,,90.0,79.0,7.0,24.0,0.17764,28.8,12.00636,11.0,,4,,0.18,0.24,-0.02,,2.82,6.0,2.18,0.79,0.21,anguiss_29,,2.0,1.0,7.0,4.0,9.0,,,4.0,1.0,3.0,1.0,,,,,0.6246,3.0,-0.59,1.0,,,3.0,2.0,1.0,,,,,,
14566900,home,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4688,M,150383,EUR,785721600,M,68,68,False,59.0,57.0,2.0,2.0,0.0,21.0,21.0,36.0,38.0,1.0,1.0,,,,,,73.0,63.0,7.0,2.0,0.0339855,26.496,9.9657,2.0,,0,,0.2,-0.24,0.21,,1.92,5.66,1.89,0.43,0.06,StanLobotka,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,
14566900,home,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25842,M,879346,EUR,850003200,M,8,8,False,42.0,37.0,2.0,1.0,0.0,9.0,11.0,28.0,31.0,1.0,3.0,,,,,,90.0,59.0,6.8,9.0,0.0379772,27.18,12.01756,6.0,,3,,0.11,0.04,0.14,,2.77,6.18,2.24,0.72,0.11,ScottMcTominay,,,,1.0,4.0,6.0,,1.0,2.0,,2.0,1.0,,4.0,2.0,1.0,0.5047,1.0,-0.55,1.0,,,,,1.0,,,,,,
14566900,home,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4484,M,235672,EUR,744336000,F,21,21,False,33.0,30.0,1.0,1.0,0.0,8.0,9.0,22.0,24.0,,2.0,,,,,,65.0,49.0,6.3,12.0,0.0334001,29.916,7.66322,10.0,,0,,-0.05,0.18,-0.1,,2.23,3.32,1.32,0.6,0.18,,,5.0,,,6.0,1.0,2.0,1.0,2.0,,,,,1.0,,,,1.0,,1.0,1.0,,2.0,,,,,,,,
14566900,home,Napoli,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191,69881,M,1086417,EUR,1044316800,F,19,19,False,19.0,17.0,,,0.0,9.0,10.0,8.0,9.0,1.0,3.0,,,,,,90.0,33.0,6.2,9.0,0.0189032,29.844,10.96973,13.0,,2,,-0.04,0.09,0.2,,3.0,5.34,1.6,0.75,0.28,RHøjlund,,,4.0,1.0,9.0,2.0,,4.0,,,,1.0,,,,1.0,0.321,,0.06,1.0,,,3.0,,1.0,1.0,0.1644,,,,
14566900,home,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3707,M,838232,EUR,938131200,F,20,20,False,51.0,46.0,1.0,,0.0,2.0,2.0,44.0,49.0,1.0,3.0,,,,,,90.0,77.0,7.5,10.0,0.439788,28.548,11.08864,12.0,,3,,0.28,0.45,0.2,,3.2,5.03,1.85,0.77,0.23,,,6.0,,,3.0,5.0,,,4.0,1.0,,1.0,1.0,1.0,1.0,2.0,0.1954,5.0,-0.22,1.0,3.0,,,2.0,,2.0,0.078,,,,
14566900,home,Napoli,David Neres,david-neres,D. Neres,F,7,175,15122,M,850993,EUR,857347200,F,7,7,True,16.0,13.0,,,0.0,3.0,4.0,10.0,12.0,,2.0,,,,,,25.0,24.0,6.4,8.0,0.0113367,29.772,3.49006,5.0,,0,,0.02,0.19,0.16,,1.0,1.58,0.54,0.26,0.11,davidneres,,,,,3.0,,,2.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,
14566900,home,Napoli,Noa Lang,noa-lang,N. Lang,F,77,173,15611,M,875136,EUR,929577600,F,70,70,True,7.0,7.0,,,0.0,,,7.0,7.0,,,,,,,,17.0,12.0,6.9,3.0,0.139375,29.196,2.71162,5.0,,0,,0.3,0.04,0.0,,0.63,1.3,0.45,0.24,0.09,noano,,3.0,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,
14566900,home,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190,987,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566900,home,Napoli,Mathias Ferrante,mathias-ferrante,M. Ferrante,G,25,202,531,M,1940256,EUR,1157068800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathias Ferrante,,,
14566900,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2476,M,108484,EUR,676512000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566900,home,Napoli,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2245,M,898815,EUR,911260800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566900,home,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3509,M,805078,EUR,878256000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566900,home,Napoli,Giuseppe Ambrosino,ambrosino-giuseppe,G. Ambrosino,F,10,187,1239,M,1163083,EUR,1063152000,F,69,69,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566900,home,Napoli,Antonio Vergara,antonio-vergara,A. Vergara,F,26,182,3615,M,1069560,EUR,1042675200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566900,away,Eintracht Frankfurt,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,23,23,False,39.0,19.0,29.0,10.0,0.0,16.0,20.0,3.0,19.0,2.0,8.0,2.0,2.0,2.0,,,90.0,46.0,7.3,20.0,0.00065389,19.512,5.29807,0.0,0.2815,0,0.2424,0.12,-0.02,-0.01,0.29,3.43,1.71,0.14,0.02,0.0,,,,,2.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14566900,away,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1612,M,921789,EUR,868579200,D,13,13,False,40.0,34.0,2.0,,0.0,13.0,16.0,21.0,24.0,2.0,2.0,,,,,,90.0,65.0,6.4,16.0,0.0229272,28.332,10.64352,12.0,,1,,-0.05,0.22,-0.07,,3.19,4.83,1.59,0.82,0.22,,,2.0,1.0,,12.0,5.0,3.0,2.0,2.0,,,1.0,1.0,4.0,2.0,1.0,0.0198,1.0,-0.13,4.0,,,3.0,,,,,,,,
14566900,away,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1319,M,1048569,EUR,1073692800,D,34,34,False,47.0,42.0,6.0,3.0,0.0,20.0,22.0,22.0,25.0,3.0,,,,,,,90.0,55.0,7.4,5.0,0.0103182,25.488,10.81135,2.0,,0,,0.04,-0.04,0.29,,2.75,6.03,1.59,0.4,0.04,,,,1.0,1.0,2.0,2.0,,,,,,,3.0,1.0,,,,,,1.0,,1.0,,,,,,Nnamdi Collins,,,1.0
