match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_bigChanceMissed,player_sofascoreId,captain,stat_goalAssist,stat_totalOffside,stat_goodHighClaim
11352614,home,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,171919,EUR,739929600,G,1,1,False,35.0,25.0,24.0,14.0,17.0,21.0,8.0,14.0,1.0,5.0,1.0,4.0,1.0,1.0,90.0,41.0,7.7,10.0,0.0294955,1.0,0,0.7992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352614,home,Brentford,Zanka,zanka,Zanka,D,,189,466,M,26404,EUR,640828800,D,13,13,False,53.0,35.0,6.0,2.0,22.0,30.0,13.0,23.0,,6.0,,,,,90.0,76.0,7.9,19.0,0.151908,3.0,3,,3.0,9.0,4.0,13.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,0.1074,,,,,,,,,,,,,,,,,,
11352614,home,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,576384,EUR,892771200,D,20,20,False,31.0,26.0,3.0,1.0,21.0,22.0,6.0,11.0,,7.0,,,,,90.0,51.0,8.0,8.0,0.10908,2.0,2,,3.0,3.0,5.0,7.0,,1.0,,3.0,,2.0,1.0,1.0,2.0,,0.4168,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4068,,,,,,,,,,
11352614,home,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,22,22,False,28.0,19.0,5.0,2.0,9.0,13.0,10.0,15.0,,5.0,,,,,90.0,37.0,6.9,10.0,0.235852,2.0,0,,1.0,2.0,2.0,4.0,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11352614,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,M,30,30,False,19.0,14.0,4.0,2.0,4.0,5.0,11.0,19.0,1.0,3.0,,,,,87.0,30.0,7.1,10.0,0.150508,1.0,0,,2.0,,3.0,3.0,,,,2.0,,,,,2.0,,,5.0,1.0,,1.0,,,,,Mads,Roerslev,1.0,1.0,,,,,,
11352614,home,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,False,37.0,31.0,4.0,4.0,10.0,14.0,27.0,36.0,1.0,7.0,,,,,90.0,71.0,8.0,21.0,0.366573,6.0,0,,,,5.0,4.0,,,,1.0,,2.0,2.0,1.0,,,,13.0,6.0,2.0,2.0,,,2.0,,,,3.0,2.0,,,,,,
11352614,home,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,False,52.0,39.0,5.0,2.0,16.0,19.0,25.0,38.0,,10.0,,,,,90.0,83.0,8.3,18.0,0.234892,3.0,3,,,3.0,3.0,11.0,2.0,1.0,,2.0,,5.0,4.0,1.0,2.0,1.0,0.1109,5.0,2.0,1.0,1.0,,,2.0,,,,1.0,1.0,,,,,,
11352614,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,33,33,False,26.0,14.0,3.0,1.0,5.0,6.0,10.0,22.0,,2.0,,,,,71.0,44.0,6.8,16.0,0.0362368,,3,,1.0,,4.0,,,2.0,,1.0,,,,1.0,,,0.2275,2.0,1.0,1.0,1.0,1.0,,1.0,0.4216,,,1.0,,,,,,,
11352614,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,M,23,23,False,22.0,15.0,3.0,,8.0,9.0,8.0,18.0,,6.0,,,,,87.0,38.0,7.2,14.0,0.0844776,1.0,6,,,4.0,3.0,6.0,2.0,1.0,,,,1.0,1.0,,,1.0,0.98,5.0,1.0,,,3.0,,,1.0848,,,3.0,1.0,1.0,,,,,
11352614,home,Brentford,Ivan Toney,ivan-toney,I. Toney,F,17,185,12673,M,290927,EUR,826934400,F,17,17,False,28.0,16.0,,,1.0,5.0,15.0,25.0,1.0,1.0,,,,,90.0,49.0,7.8,18.0,0.403903,1.0,9,,5.0,3.0,7.0,7.0,6.0,3.0,1.0,,,,,3.0,2.0,1.0,0.7247,2.0,,,1.0,,,,,,,2.0,2.0,1.0,ivantoney,True,1.0,1.0,
