match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_interceptionWon,stat_wonTackle,captain,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_challengeLost,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_outfielderBlock,stat_totalOffside
12514054,home,Casa Pia,Patrick Sequeira,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,False,23.0,9.0,18.0,5.0,0.0,8.0,12.0,1.0,11.0,4.0,5.0,5.0,6.0,90.0,37.0,8.3,14.0,0.00043958,0,1.6185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514054,home,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,False,27.0,20.0,5.0,1.0,0.0,15.0,17.0,5.0,10.0,9.0,4.0,,,90.0,46.0,7.1,8.0,0.0297451,0,,,,3.0,2.0,3.0,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12514054,home,Casa Pia,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187,1724,M,1014540,EUR,990403200,D,3,3,False,39.0,33.0,7.0,2.0,0.0,25.0,26.0,8.0,13.0,4.0,,,,90.0,49.0,7.7,6.0,0.00577007,2,,,,3.0,3.0,3.0,3.0,,,1.0,1.0,1.0,2.0,0.2261,0.8576,1.0,,,,,,,,,,,,,,,,,
12514054,home,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,False,57.0,48.0,8.0,4.0,0.0,25.0,27.0,23.0,30.0,5.0,5.0,,,90.0,69.0,7.2,11.0,0.0125698,0,,,,,2.0,1.0,3.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
12514054,home,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,M,18,18,False,20.0,16.0,,,0.0,9.0,9.0,7.0,12.0,2.0,3.0,,,89.0,42.0,6.8,13.0,0.00646325,0,,,,4.0,2.0,6.0,5.0,,2.0,,,,,,,,1.0,,True,1.0,1.0,2.0,1.0,2.0,,,,,,,,,
12514054,home,Casa Pia,Andrian Kraev,andrian-kraev,A. Kraev,M,6,191,280,M,857374,EUR,918950400,M,89,89,False,20.0,17.0,2.0,2.0,0.0,12.0,13.0,5.0,7.0,2.0,3.0,,,90.0,36.0,7.2,7.0,0.00310217,1,,,,7.0,5.0,8.0,9.0,2.0,1.0,1.0,,,1.0,0.0196,,,2.0,2.0,,,,1.0,1.0,4.0,,,,,,,,,
12514054,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,False,25.0,15.0,1.0,,0.0,7.0,9.0,8.0,17.0,3.0,2.0,,,62.0,36.0,6.9,12.0,0.01576,0,,,,2.0,6.0,6.0,8.0,1.0,1.0,,,,3.0,,,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
12514054,home,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,32.0,22.0,7.0,1.0,0.0,7.0,8.0,17.0,30.0,4.0,2.0,,,90.0,51.0,7.2,15.0,0.096907,1,,,,,2.0,2.0,5.0,2.0,,1.0,,,2.0,0.0333,,2.0,,1.0,,6.0,,1.0,1.0,1.0,2.0,,,,,,,,
12514054,home,Casa Pia,Max Svensson,max-svensson,M. Svensson,F,9,182,45,M,1085569,EUR,1005177600,F,9,9,False,9.0,6.0,,,0.0,2.0,2.0,5.0,9.0,,3.0,,,84.0,34.0,7.0,13.0,0.0275894,4,,,,1.0,1.0,7.0,7.0,2.0,3.0,1.0,2.0,,2.0,0.3488,0.8245,,,2.0,,2.0,1.0,4.0,1.0,4.0,1.0,1.0,,,,,,,
12514054,home,Casa Pia,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,F,7,7,False,25.0,15.0,3.0,,1.0,8.0,9.0,11.0,22.0,2.0,6.0,,,84.0,42.0,7.7,14.0,0.556801,2,,,,2.0,2.0,4.0,5.0,,2.0,,2.0,,1.0,0.0326,0.377,1.0,2.0,,,6.0,,2.0,1.0,1.0,4.0,,1.0,,,,,,
