match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_aerialWon,stat_outfielderBlock,stat_totalTackle,stat_fouls,captain,stat_aerialLost,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_wonContest,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_challengeLost,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_punches
10408292,home,Mallorca,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192,2732,M,188107,EUR,815097600,G,1,1,False,20.0,12.0,14.0,6.0,7.0,10.0,5.0,10.0,10.0,2.0,1.0,90.0,29.0,6.5,8.0,0.0,0.0,0.00108232,0,-0.2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408292,home,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,15,15,False,18.0,15.0,3.0,2.0,5.0,5.0,10.0,14.0,,,,27.0,29.0,6.6,7.0,0.0,0.0,0.0056367,0,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408292,home,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187,757,M,300522,EUR,818640000,D,24,24,False,54.0,50.0,10.0,7.0,26.0,27.0,24.0,27.0,7.0,,,90.0,63.0,7.0,5.0,0.0,0.0,0.0134341,0,,,3.0,3.0,,1.0,5.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10408292,home,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,45.0,37.0,5.0,4.0,24.0,29.0,13.0,16.0,3.0,,,90.0,61.0,6.8,11.0,0.0078,0.132,0.00691448,1,,,6.0,5.0,1.0,1.0,6.0,1.0,1.0,3.0,,1.0,3.0,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10408292,home,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,False,45.0,39.0,7.0,4.0,16.0,19.0,23.0,27.0,7.0,,,87.0,62.0,7.1,8.0,0.0,0.0,0.0142258,0,,1.0,3.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,,2.0,,,2.0,,1.0,,,,1.0,,,,,,,,,,,
10408292,home,Mallorca,Jaume Costa,jaume-costa,J. Costa,D,,171,89,M,44577,EUR,574646400,D,18,18,False,40.0,30.0,1.0,,9.0,14.0,24.0,34.0,4.0,,,90.0,60.0,7.1,16.0,0.1774,0.032,0.115829,2,,8.0,3.0,3.0,,,1.0,,1.0,2.0,,,1.0,,2.0,1.0,,,,,,3.0,1.0,3.0,,,,,,,,
10408292,home,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,False,31.0,30.0,1.0,1.0,8.0,9.0,22.0,23.0,2.0,,,66.0,47.0,6.7,7.0,0.0501,0.0,0.0148457,2,,1.0,6.0,3.0,2.0,1.0,,,,,,2.0,1.0,,2.0,,1.0,3.0,,,1.0,,2.0,,1.0,,,,,,,
10408292,home,Mallorca,Iddrisu Baba,iddrisu-baba,I. Baba,M,14,182,943,M,914014,EUR,822268800,M,12,12,False,36.0,30.0,9.0,6.0,10.0,10.0,20.0,26.0,5.0,,,90.0,51.0,6.9,8.0,0.0,0.0,0.114625,0,,,4.0,6.0,,1.0,1.0,,1.0,3.0,,1.0,3.0,,,,1.0,2.0,,,1.0,,,1.0,1.0,,,,,,,
10408292,home,Mallorca,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,96365,EUR,744595200,M,4,4,False,61.0,52.0,10.0,7.0,22.0,25.0,30.0,43.0,11.0,,,90.0,77.0,7.1,16.0,0.0,0.0,0.148236,0,,7.0,5.0,3.0,,,1.0,1.0,2.0,,,1.0,2.0,,2.0,,1.0,,,,,,,3.0,1.0,,,,,,,
10408292,home,Mallorca,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,917087,EUR,982540800,M,19,19,False,22.0,20.0,,,5.0,5.0,17.0,22.0,1.0,,,87.0,36.0,6.4,10.0,0.0245,0.121,0.184792,1,,5.0,5.0,,3.0,1.0,,,,,,,,,,1.0,,1.0,,,,2.0,,3.0,1.0,kanginlee,,,,,,
10408292,home,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194,5879,M,310874,EUR,767145600,F,7,7,False,31.0,18.0,2.0,2.0,5.0,8.0,13.0,24.0,3.0,,,90.0,49.0,7.3,19.0,1.0643,1.0594,0.0282185,5,,1.0,10.0,8.0,2.0,2.0,2.0,,1.0,7.0,,,1.0,,5.0,2.0,,1.0,,,,,2.0,,1.0,vedatmuriqi,1.0,1.0,,,,
10408292,home,Mallorca,Giovanni González,giovanni-gonzalez,G. González,D,20,175,319,M,590404,EUR,780019200,D,20,20,True,37.0,27.0,3.0,2.0,13.0,14.0,14.0,23.0,1.0,,,63.0,56.0,6.8,14.0,0.0818,0.0,0.170322,2,,,6.0,4.0,,4.0,1.0,1.0,,2.0,,,2.0,,,,,1.0,,,2.0,,2.0,1.0,2.0,,,,1.0,1.0,,
10408292,home,Mallorca,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,23,23,True,6.0,6.0,,,1.0,1.0,5.0,5.0,,,,24.0,11.0,6.6,2.0,0.0,0.0,0.0132462,0,,,,2.0,,,,,,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,
10408292,home,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,10,10,True,2.0,2.0,,,,,2.0,3.0,,,,8.0,6.0,6.6,1.0,0.0,0.0,0.00114986,0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10408292,home,Mallorca,Ángel Rodríguez,angel-rodriguez,Á. Rodríguez,F,,172,145,M,52093,EUR,546393600,F,22,22,True,2.0,2.0,,,,,2.0,2.0,,,,8.0,3.0,6.5,1.0,0.0,0.0,0.00728315,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10408292,home,Mallorca,Leo Román,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408292,home,Mallorca,Franco Russo,franco-russo,F. Russo,D,22,187,107,M,914775,EUR,783043200,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408292,home,Mallorca,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408292,home,Mallorca,Braian Cufré,braian-cufre,B. Cufré,D,24,179,169,M,818441,EUR,850608000,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408292,home,Mallorca,Lago Júnior,lago-junior,L. Júnior,M,23,182,117,M,50730,EUR,662601600,F,11,11,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408292,home,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174,115,M,1162309,EUR,1031702400,F,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Javi Llabrés,,,,,,,,,,,,,
10408292,home,Mallorca,Clément Grenier,clement-grenier,C. Grenier,M,,186,105,M,39009,EUR,663206400,M,8,8,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408292,home,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408292,away,Espanyol,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,13,13,False,16.0,11.0,10.0,5.0,6.0,6.0,5.0,10.0,4.0,,4.0,90.0,24.0,6.9,5.0,0.0,0.0,0.00135407,0,0.3444,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
10408292,away,Espanyol,Óscar Gil,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,D,2,2,False,32.0,28.0,2.0,,19.0,21.0,9.0,14.0,3.0,,,90.0,57.0,6.7,10.0,0.0,0.0,0.00589769,0,,3.0,4.0,3.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,,1.0,1.0,,,1.0,,,,,,,,,,,
10408292,away,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,24,24,False,62.0,55.0,5.0,1.0,43.0,46.0,12.0,16.0,3.0,,,90.0,75.0,7.0,7.0,0.0,0.0,0.00391188,0,,,2.0,3.0,,,6.0,3.0,,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,
10408292,away,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,4,4,False,63.0,52.0,7.0,1.0,38.0,40.0,14.0,23.0,6.0,,,90.0,78.0,6.7,11.0,0.0,0.0,0.0511958,0,,,6.0,6.0,,,7.0,1.0,,5.0,1.0,1.0,2.0,,3.0,,1.0,,,,,,,1.0,1.0,,,,,,,
10408292,away,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179,147,M,351500,EUR,765158400,D,14,14,False,36.0,26.0,4.0,1.0,12.0,16.0,14.0,27.0,8.0,,,90.0,60.0,6.9,20.0,0.0,0.0,0.0310989,0,,7.0,4.0,4.0,1.0,,3.0,,,1.0,,3.0,1.0,,1.0,,1.0,,,,,,,2.0,1.0,,,,1.0,,,
10408292,away,Espanyol,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,63.0,53.0,10.0,6.0,16.0,17.0,37.0,51.0,7.0,,,90.0,86.0,7.4,16.0,0.0416,0.0,0.063302,1,,5.0,2.0,10.0,,4.0,,2.0,3.0,,,3.0,1.0,True,1.0,,1.0,1.0,,,4.0,,,,,,1.0,,,,,
10408292,away,Espanyol,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,12,12,False,50.0,40.0,3.0,2.0,15.0,18.0,25.0,32.0,7.0,,,90.0,62.0,7.0,10.0,0.0,0.0,0.0146213,0,,,6.0,9.0,,,1.0,1.0,1.0,3.0,,5.0,2.0,,3.0,,4.0,,,,,,,,1.0,,,,,,,
10408292,away,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175,1017,M,877262,EUR,838857600,M,20,20,False,29.0,20.0,6.0,1.0,10.0,13.0,10.0,18.0,5.0,,,61.0,45.0,7.2,13.0,0.0488,0.0402,0.0513799,2,,2.0,1.0,4.0,1.0,,2.0,1.0,,,,4.0,,,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,
10408292,away,Espanyol,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6808,M,66471,EUR,676080000,F,17,17,False,12.0,6.0,,,1.0,1.0,5.0,11.0,3.0,,,82.0,21.0,6.3,11.0,0.0,0.0,0.00400405,0,,,6.0,2.0,2.0,1.0,1.0,,,2.0,,,,,3.0,,,2.0,,,,,,,,braithwaite,,,,,,
10408292,away,Espanyol,Joselu,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,9,9,False,23.0,16.0,,,2.0,5.0,14.0,18.0,2.0,,,90.0,34.0,6.9,8.0,0.0,0.0,0.0985924,0,,,7.0,9.0,,,,,7.0,2.0,,,2.0,,4.0,,,1.0,,,,,,1.0,1.0,joselumato,,,,,,
10408292,away,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,F,7,7,False,13.0,12.0,,,4.0,4.0,8.0,9.0,2.0,,,61.0,27.0,6.4,11.0,0.0877,0.0,0.00333411,1,,,4.0,2.0,1.0,2.0,,,1.0,,,,,,1.0,,,8.0,,,1.0,,1.0,,1.0,,,,,,,
10408292,away,Espanyol,Aleix Vidal,aleix-vidal,A. Vidal,D,,178,364,,41218,EUR,619660800,D,22,22,True,10.0,6.0,1.0,1.0,1.0,1.0,5.0,11.0,1.0,,,29.0,17.0,6.6,7.0,0.0,0.0,0.00568281,0,,2.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408292,away,Espanyol,José Carlos Lazo,jose-carlos-lazo,J. C. Lazo,M,16,177,91,M,605510,EUR,824428800,M,16,16,True,6.0,5.0,,,1.0,2.0,4.0,5.0,1.0,,,29.0,22.0,7.5,5.0,0.0838,0.678,0.00982606,3,,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,1.0,,2.0,,,,,1.0,,,,
10408292,away,Espanyol,Keidi Bare,keidi-bare,K. Bare,M,6,174,295,M,862480,EUR,872726400,M,8,8,True,6.0,6.0,,,2.0,2.0,4.0,5.0,1.0,,,8.0,8.0,6.6,1.0,0.0,0.0,0.0194653,0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10408292,away,Espanyol,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408292,away,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408292,away,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183,302,M,857205,EUR,811036800,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408292,away,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,1064026,EUR,1063324800,D,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408292,away,Espanyol,Wassim Keddari,wassim-keddari,W. Keddari,D,5,183,448,M,1184318,EUR,1107388800,D,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Wassim Keddari,,,,,,,,,,,,,
10408292,away,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176,521,M,826010,EUR,939168000,M,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408292,away,Espanyol,Nicolás Melamed,nicolas-melamed,N. Melamed,M,10,173,234,M,989878,EUR,986947200,M,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
