match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,stat_fouls,stat_accurateCross,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_wonContest,player_sofascoreId,stat_errorLeadToAGoal,stat_totalOffside
12448355,home,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187,85,M,877840,EUR,952646400,G,1,1,False,44.0,30.0,19.0,6.0,0.0,27.0,31.0,3.0,13.0,1.0,1.0,1.0,7.0,2.0,1.0,90.0,49.0,6.6,14.0,0.00112833,0,0.2303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448355,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,23.0,15.0,9.0,4.0,0.0,9.0,10.0,6.0,17.0,1.0,6.0,2.0,3.0,,,90.0,49.0,6.9,16.0,0.00402667,0,,,,True,4.0,2.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
12448355,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,55.0,52.0,5.0,2.0,0.0,42.0,42.0,10.0,13.0,1.0,1.0,2.0,4.0,,,90.0,61.0,7.0,3.0,0.0275412,1,,,,,,2.0,,,1.0,,,2.0,1.0,2.0,0.0309,1.0,,,,,,,,,,,,,,,,,,,
12448355,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,64.0,58.0,7.0,3.0,0.0,42.0,44.0,16.0,20.0,,2.0,7.0,2.0,,,90.0,74.0,6.7,6.0,0.0302716,0,,,,,,6.0,,,,,2.0,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,
12448355,home,Go Ahead Eagles,Aske Adelgaard,aske-adelgaard,A. Adelgaard,D,29,175,109,M,1133233,EUR,1068422400,D,29,29,False,31.0,25.0,3.0,,0.0,12.0,13.0,16.0,23.0,,1.0,2.0,1.0,,,85.0,51.0,6.6,12.0,0.0984018,0,,,,,5.0,4.0,,,,1.0,,2.0,,,,1.0,2.0,3.0,1.0,3.0,,,,,,,,,,,,,,,
12448355,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,55.0,49.0,10.0,8.0,0.0,27.0,28.0,22.0,27.0,1.0,3.0,2.0,5.0,,,90.0,65.0,7.4,8.0,0.0594342,1,,,,,,1.0,,,1.0,2.0,,,,,0.0158,1.0,,,1.0,2.0,1.0,1.0,0.0094,,,,,,,,,,,,
12448355,home,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,False,29.0,20.0,3.0,2.0,0.0,8.0,9.0,12.0,21.0,3.0,7.0,4.0,4.0,,,90.0,49.0,8.0,12.0,0.0625053,3,,,,,1.0,6.0,1.0,,4.0,3.0,1.0,2.0,2.0,,0.2818,1.0,3.0,,3.0,1.0,,1.0,0.9149,1.0,,,,,,,,,,,
12448355,home,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,16.0,11.0,1.0,,0.0,2.0,2.0,9.0,17.0,,2.0,1.0,4.0,,,90.0,31.0,6.5,14.0,0.0207332,2,,,,,3.0,5.0,,1.0,,1.0,1.0,1.0,1.0,,0.0897,,2.0,,1.0,5.0,1.0,,,,1.0,,,,,,,,,,
12448355,home,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173,868,M,1029724,EUR,1069027200,M,7,7,False,28.0,26.0,1.0,1.0,1.0,9.0,10.0,17.0,25.0,,3.0,,4.0,,,90.0,48.0,6.6,14.0,0.0184036,0,,,,,7.0,5.0,1.0,3.0,,2.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
12448355,home,Go Ahead Eagles,Oliver Antman,oliver-antman,O. Antman,M,18,185,1317,M,975743,EUR,997833600,M,19,19,False,18.0,17.0,1.0,1.0,0.0,8.0,8.0,10.0,11.0,,1.0,,1.0,,,70.0,26.0,6.8,2.0,0.183011,0,,,,,1.0,5.0,,1.0,2.0,1.0,,1.0,,,,1.0,,1.0,1.0,,3.0,,,,,1.0,,,,,,,,,
