match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_fouls,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox
12528120,home,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,24.0,12.0,17.0,5.0,0.0,9.0,10.0,3.0,14.0,6.0,1.0,3.0,90.0,34.0,7.1,12.0,0.00023443,0,0.0986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528120,home,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,False,53.0,45.0,5.0,3.0,0.0,21.0,22.0,25.0,37.0,4.0,,,90.0,76.0,7.7,15.0,0.128028,0,,True,6.0,1.0,1.0,3.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12528120,home,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,False,63.0,59.0,2.0,2.0,0.0,41.0,42.0,18.0,21.0,2.0,,,90.0,79.0,7.7,4.0,0.00905966,1,,,,,3.0,,3.0,1.0,,,,,7.0,1.0,,,,,1.0,2.0,3.0,0.0316,,,,,,,,,,,,
12528120,home,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,57.0,50.0,8.0,3.0,0.0,35.0,37.0,15.0,20.0,3.0,,,90.0,71.0,7.4,8.0,0.023533,0,,,,,4.0,1.0,8.0,4.0,,1.0,,,6.0,3.0,,,,1.0,,2.0,2.0,,3.0,,,,,,,,,,,
12528120,home,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185,264,M,862083,EUR,881625600,D,16,16,False,57.0,53.0,1.0,1.0,0.0,24.0,26.0,30.0,34.0,4.0,,,90.0,78.0,8.0,8.0,0.391016,0,,,3.0,1.0,,4.0,2.0,11.0,1.0,,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,,,,,1.0,1.0,,,,,,,,,,
12528120,home,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,802850,EUR,836697600,M,6,6,False,82.0,79.0,6.0,5.0,0.0,38.0,39.0,41.0,43.0,1.0,,,90.0,87.0,6.9,3.0,0.0516512,0,,,,,1.0,,7.0,2.0,1.0,,,,1.0,2.0,1.0,,,,,,,,5.0,,,,,,,,,,,
12528120,home,Samsunspor,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,M,17,17,False,19.0,18.0,2.0,2.0,0.0,5.0,5.0,13.0,18.0,6.0,,,60.0,34.0,6.8,11.0,0.0107674,1,,,4.0,,1.0,3.0,4.0,4.0,,1.0,1.0,,,1.0,1.0,3.0,,,,,,0.0829,1.0,,1.0,0.1858,,,,,,,,
12528120,home,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,31.0,28.0,1.0,1.0,0.0,9.0,10.0,19.0,22.0,5.0,,,83.0,40.0,7.0,6.0,0.0359733,2,,,1.0,,1.0,,5.0,3.0,3.0,,,,,1.0,,2.0,2.0,,1.0,,1.0,0.1825,1.0,,1.0,0.4124,,,,,,,,
12528120,home,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,False,77.0,70.0,10.0,9.0,0.0,26.0,28.0,44.0,49.0,12.0,,,90.0,99.0,7.7,16.0,0.0669778,4,,,,,1.0,,7.0,4.0,1.0,4.0,1.0,1.0,,,,2.0,3.0,,1.0,1.0,1.0,0.1695,1.0,,2.0,0.5051,1.0,,,,,,,
12528120,home,Samsunspor,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,11,11,False,45.0,38.0,3.0,2.0,1.0,9.0,9.0,29.0,39.0,2.0,,,90.0,55.0,7.9,12.0,0.147541,1,,,3.0,,,,1.0,2.0,,,1.0,,2.0,2.0,2.0,,,5.0,,,,0.0498,,1.0,,,1.0,,,,,,,
12528120,home,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185,506,M,826944,EUR,873072000,F,14,14,False,24.0,20.0,,,0.0,3.0,3.0,17.0,21.0,1.0,,,73.0,50.0,7.4,14.0,0.0513112,3,,,,,2.0,2.0,8.0,10.0,,3.0,6.0,3.0,2.0,1.0,,3.0,4.0,,,,,0.4332,,,3.0,0.6961,,1.0,1.0,1.0,,,,
12528120,home,Samsunspor,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,520,M,890695,EUR,912297600,F,7,7,True,18.0,13.0,3.0,,0.0,4.0,5.0,9.0,13.0,3.0,,,30.0,25.0,6.6,9.0,0.00890019,0,,,,,,,2.0,2.0,,,1.0,,,2.0,2.0,3.0,,,,,,,1.0,,,,,,,1.0,Arbnor,Muja,,
12528120,home,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,True,3.0,3.0,,,0.0,,,3.0,3.0,1.0,,,17.0,8.0,6.8,1.0,0.0125579,1,,,,,4.0,1.0,6.0,1.0,,1.0,,,2.0,,,,,1.0,,,,0.0254,1.0,,1.0,0.0391,,,,,,,,
12528120,home,Samsunspor,Celil Yüksel,celil-yuksel,C. Yüksel,M,5,165,83,M,806972,EUR,883612800,M,5,5,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,2.0,,,7.0,5.0,,,0.00144469,0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
12528120,home,Samsunspor,Halil Yeral,halil-yeral,H. Yeral,G,45,190,27,M,897441,EUR,946684800,G,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528120,home,Samsunspor,Nanú,nanu,Nanú,D,14,177,270,M,343965,EUR,769132800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528120,home,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528120,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yunus Cift,,,
12528120,home,Samsunspor,Bedirhan Çetin,bedirhan-cetin,B. Çetin,D,96,182,56,M,1215897,EUR,1151539200,D,96,96,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bedirhan Çetin,,,
12528120,home,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528120,home,Samsunspor,Flavien Tait,flavien-tait,F. Tait,M,,175,101,M,312388,EUR,728611200,M,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528120,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,,187,62,M,94540,EUR,647568000,G,35,35,False,19.0,12.0,13.0,6.0,0.0,7.0,9.0,5.0,10.0,10.0,,7.0,90.0,30.0,8.1,7.0,0.00301423,0,0.8385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0
12528120,away,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,7,175,36,M,893014,EUR,776390400,D,7,7,False,36.0,32.0,2.0,,0.0,13.0,14.0,19.0,23.0,4.0,,,90.0,51.0,6.3,7.0,0.0119846,0,,,1.0,,1.0,,6.0,2.0,2.0,1.0,,,3.0,2.0,1.0,,,1.0,,,1.0,,2.0,,,,,,,,,,,
12528120,away,Sivasspor,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194,313,M,151900,EUR,765072000,D,26,26,False,43.0,38.0,9.0,5.0,0.0,22.0,22.0,16.0,21.0,7.0,,,90.0,56.0,7.1,5.0,0.00773035,0,,,,,1.0,1.0,4.0,4.0,,,,,5.0,2.0,1.0,,1.0,,,1.0,3.0,,3.0,,,,,,,,,,,
12528120,away,Sivasspor,Samba Camara,samba-camara,S. Camara,D,14,190,68,M,837301,EUR,721699200,D,14,14,False,36.0,28.0,7.0,3.0,0.0,14.0,15.0,14.0,21.0,1.0,,,90.0,47.0,6.8,9.0,0.00685007,0,,,,,2.0,5.0,4.0,8.0,,,,,3.0,2.0,,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,
12528120,away,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180,65,M,142850,EUR,704937600,D,3,3,False,33.0,28.0,3.0,2.0,0.0,9.0,9.0,20.0,36.0,6.0,,,90.0,64.0,6.9,20.0,0.0112925,0,,True,12.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,,4.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12528120,away,Sivasspor,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6621,M,892624,EUR,839808000,M,12,12,False,41.0,38.0,1.0,1.0,0.0,15.0,16.0,23.0,26.0,6.0,,,90.0,57.0,7.3,6.0,0.02908,1,,,1.0,,1.0,,4.0,6.0,1.0,,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,3.0,0.0218,1.0,,,,,,,,Samuel,Moutoussamy,,
12528120,away,Sivasspor,Veljko Simić,veljko-simic,V. Simić,M,21,180,292,M,188117,EUR,792979200,M,22,22,False,7.0,6.0,,,0.0,1.0,1.0,6.0,7.0,,,,45.0,13.0,6.5,2.0,0.0507582,0,,,1.0,1.0,1.0,,2.0,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
