match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_wonContest,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_shotOffTarget,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_totalOffside
12388519,home,Arminia Bielefeld,Jonas Thomas Kersken,,,jonas-thomas-kersken,J. T. Kersken,G,1,192.0,151,M,951531,EUR,967766400,G,1,1,False,35.0,20.0,23.0,8.0,0.0,14.0,17.0,6.0,18.0,1.0,12.0,6.0,7.0,90.0,46.0,8.5,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388519,home,Arminia Bielefeld,Christopher Lannert,,,christopher-lannert,C. Lannert,D,24,180.0,18,M,886258,EUR,897264000,D,24,24,False,33.0,24.0,3.0,1.0,0.0,11.0,14.0,15.0,25.0,2.0,8.0,,,90.0,66.0,7.3,18.0,0,6.0,2.0,2.0,4.0,7.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,
12388519,home,Arminia Bielefeld,Maximilian Großer,,,maximilian-grosser,M. Großer,D,19,192.0,75,M,1014486,EUR,995846400,D,19,19,False,41.0,32.0,10.0,4.0,0.0,26.0,30.0,6.0,11.0,3.0,4.0,,,90.0,50.0,7.2,9.0,0,,,,3.0,5.0,,1.0,,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,
12388519,home,Arminia Bielefeld,Joel Felix,,,felix-joel,J. Felix,D,3,190.0,53,M,836092,EUR,884649600,D,3,3,False,34.0,26.0,10.0,4.0,0.0,26.0,27.0,,7.0,7.0,1.0,,,90.0,47.0,7.2,8.0,0,,,1.0,3.0,4.0,,,,2.0,,1.0,,,3.0,,1.0,,,,,,,,,,,
12388519,home,Arminia Bielefeld,Louis Oppie,,,louis-oppie,L. Oppie,D,23,184.0,183,M,1137900,EUR,1021593600,D,4,4,False,37.0,31.0,9.0,6.0,0.0,17.0,18.0,14.0,21.0,1.0,2.0,,,90.0,68.0,8.1,10.0,3,2.0,,1.0,3.0,9.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,,1.0,2.0,1.0,,,,,,,,
12388519,home,Arminia Bielefeld,Sam Schreck,,,sam-schreck,S. Schreck,M,8,180.0,66,M,836708,EUR,917568000,M,8,8,False,34.0,28.0,4.0,,0.0,19.0,21.0,9.0,13.0,3.0,6.0,,,89.0,47.0,6.5,9.0,1,,,1.0,7.0,6.0,3.0,3.0,,1.0,,3.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,,,,
12388519,home,Arminia Bielefeld,Mael Corboz,,,mael-corboz,M. Corboz,M,6,180.0,68,M,829211,EUR,778809600,M,6,6,False,40.0,27.0,12.0,3.0,0.0,14.0,18.0,13.0,22.0,1.0,4.0,,,90.0,49.0,6.6,14.0,0,,,1.0,6.0,3.0,2.0,,,1.0,1.0,1.0,2.0,2.0,1.0,,2.0,,,,,,True,1.0,,,,
12388519,home,Arminia Bielefeld,Lukas Kunze,,,lukas-kunze,L. Kunze,M,13,189.0,31,M,892527,EUR,897782400,M,13,13,False,27.0,17.0,2.0,1.0,0.0,7.0,11.0,11.0,18.0,2.0,6.0,,,90.0,50.0,7.4,15.0,3,2.0,1.0,2.0,5.0,7.0,,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,,,1.0,2.0,,,3.0,,,,,,
12388519,home,Arminia Bielefeld,Marius Wörl,Marius Worl,,marius-worl,M. Wörl,M,38,178.0,231,M,1387705,EUR,1081123200,M,38,38,False,18.0,16.0,1.0,1.0,1.0,9.0,9.0,7.0,9.0,2.0,3.0,,,80.0,36.0,7.3,8.0,3,,,,7.0,3.0,,6.0,2.0,,,1.0,2.0,1.0,,2.0,,2.0,1.0,,,1.0,,1.0,1.0,,,
12388519,home,Arminia Bielefeld,Kaito Mizuta,,,kaito-mizuta,K. Mizuta,M,24,182.0,152,M,1066020,EUR,955152000,M,25,25,False,14.0,12.0,,,1.0,8.0,9.0,5.0,10.0,4.0,3.0,,,77.0,33.0,6.6,12.0,2,5.0,1.0,1.0,11.0,2.0,1.0,2.0,1.0,1.0,,,3.0,1.0,4.0,,,,,,2.0,3.0,,1.0,,,,
