match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_bigChanceMissed,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_goals,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt
12437517,home,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,,826948,EUR,902793600,M,18,18,True,8.0,4.0,,,0.0,,1.0,5.0,10.0,,,1.0,,,,,,,,,16.0,14.0,6.8,7.0,0.098021,0,,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,
12437517,home,Valencia,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,,825754,EUR,866592000,F,11,11,True,2.0,1.0,,,0.0,,,1.0,2.0,,3.0,,,1.0,,,,,,,16.0,6.0,6.6,1.0,0.00116347,1,,,,,,,1.0,,2.0,1.0,,,,,,,0.0281,,,1.0,,,,,,,,,,1.0
12437517,home,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,mouctar_dkh,797306,EUR,850953600,D,4,4,True,2.0,1.0,2.0,1.0,0.0,,,1.0,2.0,,,,,,,,,,,,9.0,3.0,6.6,1.0,0.00030946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,home,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,,966637,EUR,1031529600,M,23,23,True,1.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,,,,9.0,4.0,6.4,3.0,0.0004585,0,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12437517,home,Valencia,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,,97951,EUR,756777600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,home,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186,177,M,,235386,EUR,657763200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,home,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,home,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,,1184317,EUR,1105488000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Yarek Gasiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,home,Valencia,Max Aarons,max-aarons,M. Aarons,D,3,178,1261,M,,943645,EUR,946944000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,home,Valencia,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,,790833,EUR,854841600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1050,M,,22209,EUR,652924800,G,13,13,False,23.0,20.0,7.0,4.0,0.0,18.0,20.0,2.0,3.0,1.0,1.0,2.0,5.0,,,5.0,5.0,1.0,2.0,2.0,90.0,32.0,7.7,4.0,0.00050601,0,1.4366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,away,Sevilla,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,,1015240,EUR,1012262400,D,2,2,False,30.0,23.0,2.0,,0.0,8.0,9.0,15.0,22.0,1.0,5.0,3.0,2.0,2.0,,,,,,,79.0,57.0,6.6,13.0,0.0229307,0,,,,1.0,,,7.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,2.0,,3.0,,,,1.0,,,,
12437517,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,,1006489,EUR,955411200,D,22,22,False,52.0,46.0,10.0,4.0,0.0,30.0,32.0,16.0,21.0,1.0,2.0,7.0,7.0,,,,,,,,90.0,66.0,6.8,10.0,0.00487139,0,,,,1.0,,,2.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12437517,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,,68332,EUR,690249600,D,6,6,False,32.0,31.0,2.0,1.0,0.0,26.0,26.0,5.0,7.0,,1.0,4.0,1.0,,,,,,,,79.0,42.0,6.7,2.0,0.00404854,0,,,,1.0,,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,True,,,,,,,,,,,
12437517,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,,1097719,EUR,1019433600,D,4,4,False,41.0,32.0,4.0,2.0,0.0,21.0,26.0,11.0,16.0,5.0,10.0,13.0,7.0,1.0,,,,,,,90.0,76.0,7.4,14.0,0.01381,1,,,,1.0,,,2.0,1.0,4.0,2.0,1.0,2.0,,,,,0.0183,,,,,,,,,,,,,1.0
12437517,away,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,,799054,EUR,855187200,M,20,20,False,52.0,51.0,5.0,4.0,0.0,25.0,25.0,26.0,28.0,,4.0,2.0,3.0,,,,,,,,90.0,69.0,7.6,4.0,0.0418657,1,,,,1.0,,,1.0,2.0,3.0,3.0,2.0,,,,,1.0,0.0453,,,1.0,,1.0,1.0,,,2.0,1.0,,,1.0
12437517,away,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,,960006,EUR,1013212800,M,18,18,False,60.0,52.0,3.0,2.0,0.0,21.0,23.0,31.0,38.0,,7.0,4.0,8.0,1.0,,,,,,,90.0,76.0,7.3,10.0,0.0495372,0,,,,1.0,,2.0,6.0,1.0,5.0,2.0,,4.0,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,,
12437517,away,Sevilla,Peque Fernández,peque-fernandez,P. Fernández,M,14,168,904,M,,997033,EUR,1033689600,M,14,14,False,22.0,15.0,1.0,,0.0,1.0,2.0,14.0,20.0,,3.0,1.0,5.0,2.0,,,,,,,66.0,35.0,6.7,10.0,0.0175323,0,,,,,,1.0,4.0,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,
12437517,away,Sevilla,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,,901892,EUR,940550400,M,12,12,False,25.0,21.0,1.0,1.0,0.0,6.0,8.0,15.0,17.0,,2.0,2.0,1.0,1.0,,,,,,,66.0,38.0,7.3,5.0,0.018935,2,,,,,,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,0.1995,0.596,,,,,,,,3.0,,,,
12437517,away,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,DLukebakio,823631,EUR,875059200,M,11,11,False,30.0,26.0,,,0.0,8.0,9.0,18.0,26.0,,3.0,,4.0,1.0,,,,,,,90.0,53.0,7.3,15.0,0.105769,6,,,,5.0,,1.0,4.0,,1.0,1.0,3.0,,3.0,2.0,,,0.3481,0.2199,,,1.0,1.0,1.0,,,1.0,1.0,3.0,3.0,1.0
12437517,away,Sevilla,Isaac Romero,romero-isaac,I. Romero,F,7,184,1472,M,,1018190,EUR,958608000,F,7,7,False,10.0,6.0,1.0,1.0,0.0,1.0,3.0,5.0,7.0,,,2.0,2.0,,,,,,,,66.0,21.0,6.5,9.0,0.0065223,2,,,,,,1.0,5.0,,,,3.0,4.0,1.0,1.0,,,0.1984,0.0429,,,1.0,,,,,1.0,,1.0,,
12437517,away,Sevilla,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,17,17,True,7.0,6.0,,,0.0,3.0,3.0,3.0,5.0,3.0,4.0,,,,,,,,,,24.0,11.0,6.8,2.0,0.00901662,0,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12437517,away,Sevilla,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176,3125,M,,875890,EUR,883699200,F,21,21,True,7.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,6.0,,3.0,,2.0,,,,,,,,24.0,14.0,6.6,5.0,0.00528908,0,,,,,,,2.0,,2.0,1.0,1.0,,,,,,,,,,,3.0,1.0,,,,,,,
12437517,away,Sevilla,Stanis Idumbo Muzambo,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,,1149152,EUR,1120003200,M,27,27,True,11.0,9.0,,,0.0,,,9.0,11.0,,3.0,,1.0,1.0,,,,,,,24.0,20.0,6.4,7.0,0.00599644,0,,Stanis Idumbo Muzambo,,,,,3.0,,1.0,,1.0,,2.0,,,,,,,,,2.0,1.0,,,,,,,
12437517,away,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,,928672,EUR,895017600,D,3,3,True,8.0,7.0,,,0.0,4.0,5.0,3.0,4.0,,,1.0,,,,,,,,,11.0,12.0,6.7,2.0,0.00447076,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,,1010655,EUR,1060905600,M,26,26,True,13.0,13.0,,,0.0,4.0,4.0,9.0,12.0,1.0,2.0,,,,,,,,,,11.0,22.0,6.8,4.0,0.00514773,0,,,,3.0,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,
12437517,away,Sevilla,Matías Árbol,matias-arbol,M. Árbol,G,13,184,28,M,,1192489,EUR,1031788800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,away,Sevilla,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186,269,M,,852412,EUR,892425600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,away,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,away,Sevilla,Ramón Martínez,ramon-martinez,R. Martínez,D,5,185,237,M,,1090681,EUR,1035244800,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,away,Sevilla,Manu Bueno,bueno-manu,M. Bueno,M,28,178,222,M,,1142094,EUR,1090886400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,,96370,EUR,753667200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437517,away,Sevilla,Leandro Antonetti,leandro-antonetti,L. Antonetti,F,7,189,330,M,,1158547,EUR,1042416000,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Leandro Antonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
