match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_errorLeadToAShot,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,player_firstName,player_lastName,stat_goodHighClaim,stat_lastManTackle
12499573,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,False,31.0,22.0,,,1.0,6.0,8.0,16.0,23.0,3.0,3.0,,,,,,90.0,54.0,6.8,15.0,0.436758,3,,,3.0,11.0,11.0,5.0,2.0,,,4.0,3.0,0.7188,0.7247,6.0,,4.0,,,3.0,1.0,,,2.0,,1.0,3.0,1.0,,,1.0,3.0,1.0,,,,
12499573,home,SC Freiburg,Max Rosenfelder,rosenfelder-maximilian,M. Rosenfelder,D,37,186,240,M,1131337,EUR,1044835200,D,37,37,True,9.0,4.0,3.0,,0.0,1.0,4.0,3.0,5.0,,1.0,,,,,,27.0,16.0,6.5,8.0,0.0169652,0,,,1.0,2.0,3.0,,,,,,1.0,,,1.0,,,,,2.0,2.0,,,,,,1.0,,,,1.0,,,,,,
12499573,home,SC Freiburg,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,F,18,18,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,2.0,,,,,,27.0,13.0,6.6,2.0,0.0169385,1,,,,1.0,1.0,,,,,1.0,1.0,0.0787,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
12499573,home,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,20.0,3.0,6.1,,0.00300735,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499573,home,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,736,M,1064082,EUR,1025827200,M,34,34,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,20.0,8.0,6.5,3.0,0.0002746,0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
12499573,home,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,True,1.0,,,,0.0,,,,1.0,1.0,,,,,,,10.0,4.0,6.6,2.0,0.00044851,0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499573,home,SC Freiburg,Jannik Huth,jannik-huth,J. Huth,G,24,185,62,M,174341,EUR,766368000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499573,home,SC Freiburg,Florent Muslija,florent-muslija,F. Muslija,M,24,172,810,M,882019,EUR,899683200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499573,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499573,home,SC Freiburg,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,492,M,171927,EUR,762480000,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499573,away,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,36.0,27.0,21.0,12.0,0.0,19.0,20.0,8.0,16.0,,6.0,5.0,6.0,,,,90.0,48.0,7.8,10.0,0.0017564,0,1.2234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12499573,away,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,False,33.0,24.0,4.0,2.0,0.0,12.0,16.0,12.0,18.0,4.0,5.0,,,,,,80.0,52.0,6.3,16.0,0.0135757,0,,1.0,2.0,3.0,2.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12499573,away,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,18,18,False,51.0,42.0,12.0,7.0,0.0,28.0,31.0,14.0,20.0,7.0,2.0,,,,,,90.0,65.0,6.6,10.0,0.0110611,3,,,3.0,5.0,3.0,,,,1.0,,1.0,0.1103,,1.0,,,3.0,1.0,,,,,2.0,1.0,,1.0,,,,,,,,,,
12499573,away,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,False,47.0,40.0,4.0,3.0,0.0,24.0,28.0,16.0,21.0,4.0,4.0,,,,,,90.0,63.0,7.2,9.0,0.0154648,3,,2.0,5.0,2.0,7.0,,1.0,,,,,0.0827,0.3954,1.0,,,2.0,,2.0,1.0,,,1.0,,,,,,,,,1.0,,,,1.0
12499573,away,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,D,21,21,False,44.0,37.0,2.0,2.0,0.0,13.0,15.0,24.0,30.0,1.0,8.0,,,,,,90.0,66.0,6.6,16.0,0.0446256,0,,1.0,2.0,5.0,4.0,2.0,,,2.0,3.0,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
12499573,away,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,False,34.0,25.0,3.0,1.0,1.0,10.0,16.0,17.0,21.0,3.0,6.0,,,,,,90.0,53.0,7.4,11.0,0.173282,3,,3.0,1.0,,4.0,2.0,,,2.0,1.0,,0.1189,,,,2.0,1.0,,,,,2.0,,,1.0,4.0,2.0,,,,,,,,,
12499573,away,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,24,24,False,18.0,16.0,2.0,,0.0,10.0,10.0,6.0,8.0,2.0,2.0,,,,,,57.0,28.0,6.4,3.0,0.00850903,2,,,,4.0,,,,,2.0,1.0,1.0,0.1115,,2.0,,,,,,,,,1.0,,,,2.0,,,,,,Bence Dárdai,,,
12499573,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,44.0,37.0,10.0,7.0,0.0,18.0,21.0,22.0,33.0,3.0,7.0,,,,,,90.0,68.0,7.5,16.0,0.562345,2,,10.0,1.0,2.0,4.0,,1.0,,,1.0,1.0,0.0371,0.087,,,,,1.0,1.0,1.0,True,3.0,,1.0,2.0,5.0,1.0,,,,,,,,,
12499573,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,False,16.0,10.0,2.0,,0.0,4.0,5.0,8.0,13.0,1.0,1.0,,,,,,57.0,28.0,7.0,7.0,0.101256,0,,2.0,2.0,2.0,6.0,1.0,,,,,,,,1.0,,,,1.0,4.0,2.0,,2.0,,,,3.0,,,,,,,,,,
12499573,away,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,24.0,20.0,,,0.0,4.0,4.0,16.0,20.0,1.0,3.0,,,,,,89.0,42.0,6.5,12.0,0.0312362,2,,,1.0,8.0,4.0,2.0,1.0,,,5.0,,0.478,0.3658,2.0,,1.0,1.0,,1.0,1.0,,,3.0,2.0,1.0,1.0,,2.0,amoura9,,1.0,,Mohamed El Amine Amoura,,,
12499573,away,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,11,11,False,8.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,6.0,,3.0,,,,,,45.0,13.0,6.9,5.0,0.178179,0,,,,2.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,
12499573,away,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,True,28.0,18.0,1.0,1.0,0.0,1.0,2.0,17.0,26.0,,3.0,,,,,,45.0,37.0,7.5,12.0,0.0378438,2,,,1.0,4.0,3.0,,1.0,1.0,1.0,1.0,,0.1576,0.6136,2.0,,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,
12499573,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,True,7.0,5.0,,,0.0,,,5.0,9.0,,1.0,,,,,,33.0,16.0,7.2,6.0,0.00758388,2,,2.0,,3.0,2.0,,1.0,1.0,,1.0,,0.6874,0.811,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,
12499573,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,21.0,17.0,1.0,,0.0,1.0,4.0,16.0,17.0,,2.0,,,,,,33.0,28.0,7.2,5.0,0.0230885,0,,,1.0,1.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
12499573,away,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,,1.0,,,,,,10.0,7.0,6.7,2.0,0.00696059,1,,,1.0,,1.0,,,,,,,0.0222,,,,,1.0,,,,,,,,,,,,,,,,,,,
12499573,away,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,2.0,,,,,,1.0,4.0,,1.0,0.0027514,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499573,away,VfL Wolfsburg,Marius Müller,marius-muller,M. Müller,G,29,192,130,M,136933,EUR,742435200,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499573,away,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499573,away,VfL Wolfsburg,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499573,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jakub.kaminskii,,,,,,,
