match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_fouls,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_bigChanceCreated,stat_interceptionWon,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
12450210,home,RC Lens,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176.0,4199,M,877036,EUR,973555200,F,21,21,False,50.0,47.0,4.0,3.0,0.0,9.0,9.0,42.0,66.0,,7.0,5.0,,2.0,,90.0,100.0,8.5,27.0,0.299603,5,,25.0,1.0,2.0,,1.0,2.0,1.0,1.0,,0.1303,3.0,,,,4.0,4.0,,4.0,1.0,2.0,1.0,0.2274,,,,zaroury,,,,,,,,
12450210,home,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183.0,483,M,787540,EUR,840499200,M,11,11,True,43.0,42.0,1.0,1.0,0.0,6.0,6.0,38.0,44.0,,3.0,2.0,,1.0,,69.0,60.0,8.3,7.0,1.24401,3,,7.0,1.0,4.0,,2.0,,,1.0,,0.1269,7.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,,0.1958,,,,,2.0,,,,,,,
12450210,home,RC Lens,Malang Sarr,malang-sarr,M. Sarr,D,20,182.0,2159,M,826203,EUR,917049600,D,20,20,True,57.0,52.0,6.0,3.0,0.0,17.0,17.0,35.0,40.0,3.0,5.0,2.0,,1.0,,50.0,69.0,7.3,5.0,0.0607842,1,,,1.0,1.0,,,1.0,6.0,,,0.0114,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,
12450210,home,RC Lens,Tom Pouilly,tom-pouilly,T. Pouilly,D,2,180.0,77,M,1387163,EUR,1055894400,M,34,34,True,39.0,35.0,5.0,2.0,0.0,8.0,8.0,29.0,37.0,,5.0,7.0,,2.0,,45.0,56.0,7.4,9.0,0.100621,1,,6.0,1.0,1.0,,,1.0,,1.0,1.0,0.0401,1.0,,Tom Pouilly,,2.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,
12450210,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171.0,742,M,227862,EUR,798249600,F,22,22,True,12.0,9.0,,,0.0,1.0,1.0,8.0,11.0,,,,,,,28.0,15.0,6.6,5.0,0.0183634,1,,,1.0,2.0,,,,,,1.0,0.0756,,,,,,,,,1.0,1.0,,0.1262,,,,,,,1.0,,,,,
12450210,home,RC Lens,Hamzat Ojediran,hamzat-ojediran,H. Ojediran,M,15,177.0,292,M,1002447,EUR,1068768000,M,15,15,True,19.0,15.0,,,0.0,2.0,3.0,13.0,16.0,1.0,5.0,,,2.0,,13.0,25.0,6.8,4.0,0.0236112,2,,,4.0,6.0,2.0,1.0,1.0,,2.0,,0.043,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
12450210,home,RC Lens,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185.0,2430,M,788061,EUR,840326400,F,8,8,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,1.0,,,,,13.0,4.0,6.5,3.0,0.00222947,0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12450210,home,RC Lens,Hervé Koffi,herve-koffi,H. Koffi,G,12,187.0,15844,M,867299,EUR,845424000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,HKoffi,,,,,,,,
12450210,home,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168.0,5158,M,123166,EUR,709257600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,papy.mendy,,,,,,,,
12450210,home,RC Lens,Jeremy Agbonifo,agbonifo-jeremy,J. Agbonifo,F,9,178.0,364,M,1403575,EUR,1130112000,F,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450210,away,Stade de Reims,Yehvann Diouf,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,845183,EUR,942710400,G,94,94,False,42.0,20.0,31.0,9.0,0.0,14.0,20.0,6.0,22.0,,,18.0,,,4.0,90.0,69.0,10.0,22.0,0.0029413,0,3.4619,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,10.0,14.0,2.0,2.0,
12450210,away,Stade de Reims,Aurélio Buta,aurelio-buta,A. Buta,D,17,169.0,489,M,357752,EUR,855532800,D,23,23,False,12.0,10.0,1.0,1.0,0.0,5.0,5.0,5.0,9.0,,,1.0,,,,78.0,31.0,7.1,6.0,0.00279947,1,,2.0,,3.0,3.0,1.0,,4.0,,2.0,0.074,,2.0,,,,,,,,,,,,,,,,,,,,,,
12450210,away,Stade de Reims,Hiroki Sekine,hiroki-sekine,H. Sekine,D,3,187.0,678,M,1500627,EUR,1029024000,D,3,3,False,29.0,23.0,8.0,4.0,0.0,20.0,21.0,3.0,8.0,1.0,2.0,2.0,,,,90.0,49.0,7.2,9.0,0.00281388,0,,,,5.0,2.0,,,13.0,,,,,3.0,Hiroki Sekine,,,,,,3.0,,1.0,,,,,,,,,,,,,
12450210,away,Stade de Reims,Mory Gbane,gbane-mory,M. Gbane,M,24,188.0,509,M,1003400,EUR,977702400,D,24,24,False,31.0,28.0,5.0,3.0,0.0,22.0,24.0,6.0,7.0,4.0,6.0,1.0,,2.0,,90.0,57.0,8.0,4.0,0.00564195,0,,,1.0,2.0,1.0,,,17.0,2.0,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,2.0,,,,,,
12450210,away,Stade de Reims,Malcolm Jeng,jeng-malcolm,M. Jeng,D,31,190.0,306,M,1484975,EUR,1110326400,D,31,31,False,19.0,16.0,1.0,,0.0,13.0,15.0,3.0,4.0,1.0,1.0,1.0,,,,55.0,27.0,6.6,3.0,0.00043209,0,,,2.0,3.0,,,,6.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12450210,away,Stade de Reims,Sergio Akieme,sergio-akieme,S. Akieme,D,18,175.0,293,M,827942,EUR,882230400,D,18,18,False,28.0,21.0,7.0,2.0,1.0,15.0,17.0,7.0,15.0,,,6.0,,,,90.0,54.0,7.8,10.0,0.148391,0,,4.0,1.0,1.0,,,,10.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,
12450210,away,Stade de Reims,Junya Ito,junya-ito,J. Ito,M,10,176.0,4867,M,783278,EUR,731635200,M,7,7,False,16.0,11.0,4.0,2.0,0.0,4.0,7.0,9.0,12.0,,2.0,5.0,,2.0,,78.0,33.0,7.2,10.0,0.200589,2,,3.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0576,3.0,2.0,,,1.0,,,2.0,1.0,,,,,,,ItouJky,1.0,,,,,,,
12450210,away,Stade de Reims,Valentin Atangana Edoa,atangana-edoa-valentin,V. A. Edoa,M,6,173.0,1036,M,1154611,EUR,1124928000,M,6,6,False,21.0,15.0,1.0,1.0,0.0,10.0,11.0,5.0,10.0,7.0,12.0,3.0,,2.0,,90.0,41.0,7.1,11.0,0.0162784,1,,,,3.0,,,1.0,5.0,1.0,3.0,0.1242,,,Valentin Atangana Edoa,,,,1.0,,2.0,,3.0,,,,,,,1.0,1.0,,,,,
12450210,away,Stade de Reims,Amadou Koné,kone-amadou,A. Kone,M,72,178.0,751,M,1586875,EUR,1116028800,M,72,72,False,20.0,18.0,2.0,2.0,0.0,8.0,9.0,10.0,11.0,1.0,5.0,4.0,,2.0,,64.0,32.0,6.7,5.0,0.00419975,0,,,,5.0,4.0,,,5.0,1.0,3.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,
12450210,away,Stade de Reims,Keito Nakamura,keito-nakamura,K. Nakamura,M,17,180.0,3846,M,905352,EUR,964742400,M,17,17,False,24.0,16.0,2.0,,0.0,9.0,9.0,7.0,15.0,,5.0,4.0,,,,89.0,42.0,8.5,14.0,0.00675281,3,,,,6.0,3.0,1.0,,2.0,,3.0,0.6858,1.0,,,,4.0,4.0,,,3.0,2.0,1.0,0.8897,,,,,,1.0,,,,,,2.0
12450210,away,Stade de Reims,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190.0,662,M,788786,EUR,830476800,F,12,12,False,6.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,,,,,45.0,10.0,6.2,4.0,0.00180455,1,,,5.0,7.0,,1.0,,,,1.0,0.1983,,,,,,,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,
12450210,away,Stade de Reims,Hafiz Umar Ibrahim,hafiz-umar-ibrahim,H. U. Ibrahim,F,85,,224,M,1984921,EUR,1135036800,F,85,85,True,8.0,5.0,,,0.0,3.0,4.0,2.0,4.0,1.0,2.0,4.0,,,,45.0,22.0,6.4,10.0,0.00141321,0,,,4.0,9.0,1.0,,,3.0,,4.0,,,1.0,Hafiz,Umar Ibrahim,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,
12450210,away,Stade de Reims,Nhoa Sangui,nhoa-sangui,N. Sangui,D,19,178.0,286,M,1426221,EUR,1140998400,D,55,55,True,8.0,7.0,,,1.0,4.0,5.0,3.0,3.0,,1.0,2.0,,,,35.0,10.0,7.1,1.0,0.0244852,0,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,
12450210,away,Stade de Reims,John Patrick,john-joe-patrick-finn,J. Patrick,M,30,192.0,315,M,1100831,EUR,1064361600,M,30,30,True,5.0,3.0,1.0,,0.0,3.0,4.0,,1.0,1.0,4.0,2.0,,2.0,,26.0,21.0,6.4,7.0,2.204e-05,1,,,2.0,7.0,,,1.0,3.0,1.0,,0.0242,,2.0,,,4.0,1.0,,,2.0,,,,,,,,,,,,,,,
12450210,away,Stade de Reims,Abdoul Kone,abdoul-kone,A. Koné,D,92,191.0,290,M,1859949,EUR,1114128000,D,92,92,True,4.0,2.0,,,0.0,2.0,2.0,,2.0,1.0,1.0,,,,,12.0,7.0,6.6,4.0,3.007e-05,0,,,,,,,,1.0,,,,,,Abdoul Koné,,,,,,,,,,,,,,,,,,,,,
12450210,away,Stade de Reims,Ange Tia,ange-tia,A. Tia,M,87,178.0,558,,1542709,EUR,1163980800,M,87,87,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,,,,12.0,6.0,6.7,1.0,0.0127659,0,,,,,,,,,,,,,,Ange Tia,,,,,,,,,,,,,,,,,,,,,
12450210,away,Stade de Reims,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185.0,5068,M,1485309,EUR,1127865600,M,19,19,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,6.0,,2.0,7.82e-06,1,,,,1.0,,,1.0,1.0,,,0.1745,,,,,,,,,1.0,,,,,,,gabrielmoscardo,,,,,,,,
12450210,away,Stade de Reims,Alexandre Olliero,olliero-alexandre,A. Olliero,G,20,193.0,64,M,814358,EUR,824342400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450210,away,Stade de Reims,Teddy Teuma,teddy-teuma,T. Teuma,M,80,176.0,885,M,829643,EUR,749347200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450210,away,Stade de Reims,Oumar Diakité,oumar-diakite,O. Diakité,F,10,181.0,8439,M,1188191,EUR,1071878400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,cheick_diakite,,,,,,,,
