match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalCross,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_wonContest,player_firstName,player_lastName,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,player_sofascoreId,stat_totalOffside,stat_goals
11067592,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,20.0,10.0,14.0,4.0,6.0,7.0,4.0,13.0,1.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,90.0,29.0,7.4,10.0,0.00035092,0,0.0358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067592,home,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,23.0,19.0,3.0,,13.0,14.0,6.0,9.0,6.0,4.0,3.0,2.0,2.0,,,,,90.0,37.0,6.8,4.0,0.00204312,0,,True,2.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11067592,home,Bahia,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,31,31,False,22.0,19.0,,,14.0,16.0,5.0,6.0,3.0,3.0,3.0,,,,,,,90.0,31.0,6.8,3.0,0.0012924,0,,,,3.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11067592,home,Bahia,Rezende,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,D,5,5,False,29.0,27.0,2.0,1.0,14.0,16.0,13.0,13.0,9.0,3.0,3.0,6.0,4.0,,,,,90.0,49.0,7.2,2.0,0.00481212,2,,,,1.0,6.0,3.0,2.0,4.0,,3.0,1.0,1.0,0.0541,,,,,,,,,,,,,,,,,
11067592,home,Bahia,Gilberto,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,M,2,2,False,42.0,32.0,3.0,,13.0,15.0,19.0,30.0,4.0,1.0,7.0,3.0,1.0,,,,,90.0,65.0,6.5,18.0,0.0408841,2,,,,1.0,8.0,1.0,,2.0,,3.0,1.0,,0.0494,3.0,1.0,2.0,1.0,1.0,0.0563,1.0,,,,,,,,,,
11067592,home,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,False,37.0,28.0,3.0,1.0,14.0,19.0,16.0,20.0,7.0,1.0,13.0,4.0,2.0,,,,,90.0,58.0,7.1,11.0,0.0598355,1,,,3.0,,8.0,,2.0,1.0,1.0,4.0,,1.0,0.0439,2.0,,1.0,,2.0,,2.0,2.0,1.0,,,,,,,,
11067592,home,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,False,17.0,10.0,2.0,1.0,3.0,6.0,7.0,11.0,2.0,,2.0,1.0,,,,,,57.0,24.0,6.3,7.0,0.0013717,0,,,,,7.0,1.0,1.0,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,
11067592,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,M,46,46,False,19.0,12.0,2.0,1.0,9.0,11.0,3.0,10.0,1.0,2.0,2.0,,,,,,,77.0,25.0,6.6,9.0,0.00206159,0,,,1.0,1.0,2.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,
11067592,home,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,F,8,8,False,28.0,24.0,,,6.0,6.0,18.0,23.0,1.0,,3.0,,,,,,,85.0,38.0,6.6,9.0,0.181814,1,,,,,3.0,1.0,,,,1.0,1.0,,0.3076,1.0,1.0,2.0,,2.0,,1.0,,1.0,,,1.0,,,,,
11067592,home,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,F,16,16,False,16.0,13.0,1.0,1.0,7.0,7.0,6.0,9.0,3.0,1.0,5.0,1.0,,,,,,78.0,27.0,6.9,6.0,0.00896318,3,,,5.0,1.0,6.0,,,1.0,1.0,,,2.0,0.1531,,,2.0,1.0,2.0,0.1225,,,1.0,,,,,,,,
