match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_totalOffside,stat_penaltyWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyFaced,stat_penaltyConceded
12450997,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,True,35.0,19.0,23.0,7.0,0.0,15.0,17.0,4.0,18.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,90.0,40.0,6.6,17.0,0.00702139,0,-0.3351,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450997,home,Stade Rennais,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,D,33,33,False,,33.0,22.0,8.0,1.0,0.0,15.0,18.0,8.0,17.0,1.0,5.0,3.0,,5.0,3.0,,,,,90.0,48.0,6.8,13.0,0.289032,1,,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0144,2.0,,,,,,,,,,,,,,,,,,
12450997,home,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,4,4,False,,38.0,33.0,5.0,2.0,0.0,23.0,23.0,10.0,15.0,1.0,3.0,8.0,,5.0,3.0,,,,,90.0,55.0,7.3,7.0,0.00213415,0,,,,1.0,,1.0,1.0,2.0,,,,,chriswooh,1.0,1.0,1.0,5.0,3.0,1.0,,,,,,,,,
12450997,home,Stade Rennais,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,,44.0,34.0,5.0,1.0,0.0,23.0,26.0,11.0,18.0,1.0,2.0,7.0,1.0,,8.0,,,,,89.0,64.0,7.0,17.0,0.0180079,0,,,,,,,4.0,,,,Alidu Seidu,,,,,,2.0,1.0,,1.0,,,,,,,,
12450997,home,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,M,22,22,False,,15.0,11.0,,,0.0,3.0,5.0,8.0,10.0,1.0,9.0,5.0,,5.0,3.0,,,,,90.0,37.0,6.7,7.0,0.0401792,0,,,,3.0,,1.0,2.0,4.0,,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
12450997,home,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,False,,38.0,27.0,6.0,4.0,0.0,11.0,13.0,16.0,25.0,5.0,3.0,10.0,,3.0,5.0,,,,,90.0,55.0,7.6,16.0,0.0163071,0,,,,2.0,,3.0,3.0,,,1.0,,,,,,,2.0,1.0,4.0,1.0,,1.0,,,,,,
12450997,home,Stade Rennais,Azor Matusiwa,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,6,6,False,,42.0,31.0,6.0,1.0,0.0,20.0,22.0,11.0,20.0,,3.0,8.0,1.0,4.0,4.0,,,,,90.0,66.0,7.4,13.0,0.0117827,0,,,,,,5.0,2.0,1.0,,,,,,,,2.0,6.0,4.0,1.0,1.0,,,,,,,,
12450997,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,M,3,3,False,,26.0,16.0,3.0,,0.0,4.0,9.0,12.0,19.0,,3.0,1.0,,5.0,4.0,,,,,90.0,43.0,6.5,17.0,0.144224,0,,2.0,,3.0,,1.0,,,,,,,,,,,1.0,,3.0,,,,,,,,,
12450997,home,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,F,11,11,False,,22.0,11.0,2.0,,0.0,2.0,4.0,10.0,22.0,,8.0,1.0,1.0,,1.0,,,,,82.0,42.0,6.9,19.0,0.0725805,3,,4.0,1.0,3.0,,,1.0,2.0,0.164,2.0,,,,2.0,,1.0,,,2.0,,,,2.0,1.0,0.1667,,,
12450997,home,Stade Rennais,Albert Grønbæk,albert-gronbaek,A. Grønbæk,M,11,176,1696,M,1000263,EUR,990576000,F,7,7,False,,16.0,11.0,1.0,1.0,0.0,1.0,1.0,10.0,16.0,,7.0,2.0,,1.0,4.0,,,,,68.0,31.0,7.0,10.0,0.0816027,2,,1.0,,4.0,,2.0,1.0,,0.0859,2.0,,,,2.0,,,1.0,,2.0,1.0,,,2.0,,0.2004,,,
