match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goalAssist,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches
11352534,home,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,21.0,17.0,6.0,2.0,13.0,15.0,4.0,6.0,7.0,1.0,1.0,90.0,28.0,6.5,4.0,0.00072574,0,-0.4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352534,home,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,58.0,50.0,5.0,1.0,19.0,20.0,31.0,42.0,2.0,,,90.0,76.0,7.4,13.0,0.289864,0,,4.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11352534,home,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,78.0,71.0,4.0,2.0,46.0,49.0,25.0,29.0,6.0,,,90.0,86.0,7.1,9.0,0.0117379,0,,,3.0,3.0,3.0,4.0,,,2.0,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11352534,home,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,59.0,52.0,4.0,3.0,27.0,32.0,25.0,28.0,5.0,,,90.0,74.0,7.2,9.0,0.0148453,0,,1.0,1.0,2.0,3.0,6.0,,,1.0,2.0,2.0,2.0,,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,
11352534,home,Arsenal,Oleksandr Zinchenko,,,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,51.0,44.0,4.0,1.0,20.0,20.0,24.0,33.0,7.0,,,76.0,61.0,6.7,10.0,0.0254832,0,,2.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11352534,home,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,35.0,26.0,,,5.0,5.0,21.0,30.0,2.0,,,89.0,51.0,7.5,12.0,0.0615927,5,,,,,3.0,3.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,True,2.0,2.0,3.0,1.0,0.3271,0.2658,,,,,,,
11352534,home,Arsenal,Declan Rice,,,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,73.0,64.0,4.0,2.0,28.0,29.0,36.0,44.0,6.0,,,90.0,85.0,7.8,10.0,0.0318473,2,,,,3.0,1.0,4.0,,,1.0,,1.0,,,1.0,,2.0,,,,,,1.0,,1.0,0.2285,0.1169,1.0,,,,,,
11352534,home,Arsenal,Kai Havertz,,,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,M,29,29,False,25.0,22.0,,,9.0,10.0,13.0,15.0,5.0,,,77.0,34.0,7.1,5.0,0.035574,2,,,1.0,,4.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,2.0,,2.0,,,,,,0.3511,,2.0,,,,,,
11352534,home,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,35.0,32.0,3.0,2.0,4.0,6.0,31.0,33.0,6.0,,,90.0,52.0,7.4,7.0,0.244793,3,,4.0,3.0,,5.0,5.0,,,,,3.0,2.0,5.0,2.0,1.0,,2.0,1.0,1.0,,,1.0,2.0,,0.4461,0.2606,,1.0,3.0,1.0,1.0,,
11352534,home,Arsenal,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,False,23.0,19.0,,,3.0,4.0,16.0,19.0,2.0,,,76.0,38.0,7.0,8.0,0.0603825,1,,,1.0,1.0,3.0,3.0,,,,,,,3.0,3.0,1.0,1.0,2.0,1.0,,,,,1.0,,0.0489,,,,,,,,
11352534,home,Arsenal,Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,31.0,27.0,1.0,1.0,4.0,4.0,26.0,41.0,3.0,,,89.0,66.0,7.5,22.0,0.16723,3,,14.0,,,7.0,6.0,1.0,,,,,,1.0,9.0,5.0,,1.0,1.0,,,2.0,,2.0,,0.1152,,1.0,1.0,3.0,,1.0,,
11352534,home,Arsenal,Takehiro Tomiyasu,,,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,19.0,16.0,1.0,,5.0,7.0,11.0,12.0,1.0,,,14.0,21.0,6.7,4.0,0.0167141,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352534,home,Arsenal,Gabriel Jesus,,,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,True,6.0,6.0,,,1.0,1.0,5.0,5.0,,,,14.0,13.0,7.8,1.0,0.0371698,1,,,3.0,1.0,6.0,4.0,,,,,,,1.0,3.0,3.0,,,,2.0,,1.0,1.0,,1.0,0.757,0.9566,,,,,,,
