match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_blockedScoringAttempt,stat_wasFouled,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_accurateCross,stat_unsuccessfulTouch,stat_totalOffside,stat_totalContest,stat_wonContest,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_goalAssist,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
10407022,home,Standard Liège,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175,1060,M,328247,EUR,787536000,F,77,77,False,36.0,28.0,1.0,,7.0,7.0,21.0,32.0,4.0,,,90.0,66.0,6.1,26.0,0,,,,3.0,5.0,1.0,16.0,5.0,3.0,,,3.0,3.0,3.0,,1.0,1.0,,,,6.0,,4.0,,,,,,,,,,,
10407022,home,Standard Liège,Jacob Barrett Laursen,jacob-barrett-laursen,J. B. Laursen,D,7,179,64,M,149592,EUR,785030400,D,38,38,True,17.0,13.0,2.0,2.0,2.0,4.0,11.0,18.0,2.0,,,24.0,28.0,6.6,11.0,0,,,,5.0,2.0,1.0,2.0,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
10407022,home,Standard Liège,Marlon Fossey,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,D,13,13,True,16.0,14.0,1.0,,3.0,4.0,11.0,13.0,1.0,,,24.0,25.0,6.7,4.0,0,,,,1.0,2.0,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,
10407022,home,Standard Liège,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178,253,M,116604,EUR,724723200,M,8,8,True,23.0,17.0,5.0,3.0,6.0,6.0,11.0,17.0,,,,23.0,27.0,6.3,8.0,0,,,,,,,2.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10407022,home,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,True,7.0,5.0,,,1.0,2.0,4.0,7.0,1.0,,,9.0,12.0,6.6,5.0,1,Cihan Canak,,,2.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,
10407022,home,Standard Liège,Noah Ohio,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,10,10,True,2.0,1.0,,,,,1.0,3.0,,,,9.0,5.0,6.4,3.0,0,Noah Ohio,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10407022,home,Standard Liège,Laurent Henkinet,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407022,home,Standard Liège,Lucas Noubi,lucas-noubi,L. Noubi,D,4,184,322,M,1127337,EUR,1105747200,D,51,51,True,,,,,,,,,,,,,,,,0,Lucas Noubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407022,away,Sint-Truidense VV,Daniel Schmidt,daniel-schmidt,D. Schmidt,G,1,196,258,M,997499,EUR,697075200,G,21,21,False,29.0,14.0,20.0,5.0,11.0,11.0,3.0,18.0,9.0,5.0,,90.0,45.0,6.6,15.0,0,,,,,,3.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,
10407022,away,Sint-Truidense VV,Wolke Janssens,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,False,40.0,34.0,5.0,2.0,25.0,28.0,9.0,12.0,2.0,,,90.0,59.0,7.1,9.0,0,,,,,,1.0,2.0,7.0,1.0,5.0,1.0,4.0,2.0,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,
10407022,away,Sint-Truidense VV,Toni Leistner,toni-leistner,T. Leistner,D,37,190,99,M,137053,EUR,651024000,D,37,37,False,40.0,32.0,12.0,6.0,22.0,23.0,10.0,17.0,5.0,,,90.0,57.0,7.2,9.0,1,,,True,,2.0,6.0,4.0,7.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,
10407022,away,Sint-Truidense VV,Ameen Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,567,M,1979970,EUR,1015372800,D,3,3,False,36.0,27.0,8.0,3.0,26.0,32.0,1.0,4.0,4.0,,,90.0,50.0,6.6,10.0,0,Ameen,Al-Dakhil,,,1.0,,3.0,1.0,,6.0,3.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
10407022,away,Sint-Truidense VV,Daiki Hashioka,daiki-hashioka,D. Hashioka,D,4,185,1039,M,897334,EUR,926899200,M,4,4,False,31.0,21.0,4.0,2.0,6.0,8.0,15.0,24.0,4.0,,,90.0,57.0,7.6,13.0,1,,,,1.0,7.0,4.0,7.0,10.0,,2.0,4.0,5.0,4.0,,,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,
10407022,away,Sint-Truidense VV,Matte Smets,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,M,16,16,False,10.0,4.0,2.0,,3.0,6.0,1.0,4.0,5.0,,,58.0,21.0,6.6,11.0,1,,,,,,,3.0,4.0,2.0,,,3.0,1.0,,,1.0,1.0,,,,3.0,,,,,,1.0,,,,,,,
10407022,away,Sint-Truidense VV,Frank Boya,frank-boya,F. Boya,M,34,190,311,M,865796,EUR,836179200,M,27,27,False,39.0,27.0,7.0,3.0,15.0,19.0,12.0,21.0,8.0,,,90.0,57.0,6.8,16.0,2,,,,1.0,3.0,,7.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,,1.0,2.0,,1.0,,2.0,,,,1.0,,1.0,,,,,,,
10407022,away,Sint-Truidense VV,Eric Bocat,eric-bocat,E. Bocat,D,17,182,70,M,1017684,EUR,932083200,M,77,77,False,22.0,16.0,3.0,,11.0,14.0,5.0,9.0,10.0,,,75.0,47.0,6.7,16.0,1,,,,1.0,,,3.0,1.0,1.0,,3.0,,,,,,,,1.0,,2.0,,3.0,1.0,,,,,,,,,,
10407022,away,Sint-Truidense VV,Shinji Okazaki,shinji-okazaki,S. Okazaki,F,,174,435,M,19303,EUR,513993600,F,30,30,False,12.0,6.0,1.0,,3.0,4.0,3.0,8.0,3.0,,,90.0,32.0,6.7,10.0,1,,,,,2.0,2.0,5.0,6.0,,2.0,3.0,,,1.0,,4.0,1.0,,1.0,,3.0,,1.0,,,,,,,,,,,
10407022,away,Sint-Truidense VV,Gianni Bruno,gianni-bruno,G. Bruno,F,9,180,179,M,100680,EUR,682560000,F,91,91,False,26.0,14.0,2.0,1.0,5.0,7.0,9.0,20.0,7.0,,,88.0,41.0,6.9,18.0,1,,,,1.0,3.0,,9.0,3.0,2.0,,1.0,2.0,1.0,2.0,,1.0,,,1.0,,,,3.0,,1.0,1.0,,,,1.0,,,,
10407022,away,Sint-Truidense VV,Daichi Hayashi,hayashi-daichi,D. Hayashi,F,9,178,201,M,991872,EUR,864345600,F,8,8,False,15.0,9.0,1.0,,1.0,3.0,8.0,13.0,3.0,,,90.0,31.0,7.1,12.0,1,,,,1.0,1.0,1.0,9.0,5.0,2.0,,,2.0,2.0,4.0,,2.0,1.0,,,,2.0,,1.0,,1.0,,1.0,1.0,,,,,,
10407022,away,Sint-Truidense VV,Olivier Dumont,olivier-dumont,O. Dumont,M,14,182,41,M,1127338,EUR,1015372800,M,14,14,True,8.0,8.0,1.0,1.0,6.0,6.0,4.0,5.0,4.0,,,32.0,15.0,6.9,2.0,0,Olivier Dumont,,,3.0,,,4.0,1.0,,,2.0,1.0,,3.0,,,,,,2.0,,,1.0,,3.0,,,,,,,,,
10407022,away,Sint-Truidense VV,Robert Bauer,robert-bauer,R. Bauer,D,,183,117,M,253871,EUR,797385600,D,20,20,True,5.0,3.0,,,1.0,1.0,2.0,4.0,1.0,,,15.0,9.0,4.9,2.0,1,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0
10407022,away,Sint-Truidense VV,Fatih Kaya,fatih-kaya,F. Kaya,F,29,183,257,M,930697,EUR,942364800,F,11,11,True,2.0,1.0,,,1.0,2.0,,,,,,2.0,2.0,,1.0,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407022,away,Sint-Truidense VV,Jo Coppens,jo-coppens,J. Coppens,G,12,190,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407022,away,Sint-Truidense VV,Jorge Teixeira,jorge-teixeira,J. Teixeira,D,5,188,34,M,58826,EUR,525484800,D,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407022,away,Sint-Truidense VV,Stan Van Dessel,van-dessel-stan,S. V. Dessel,M,8,162,53,M,990146,EUR,995932800,M,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407022,away,Sint-Truidense VV,Aboubakary Koita,aboubakary-koita,A. Koita,M,11,175,1938,M,890110,EUR,906249600,F,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
