match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_goalAssist,stat_aerialWon,stat_duelWon,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_challengeLost,stat_dispossessed,stat_accurateCross,stat_shotOffTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_penaltyWon,stat_bigChanceMissed,player_firstName,player_lastName,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot
10408331,home,Real Sociedad,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,19,19,False,15.0,10.0,,,8.0,8.0,2.0,7.0,,,,,,,49.0,30.0,6.8,13.0,0.2858,0.4395,0.00076023,2,,,,5.0,,2.0,,,1.0,3.0,,asorloth,1.0,,,1.0,,4.0,1.0,,,2.0,,,,1.0,,1.0,,,,,,,
10408331,home,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,F,10,10,True,11.0,8.0,,,2.0,2.0,6.0,9.0,,2.0,,,,,41.0,19.0,6.6,5.0,0.9822,0.981,0.0559977,2,,,,3.0,,,1.0,,,1.0,1.0,mikel10oyar,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,
10408331,home,Real Sociedad,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,18,18,True,8.0,6.0,,,5.0,6.0,1.0,2.0,,2.0,,,,,14.0,10.0,6.5,2.0,0.0,0.0,0.00060459,0,,,,2.0,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10408331,home,Real Sociedad,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,17,17,True,4.0,3.0,,,1.0,1.0,3.0,4.0,,1.0,,,,,14.0,12.0,7.1,3.0,0.0388,0.0,0.126117,1,,,2.0,3.0,,,,,,1.0,2.0,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,
10408331,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,F,7,7,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,,,,14.0,10.0,6.3,4.0,0.0,0.0,0.00433362,0,,,,4.0,,1.0,2.0,,,2.0,,,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,
10408331,home,Real Sociedad,Asier Illarramendi,asier-illarramendi,Illarramendi,M,5,179,350,M,113593,EUR,636595200,M,4,4,True,6.0,5.0,,,3.0,3.0,2.0,3.0,,,,,,,8.0,12.0,6.6,2.0,0.0,0.0,0.0008066,0,,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,Asier,Illarramendi,,,
10408331,home,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unai Marrero,,,,
10408331,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408331,home,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408331,home,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,42,42,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pablo Marín,,,,
10408331,home,Real Sociedad,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,25,182,1757,M,1063235,EUR,1074470400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408331,home,Real Sociedad,Carlos Fernández,carlos-fernandez,C. Fernández,F,10,186,301,M,782396,EUR,832723200,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408331,home,Real Sociedad,Jon Karrikaburu,jon-karrikaburu,J. Karrikaburu,F,19,183,323,M,1099175,EUR,1032393600,F,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408331,away,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,797291,EUR,865987200,G,1,1,False,35.0,18.0,25.0,8.0,11.0,13.0,7.0,22.0,1.0,9.0,2.0,2.0,1.0,1.0,90.0,43.0,6.0,17.0,0.0,0.0,0.00286201,0,-0.3754,,,,,,,,,,,unai_simon,,,,,,,,,,,,,,,,,,,,,1.0,,
10408331,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,52663,EUR,608515200,D,18,18,False,38.0,27.0,4.0,2.0,13.0,16.0,16.0,24.0,,5.0,,,,,90.0,66.0,6.8,18.0,0.0,0.0,0.150292,0,,True,1.0,3.0,,1.0,,,,7.0,2.0,,,3.0,,2.0,2.0,3.0,2.0,2.0,,1.0,2.0,,,,,,,,,,,,
10408331,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,910978,EUR,931132800,D,3,3,False,38.0,29.0,9.0,4.0,25.0,29.0,4.0,9.0,5.0,11.0,,,,,90.0,56.0,6.8,11.0,0.0,0.0,0.00098754,0,,,1.0,3.0,2.0,1.0,1.0,,1.0,5.0,,,,3.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,
10408331,away,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,807648,EUR,790905600,D,5,5,False,28.0,25.0,9.0,6.0,19.0,20.0,6.0,8.0,2.0,4.0,,,,,60.0,32.0,5.3,3.0,0.0,0.0,0.00306586,0,,,1.0,4.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,1.0,
10408331,away,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,84531,EUR,634608000,D,17,17,False,50.0,39.0,3.0,1.0,19.0,23.0,20.0,30.0,,6.0,,,,,90.0,75.0,6.5,18.0,0.0,0.0,0.0615121,0,,,2.0,7.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,,,2.0,1.0,2.0,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
10408331,away,Athletic Club,Dani García,dani-garcia,D. García,M,14,180,701,M,298920,EUR,643507200,M,14,14,False,24.0,17.0,2.0,1.0,9.0,11.0,9.0,14.0,1.0,6.0,,,,,66.0,34.0,6.5,7.0,0.0,0.0,0.0562002,0,,,3.0,6.0,,,2.0,,,3.0,,,,2.0,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,,
10408331,away,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,359742,EUR,734227200,M,6,6,False,44.0,38.0,4.0,3.0,16.0,17.0,22.0,27.0,1.0,5.0,,,,,90.0,56.0,6.1,12.0,0.0,0.0,0.0266368,0,,,,7.0,,,1.0,,2.0,4.0,,,,2.0,1.0,,,2.0,,1.0,,4.0,,,,,,,,,,,,,
10408331,away,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,783374,EUR,771638400,M,9,9,False,14.0,6.0,,,3.0,4.0,3.0,12.0,1.0,1.0,,,,,76.0,22.0,6.3,13.0,0.121,0.0792,0.00943762,2,,,1.0,3.0,,1.0,2.0,,2.0,2.0,,IñakiWill,1.0,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,
10408331,away,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,966801,EUR,956620800,M,8,8,False,22.0,18.0,,,5.0,5.0,13.0,17.0,,2.0,,,,,66.0,38.0,6.8,12.0,0.0752,0.5115,0.0437371,1,,,1.0,6.0,,2.0,,,3.0,8.0,1.0,,1.0,1.0,,3.0,,3.0,1.0,,,3.0,,,,,,1.0,,,,,,,
10408331,away,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,1085400,EUR,1026432000,M,11,11,False,23.0,19.0,,,7.0,8.0,13.0,21.0,,1.0,,,,,76.0,35.0,6.5,11.0,0.0243,0.0,0.0375285,1,,,,2.0,,2.0,1.0,,1.0,4.0,1.0,NicoWill,,,,2.0,6.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,1.0
10408331,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,605672,EUR,842486400,F,12,12,False,12.0,12.0,2.0,2.0,4.0,4.0,8.0,8.0,,,,,,,58.0,17.0,6.5,3.0,0.0578,0.0,0.00527511,1,,,2.0,4.0,,3.0,2.0,,,1.0,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,
10408331,away,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,592012,EUR,804816000,F,7,7,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,2.0,,,,,32.0,11.0,6.4,4.0,0.0,0.0,0.00484155,0,,,,2.0,,2.0,,,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,
10408331,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,959872,EUR,956966400,D,31,31,True,12.0,9.0,2.0,,9.0,11.0,,1.0,,2.0,,,,,24.0,14.0,6.5,3.0,0.0,0.0,6.909e-05,0,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10408331,away,Athletic Club,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,19,19,True,5.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,,,,,,,24.0,8.0,6.5,3.0,0.0,0.0,0.00038446,0,,,,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
10408331,away,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169,1079,M,71707,EUR,724723200,F,10,10,True,6.0,6.0,1.0,1.0,,,6.0,6.0,,,,,,,14.0,10.0,6.9,,0.0,0.0,0.0209401,0,,,,,,,,,,4.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
10408331,away,Athletic Club,Raúl García,raul-garcia,R. García,M,22,184,373,M,4581,EUR,521424000,M,22,22,True,7.0,4.0,,,2.0,2.0,2.0,5.0,1.0,,,,,,14.0,12.0,6.8,4.0,0.0361,0.0,0.00045825,1,,,1.0,2.0,,1.0,1.0,,1.0,3.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
10408331,away,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408331,away,Athletic Club,Ander Capa,ander-capa,A. Capa,D,,173,110,M,267863,EUR,705801600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408331,away,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,801837,EUR,736473600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408331,away,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3084,M,82474,EUR,619056000,M,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408331,away,Athletic Club,Jon Morcillo,jon-morcillo,J. Morcillo,M,7,183,182,M,966804,EUR,905817600,F,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408331,away,Athletic Club,Unai Vencedor,unai-vencedor,U. Vencedor,M,12,176,264,M,966802,EUR,974246400,M,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408331,away,Athletic Club,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,355072,EUR,875577600,F,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
