match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_fouls,captain,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11368707,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,False,41.0,33.0,9.0,2.0,33.0,35.0,6.0,1.0,1.0,7.0,1.0,1.0,3.0,3.0,90.0,50.0,7.5,8.0,6.931e-05,0,0.1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368707,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,DaniCarvajal,138572,EUR,695088000,D,2,2,False,55.0,48.0,3.0,1.0,26.0,29.0,28.0,,1.0,3.0,,,,,89.0,76.0,6.9,13.0,0.0484085,0,,22.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11368707,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,ARüdiger,142622,EUR,731116800,D,22,22,False,82.0,76.0,5.0,1.0,60.0,63.0,19.0,,,6.0,,,,,90.0,90.0,6.9,7.0,0.00562483,0,,16.0,,2.0,,1.0,5.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11368707,home,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,15081,M,nachofdez90,69404,EUR,632620800,D,6,6,False,82.0,75.0,5.0,3.0,66.0,71.0,11.0,1.0,1.0,6.0,,,,,90.0,88.0,6.9,8.0,0.00416145,0,,9.0,,3.0,,1.0,2.0,1.0,,,,,1.0,True,1.0,,,,,,,,,,,,,,,,,,,
11368707,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,FerMendy,792073,EUR,802569600,D,23,23,False,55.0,52.0,2.0,,39.0,40.0,15.0,,1.0,6.0,,,,,90.0,71.0,7.0,5.0,0.0194504,0,,13.0,,3.0,2.0,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11368707,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,ATchouaméni,859025,EUR,948931200,M,18,18,False,77.0,68.0,6.0,5.0,49.0,54.0,23.0,4.0,7.0,3.0,1.0,,,,90.0,90.0,7.2,10.0,0.014179,1,,19.0,,5.0,1.0,,1.0,3.0,2.0,1.0,,,4.0,,,1.0,1.0,0.0452,,,,,,,,,,,,,,,,
11368707,home,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,Kroos,26502,EUR,631411200,M,8,8,False,77.0,72.0,10.0,8.0,45.0,46.0,35.0,1.0,6.0,7.0,2.0,,,,81.0,88.0,7.6,8.0,0.06342,1,,28.0,4.0,2.0,,1.0,,,2.0,2.0,,1.0,1.0,,,,,0.0411,1.0,1.0,1.0,1.0,0.028,,,,,,,,,,,
11368707,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,M,15,15,False,45.0,37.0,2.0,2.0,12.0,18.0,28.0,1.0,3.0,5.0,,,,,81.0,58.0,7.1,13.0,0.0688257,1,,25.0,1.0,5.0,1.0,2.0,2.0,1.0,,,3.0,2.0,1.0,,,,,0.0156,,3.0,2.0,1.0,0.1625,,,,,,,,,,,
11368707,home,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,JudeBell,991011,EUR,1056844800,M,5,5,False,61.0,56.0,5.0,4.0,24.0,25.0,37.0,1.0,5.0,6.0,3.0,,,,90.0,83.0,7.3,12.0,0.0606641,1,,33.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,,0.0244,1.0,3.0,,,,1.0,1.0,1.0,,,,,,,,
11368707,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,Brahim,835485,EUR,933638400,F,21,21,False,22.0,17.0,1.0,1.0,5.0,6.0,17.0,,4.0,2.0,3.0,,,,72.0,40.0,6.7,13.0,0.0188885,3,,12.0,1.0,5.0,2.0,4.0,,,,,2.0,2.0,,,,2.0,,0.3773,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,
