match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialWon,stat_outfielderBlock,captain,stat_errorLeadToAGoal,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_keyPass,stat_dispossessed,stat_errorLeadToAShot,stat_shotOffTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_penaltyConceded,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_hitWoodwork,stat_penaltyMiss
10438114,home,Marítimo,André Vidigal,andre-vidigal,A. Vidigal,M,77,176,425,M,842335,EUR,903312000,F,7,7,False,28.0,21.0,2.0,1.0,8.0,11.0,13.0,21.0,1.0,6.0,,7.0,,,,90.0,46.0,6.1,16.0,1,4.0,2.0,1.0,1.0,,,2.0,2.0,,3.0,,,,,,3.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,
10438114,home,Marítimo,Andre Teles,andre-teles,A. Teles,M,44,180,4,M,846988,EUR,860284800,M,44,44,True,25.0,18.0,4.0,1.0,10.0,13.0,8.0,12.0,1.0,3.0,,6.0,,,,42.0,34.0,6.5,9.0,0,,4.0,1.0,3.0,2.0,,2.0,2.0,,,,,,,,1.0,Andre,Teles,,,,,,,,,,,,,,,,,
10438114,home,Marítimo,Antonio Zarzana,zarzana-antonio,A. Zarzana,M,,177,33,M,936483,EUR,1016582400,M,17,17,True,12.0,12.0,1.0,1.0,7.0,7.0,5.0,6.0,,3.0,,1.0,,,,30.0,23.0,6.5,4.0,0,1.0,5.0,1.0,3.0,2.0,,1.0,1.0,2.0,,,,,,,1.0,Antonio,Zarzana,,,1.0,,,,,,,,,,,,,,
10438114,home,Marítimo,Edgar Costa,edgar-costa,E. Costa,F,,178,21,M,89566,EUR,545356800,F,12,12,True,19.0,12.0,6.0,1.0,4.0,5.0,9.0,18.0,,3.0,,2.0,,,,30.0,27.0,6.7,11.0,0,4.0,2.0,1.0,,,,1.0,1.0,,2.0,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
10438114,home,Marítimo,Lucho Vega,lucho-vega,L. Vega,F,17,185,42,M,1131258,EUR,923616000,M,34,34,True,7.0,6.0,,,5.0,5.0,1.0,2.0,,3.0,,1.0,,,,30.0,12.0,6.3,2.0,0,,3.0,2.0,,,,2.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10438114,home,Marítimo,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,11,11,True,3.0,2.0,,,,,2.0,4.0,,,,,,,,11.0,6.0,6.9,2.0,2,1.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10438114,home,Marítimo,Matouš Trmal,matous-trmal,M. Trmal,G,29,190,50,M,909632,EUR,907286400,G,59,59,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438114,home,Marítimo,Léo,leo,Léo,D,5,190,101,M,903027,EUR,892857600,D,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438114,home,Marítimo,Moises Mosquera,moises-mosquera,M. Mosquera,D,3,188,201,M,1066212,EUR,990662400,M,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Moises Castillo Mosquera,,,,,,,,,,,,,,,,,,
10438114,home,Marítimo,Pablo Moreno,pablo-moreno,P. Moreno,F,,180,183,M,964729,EUR,1020384000,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438114,away,Chaves,Paulo Vítor,paulo-vitor,P. Vítor,G,1,195,133,M,861003,EUR,596073600,G,1,1,False,32.0,22.0,13.0,5.0,19.0,22.0,3.0,10.0,,,1.0,12.0,4.0,,5.0,90.0,50.0,7.6,10.0,0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,4.0,1.0,,,,,,
10438114,away,Chaves,João Correia,joao-correia,J. Correia,M,77,175,850,M,804272,EUR,841881600,D,77,77,False,29.0,27.0,3.0,2.0,21.0,22.0,8.0,11.0,,1.0,,3.0,,,,89.0,59.0,7.7,9.0,3,4.0,3.0,,1.0,,,,,1.0,,,2.0,1.0,,,3.0,,,,1.0,,,3.0,2.0,,,,,,1.0,1.0,1.0,1.0,,
10438114,away,Chaves,Steven Vitória,steven-vitoria,S. Vitória,D,,195,115,M,59574,EUR,537321600,D,19,19,False,58.0,49.0,8.0,3.0,41.0,45.0,8.0,13.0,2.0,2.0,2.0,7.0,,,,90.0,66.0,6.9,9.0,0,,3.0,,,,3.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10438114,away,Chaves,Nélson Monte,nelson-monte,N. Monte,D,4,187,67,M,831014,EUR,807062400,D,3,3,False,52.0,41.0,6.0,2.0,32.0,38.0,9.0,14.0,1.0,3.0,3.0,3.0,,,,90.0,56.0,6.8,11.0,0,,4.0,1.0,,,,,,,1.0,,4.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,
10438114,away,Chaves,Bruno Langa,bruno-langa,B. Langa,D,24,178,2435,M,987490,EUR,878256000,D,5,5,False,26.0,20.0,4.0,2.0,11.0,15.0,9.0,14.0,,4.0,2.0,6.0,,,,90.0,56.0,7.3,14.0,2,3.0,6.0,1.0,4.0,3.0,,2.0,2.0,1.0,2.0,,,,,,1.0,,,,2.0,,,2.0,,,,,,,,,,,,
10438114,away,Chaves,Kevin Lenini,kevin-pina,K. Lenini,M,6,181,413,M,906838,EUR,854323200,M,6,6,False,46.0,40.0,4.0,3.0,22.0,25.0,18.0,21.0,3.0,5.0,1.0,8.0,,,,90.0,59.0,7.5,6.0,3,,12.0,1.0,3.0,3.0,,3.0,3.0,1.0,1.0,,5.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,
10438114,away,Chaves,Bernardo Sousa,bernardo-sousa,B. Sousa,F,77,178,72,M,1087371,EUR,954115200,M,73,73,False,15.0,14.0,1.0,1.0,3.0,3.0,11.0,17.0,1.0,6.0,,2.0,,,,64.0,31.0,6.7,10.0,0,5.0,2.0,,2.0,,,,,2.0,3.0,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,1.0,,,,
10438114,away,Chaves,João Mendes,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,8,8,False,30.0,22.0,1.0,1.0,9.0,11.0,13.0,19.0,,3.0,,4.0,,,,64.0,43.0,6.9,13.0,3,,2.0,,,,,,,2.0,,,,,,,2.0,,,,2.0,3.0,,2.0,,1.0,,,,,,,,,1.0,
10438114,away,Chaves,João Teixeira,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,10,10,False,44.0,36.0,3.0,1.0,10.0,11.0,28.0,35.0,,6.0,,7.0,,,,80.0,65.0,7.6,16.0,5,2.0,4.0,1.0,,,1.0,4.0,2.0,,1.0,,,,True,,4.0,,,3.0,5.0,4.0,,2.0,2.0,,1.0,,,,,,1.0,,,1.0
10438114,away,Chaves,João Batxi,joao-batxi,J. Batxi,M,11,174,204,M,988241,EUR,893980800,M,11,11,False,22.0,18.0,2.0,1.0,5.0,5.0,14.0,19.0,,1.0,,3.0,,,,80.0,33.0,7.9,7.0,3,2.0,3.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,2.0,,,2.0,3.0,,,1.0,1.0,,1.0,,,,,,,,,
10438114,away,Chaves,Héctor Hernández,hector-hernandez,H. Hernández,F,23,180,2876,M,352448,EUR,811036800,F,23,23,False,15.0,10.0,1.0,,5.0,6.0,5.0,9.0,3.0,6.0,2.0,2.0,,,,90.0,25.0,6.3,8.0,1,,4.0,,3.0,2.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,
10438114,away,Chaves,Guima,ricardo-guimaraes-guima,Guima,M,30,181,615,M,370710,EUR,816307200,M,21,21,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,2.0,1.0,,,,,26.0,10.0,6.5,1.0,0,,2.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10438114,away,Chaves,Jonny Arriba,jonny-arriba,J. Arriba,M,19,176,24,M,1171544,EUR,1004572800,M,28,28,True,8.0,8.0,1.0,1.0,2.0,2.0,6.0,6.0,,6.0,1.0,3.0,,,,26.0,17.0,6.5,5.0,1,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,3.0,,,,,,,,,1.0,,,,,
10438114,away,Chaves,Helder Morim,morim-helder,H. Morim,M,70,181,29,M,1119672,EUR,989798400,M,70,70,True,1.0,,,,,,,1.0,,1.0,,,,,,10.0,3.0,6.6,1.0,0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10438114,away,Chaves,Patrick Fernandes,patrick-fernandes,P. Fernandes,F,9,190,178,M,940055,EUR,755654400,F,9,9,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,2.0,,1.0,,,,10.0,7.0,6.2,5.0,0,,,,2.0,,,,,,,,,,,,2.0,Patrick,Fernandes,,,,,,,,,,,,,,,,,
10438114,away,Chaves,Habib Sylla,habib-sylla,H. Sylla,D,52,178,24,M,1386615,EUR,918777600,D,2,2,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,9.0,4.0,6.7,1.0,0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,Habib Sylla,,,,,,,,,,,,,,,,,,
10438114,away,Chaves,Žiga Frelih,ziga-frelih,Ž. Frelih,G,1,197,82,M,798110,EUR,886723200,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438114,away,Chaves,Sandro Cruz,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438114,away,Chaves,João Queirós,joao-queiros,J. Queirós,D,4,190,59,M,869032,EUR,893203200,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438114,away,Chaves,Jô Batista,jo-batista,Batista,F,90,192,162,M,947921,EUR,799286400,F,95,95,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
