match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_fouls,stat_goalAssist,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_totalCross,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,stat_punches
10411566,home,Inter,Edin Džeko,,,edin-dzeko,E. Džeko,F,10,193,23224,M,EDzeko,14990,EUR,511401600,F,9,9,False,19.0,10.0,1.0,,3.0,4.0,7.0,15.0,1.0,,,,68.0,28.0,6.3,15.0,0.2176,0.4784,0.0845469,2,,,1.0,3.0,1.0,,3.0,1.0,,,,,,3.0,,,,2.0,,,,,,,,,,,,
10411566,home,Inter,Romelu Lukaku,,,romelu-lukaku,R. Lukaku,F,9,191,56823,M,RLukaku,78893,EUR,737251200,F,90,90,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,,,,22.0,4.0,6.6,2.0,0.0,0.0,0.00598416,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10411566,home,Inter,Joaquín Correa,,,joaquin-correa,J. Correa,F,30,188,5676,M,tucocorrea,249929,EUR,776736000,F,11,11,True,10.0,9.0,,,7.0,7.0,2.0,3.0,1.0,,,,22.0,15.0,7.6,1.0,0.4864,0.4159,0.0102265,3,,,1.0,,2.0,,,,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,1.0,
10411566,home,Inter,Francesco Acerbi,,,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,True,11.0,10.0,1.0,1.0,7.0,7.0,3.0,4.0,2.0,,,,21.0,14.0,7.0,1.0,0.0,0.0,0.00189227,0,,,,,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,
10411566,home,Inter,Raoul Bellanova,,,raoul-bellanova,R. Bellanova,M,16,188,2480,M,,826185,EUR,958521600,D,12,12,True,7.0,6.0,,,5.0,5.0,1.0,2.0,,,,,11.0,11.0,6.7,1.0,0.0,0.0,0.00089432,0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10411566,home,Inter,Kristjan Asllani,,,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,14,14,True,12.0,10.0,2.0,1.0,8.0,9.0,2.0,3.0,,,,,13.0,12.0,6.6,2.0,0.0,0.0,0.00306883,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10411566,home,Inter,Alex Cordaz,,,alex-cordaz,A. Cordaz,G,,188,119,,,43872,EUR,410227200,G,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411566,home,Inter,Samir Handanović,,,samir-handanovic,S. Handanović,G,,193,1174,,,2949,EUR,458611200,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411566,home,Inter,Robin Gosens,,,robin-gosens,R. Gosens,D,21,183,3165,M,,377118,EUR,773366400,D,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411566,home,Inter,Danilo D'Ambrosio,,,danilo-dambrosio,D. D'Ambrosio,D,,180,548,M,,107936,EUR,589766400,D,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411566,home,Inter,Roberto Gagliardini,,,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,,287057,EUR,765676800,M,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411566,home,Inter,Matteo Darmian,,,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,D,36,36,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411566,away,Sampdoria,Emil Audero,,,emil-audero,E. Audero,G,1,190,10668,M,,318603,EUR,853545600,G,1,1,False,36.0,23.0,25.0,12.0,19.0,21.0,4.0,15.0,7.0,,4.0,5.0,90.0,46.0,6.8,13.0,0.0,0.0,0.00211801,0,-1.4616,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
10411566,away,Sampdoria,Bartosz Bereszyński,,,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,,109461,EUR,710899200,D,24,24,False,50.0,40.0,5.0,1.0,13.0,19.0,28.0,36.0,6.0,,,,90.0,69.0,6.5,18.0,0.0,0.0,0.131763,0,,True,,2.0,4.0,,,,,1.0,,4.0,1.0,1.0,,1.0,,,,,1.0,,,,,5.0,,1.0,,
10411566,away,Sampdoria,Alex Ferrari,,,alex-ferrari,A. Ferrari,D,25,183,99,M,,327429,EUR,773020800,D,25,25,False,37.0,32.0,6.0,2.0,19.0,19.0,13.0,19.0,8.0,,,,90.0,56.0,7.0,7.0,0.0497,0.0,0.00398555,2,,,,4.0,3.0,,,,2.0,1.0,2.0,1.0,1.0,,3.0,3.0,2.0,,,6.0,,,,,,1.0,,,,
10411566,away,Sampdoria,Omar Colley,,,omar-colley,O. Colley,D,15,190,973,M,,238408,EUR,719798400,D,15,15,False,49.0,42.0,6.0,2.0,29.0,30.0,13.0,19.0,6.0,,,,90.0,58.0,6.1,8.0,0.0,0.0,0.00385722,0,,,,5.0,1.0,,1.0,,,4.0,,1.0,,,2.0,,,,,1.0,2.0,,,,,,,,,
10411566,away,Sampdoria,Bruno Amione,,,bruno-amione,B. Amione,D,2,189,503,M,,990050,EUR,1010016000,D,2,2,False,54.0,42.0,5.0,1.0,16.0,23.0,27.0,33.0,5.0,,,,90.0,69.0,6.3,15.0,0.0,0.0,0.0527392,0,,,3.0,2.0,3.0,,,,,,,,,,2.0,,,,,1.0,,,,,,2.0,,1.0,,
10411566,away,Sampdoria,Manolo Gabbiadini,,,manolo-gabbiadini,M. Gabbiadini,F,11,186,447,M,,53816,EUR,691113600,M,23,23,False,22.0,20.0,3.0,2.0,5.0,5.0,15.0,17.0,3.0,,,,78.0,31.0,6.4,5.0,0.0202,0.0,0.0205205,1,,,1.0,7.0,2.0,,,,1.0,,,1.0,,3.0,5.0,,,,,1.0,2.0,,,,,,,,,
10411566,away,Sampdoria,Gerard Yepes,,,gerard-yepes,G. Yepes,M,14,170,98,M,,1067220,EUR,1030233600,M,28,28,False,22.0,18.0,3.0,1.0,5.0,5.0,13.0,17.0,4.0,,,,45.0,28.0,6.5,5.0,0.0,0.0,0.00431499,0,,,,2.0,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,2.0,,,1.0,1.0,,,,,
10411566,away,Sampdoria,Gonzalo Villar,,,gonzalo-villar,G. Villar,M,12,181,1019,M,,914765,EUR,890611200,M,4,4,False,26.0,23.0,1.0,,10.0,11.0,13.0,16.0,3.0,,,,52.0,32.0,6.4,5.0,0.0283,0.0,0.0124946,1,,,,2.0,2.0,1.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,1.0,,,1.0,
10411566,away,Sampdoria,Mehdi Léris,,,mehdi-leris,M. Léris,M,7,186,1543,M,,851222,EUR,895881600,M,37,37,False,27.0,22.0,4.0,4.0,12.0,12.0,10.0,20.0,5.0,,,,90.0,55.0,6.7,21.0,0.058,0.0,0.0288255,1,,,1.0,8.0,6.0,1.0,,,1.0,1.0,,3.0,2.0,6.0,1.0,5.0,2.0,,,2.0,3.0,,,,,5.0,,,,
10411566,away,Sampdoria,Filip Đuričić,,,filip-duricic,F. Đuričić,M,31,181,1068,M,,69367,EUR,696729600,F,7,7,False,26.0,19.0,1.0,,4.0,5.0,15.0,24.0,4.0,,,,78.0,39.0,6.6,14.0,0.0286,0.0518,0.039455,1,,,,4.0,3.0,,2.0,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,2.0,1.0,3.0,,,,
10411566,away,Sampdoria,Francesco Caputo,,,francesco-caputo,F. Caputo,F,9,181,857,M,,43905,EUR,555206400,F,10,10,False,17.0,14.0,,,3.0,4.0,11.0,13.0,2.0,,,,66.0,22.0,6.6,4.0,0.2148,0.0,0.00501274,1,,,,2.0,1.0,,,,1.0,,,,,1.0,2.0,,,,,,,,,1.0,,,,,,
10411566,away,Sampdoria,Ronaldo Vieira,,,ronaldo-vieira,R. Vieira,M,37,180,211,M,,839818,EUR,900806400,M,14,14,True,31.0,29.0,3.0,3.0,10.0,11.0,19.0,20.0,5.0,,,,45.0,34.0,6.5,3.0,0.0,0.0,0.0115448,0,,,,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
10411566,away,Sampdoria,Valerio Verre,,,valerio-verre,V. Verre,M,,180,102,M,,139267,EUR,758246400,M,5,5,True,26.0,21.0,3.0,1.0,4.0,5.0,20.0,27.0,1.0,,,,38.0,39.0,6.7,10.0,0.0333,0.0,0.0977759,1,,,,3.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,6.0,,3.0,1.0,
10411566,away,Sampdoria,Ignacio Pussetto,,,ignacio-pussetto,I. Pussetto,F,25,180,532,M,,340509,EUR,819504000,F,18,18,True,16.0,14.0,,,3.0,3.0,11.0,16.0,1.0,,,,24.0,23.0,6.7,7.0,0.1158,0.2151,0.0117049,1,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,3.0,,,,
10411566,away,Sampdoria,Tomás Rincón,,,tomas-rincon,T. Rincón,M,8,175,2735,M,,46798,EUR,569030400,M,8,8,True,13.0,12.0,1.0,1.0,4.0,4.0,8.0,9.0,1.0,,,,12.0,15.0,6.6,1.0,0.0,0.0,0.00276601,0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10411566,away,Sampdoria,Daniele Montevago,,,daniele-montevago,D. Montevago,F,9,184,101,M,,1100272,EUR,1047945600,F,34,34,True,1.0,1.0,,,,,1.0,1.0,,,,,12.0,6.0,6.6,2.0,0.0,0.0,0.0869248,0,,,1.0,3.0,2.0,,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,,
10411566,away,Sampdoria,Nikita Contini,,,nikita-contini,N. Contini,G,14,190,976,M,,352728,EUR,832636800,G,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411566,away,Sampdoria,Jeison Murillo,,,jeison-murillo,J. Murillo,D,24,182,828,M,,158599,EUR,706924800,D,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411566,away,Sampdoria,Andrea Conti,,,andrea-conti,A. Conti,D,,184,275,M,,139262,EUR,762566400,D,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411566,away,Sampdoria,Nicola Murru,,,nicola-murru,N. Murru,D,29,180,66,M,,148745,EUR,787536000,D,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411566,away,Sampdoria,Tommaso Augello,,,tommaso-augello,T. Augello,M,3,181,354,M,,596736,EUR,778204800,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411566,away,Sampdoria,Simone Trimboli,,,simone-trimboli,S. Trimboli,M,21,176,47,M,,965016,EUR,1019174400,M,70,70,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411566,away,Sampdoria,Abdelhamid Sabiri,,,abdelhamid-sabiri,A. Sabiri,M,11,186,4184,M,abdelhamidsabiri,807400,EUR,849139200,M,11,11,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
