match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_wasFouled,stat_outfielderBlock,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_penaltyConceded
11392834,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,99,99,False,27.0,24.0,5.0,3.0,24.0,27.0,7.0,1.0,1.0,1.0,90.0,36.0,7.3,3.0,7.641e-05,0,0.0264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392834,home,Paris Saint-Germain,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,Carlos10Soler,832427,EUR,852163200,D,28,28,False,71.0,67.0,4.0,2.0,34.0,35.0,4.0,,,,82.0,85.0,8.6,7.0,0.0724612,1,,1.0,33.0,36.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.256,0.8274,2.0,,,,,,,,,,,,,,,,,,,,,,,
11392834,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,False,151.0,146.0,7.0,3.0,104.0,106.0,9.0,,,,90.0,163.0,7.4,6.0,0.0158097,0,,,42.0,45.0,1.0,2.0,,,,,,,,,,,,True,1.0,1.0,8.0,1.0,,,,,,,,,,,,,,,,,,
11392834,home,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,DaniloP,99545,EUR,684374400,D,15,15,False,139.0,137.0,6.0,6.0,111.0,111.0,3.0,,,,90.0,146.0,7.5,3.0,0.0109207,0,,,26.0,28.0,4.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,2.0,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,
11392834,home,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,lucashernandez21,352370,EUR,824256000,D,21,21,False,95.0,89.0,3.0,2.0,48.0,50.0,7.0,,,,72.0,112.0,7.2,9.0,0.036668,0,,,41.0,45.0,3.0,4.0,3.0,,,,,2.0,,1.0,,,,,,1.0,3.0,1.0,,3.0,,,,,,,,,,,,,,,,
11392834,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,60.0,56.0,1.0,1.0,33.0,33.0,5.0,,,,90.0,72.0,8.0,5.0,0.0371058,1,,,23.0,27.0,5.0,6.0,3.0,,,1.0,1.0,4.0,4.0,,0.7075,0.9167,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
11392834,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,91.0,86.0,7.0,5.0,37.0,39.0,6.0,,,,82.0,96.0,7.1,6.0,0.0591372,0,,,49.0,52.0,5.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,2.0,1.0,,2.0,,,,,,,,,,,,,
11392834,home,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,kanginlee,917087,EUR,982540800,M,19,19,False,53.0,48.0,1.0,1.0,19.0,19.0,7.0,,,,90.0,73.0,6.9,14.0,0.06441,1,,,29.0,36.0,8.0,3.0,1.0,2.0,,,,2.0,1.0,2.0,0.0446,,1.0,,2.0,,,1.0,,1.0,2.0,,1.0,,,2.0,1.0,1.0,,,,,,,,
11392834,home,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,bradley_b,996952,EUR,1030924800,M,29,29,False,32.0,27.0,,,5.0,8.0,2.0,,,,66.0,44.0,7.0,10.0,0.0436674,1,,,22.0,25.0,5.0,6.0,1.0,,,,,5.0,2.0,3.0,0.0458,,,,1.0,,,,,,2.0,1.0,3.0,,,1.0,1.0,,,,,,,,,
11392834,home,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,goncaloramos88,934510,EUR,992995200,F,9,9,False,20.0,17.0,,,6.0,7.0,3.0,,,,66.0,35.0,7.7,6.0,0.0299725,1,,,11.0,13.0,2.0,6.0,,,1.0,,,3.0,2.0,2.0,0.0575,,1.0,,,,,3.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,
11392834,home,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,7,7,False,42.0,35.0,,,5.0,5.0,3.0,,,,90.0,58.0,8.5,13.0,0.616441,3,,1.0,30.0,39.0,3.0,5.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9567,1.1211,2.0,,,,,2.0,,,3.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,,,,,
11392834,home,Paris Saint-Germain,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,RKM,871706,EUR,912816000,F,23,23,True,5.0,3.0,,,,,,,,,24.0,14.0,6.2,9.0,0.00069162,0,,,3.0,5.0,2.0,,,,,,,,,5.0,,,,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,
11392834,home,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,F,10,10,True,23.0,18.0,,,8.0,8.0,1.0,,,,24.0,29.0,6.5,9.0,0.0711678,0,,,10.0,15.0,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,
11392834,home,Paris Saint-Germain,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,,780014,EUR,878342400,D,26,26,True,16.0,14.0,1.0,1.0,9.0,10.0,4.0,,,,18.0,21.0,6.7,4.0,0.00400099,0,,,5.0,6.0,2.0,4.0,,1.0,,,,2.0,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
11392834,home,Paris Saint-Germain,Layvin Kurzawa,layvin-kurzawa,L. Kurzawa,D,3,182,1724,M,,135775,EUR,715564800,D,97,97,True,12.0,12.0,,,9.0,9.0,,,,,8.0,14.0,6.4,1.0,0.00145965,0,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11392834,home,Paris Saint-Germain,Cher Ndour,ndour-cher,C. Ndour,M,27,190,2173,M,,1114422,EUR,1090886400,M,27,27,True,5.0,5.0,,,3.0,3.0,2.0,,,,8.0,6.0,6.6,,0.00261829,0,,,2.0,2.0,3.0,1.0,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,
11392834,home,Paris Saint-Germain,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392834,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392834,home,Paris Saint-Germain,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9818,M,milanskriniar,187205,EUR,792460800,D,37,37,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392834,home,Paris Saint-Germain,Manuel Ugarte,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392834,away,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,,78152,EUR,699062400,G,1,1,False,20.0,13.0,16.0,9.0,9.0,12.0,4.0,,1.0,1.0,90.0,24.0,6.5,7.0,0.00048973,0,-0.1348,,4.0,8.0,,,,,,,,,,,,,,True,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,
11392834,away,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,,1087805,EUR,980640000,D,28,28,False,13.0,6.0,4.0,2.0,4.0,6.0,1.0,,,,90.0,45.0,6.0,20.0,0.00256008,0,,,2.0,10.0,8.0,7.0,1.0,2.0,,,,2.0,1.0,1.0,,,,,,2.0,4.0,3.0,,3.0,3.0,,2.0,Marvin Senaya,,3.0,,,,,,,,,,
11392834,away,RC Strasbourg,Gerzino Nyamsi,gerzino-nyamsi,G. Nyamsi,D,5,193,756,M,,901470,EUR,853891200,D,22,22,False,21.0,16.0,6.0,4.0,9.0,13.0,8.0,,,,90.0,30.0,6.7,6.0,0.00466718,2,,,7.0,9.0,2.0,1.0,1.0,,,1.0,,,,,0.0742,0.0264,1.0,,,1.0,2.0,,1.0,2.0,,,1.0,,,1.0,,,1.0,,,,,,,
11392834,away,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,,941077,EUR,911433600,D,5,5,False,35.0,29.0,8.0,3.0,19.0,21.0,9.0,,,,90.0,49.0,6.5,9.0,0.0118874,0,,,10.0,14.0,4.0,7.0,1.0,,,,,4.0,1.0,1.0,,,,,1.0,2.0,2.0,1.0,,3.0,1.0,,1.0,,,,,,,,,,,,,
11392834,away,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,,153218,EUR,701395200,D,3,3,False,20.0,13.0,3.0,2.0,3.0,4.0,6.0,,,,90.0,46.0,6.6,15.0,0.149053,0,,,12.0,24.0,1.0,7.0,1.0,,,,,4.0,,1.0,,,1.0,,,,1.0,1.0,,,2.0,2.0,,,,8.0,,,,,,,,,2.0,
11392834,away,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,,963298,EUR,1030320000,M,26,26,False,20.0,15.0,1.0,,6.0,7.0,7.0,,,,90.0,41.0,6.0,19.0,0.0707612,0,,,11.0,20.0,8.0,2.0,2.0,2.0,,,,,,3.0,,,2.0,,,1.0,,,,1.0,5.0,1.0,,,,7.0,,,,,,,,,2.0,
11392834,away,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,,1049517,EUR,1059004800,M,29,29,False,23.0,19.0,4.0,3.0,8.0,8.0,1.0,,,,90.0,31.0,6.8,5.0,0.0126068,2,,,11.0,15.0,1.0,3.0,,1.0,,,,1.0,,,0.0506,,,,,,,1.0,,2.0,1.0,1.0,,Ismael Doukoure,,,2.0,,,,,,,,,
11392834,away,RC Strasbourg,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,,1197153,EUR,1052611200,M,18,18,False,14.0,10.0,,,8.0,8.0,5.0,,,,85.0,33.0,6.7,10.0,0.00658859,1,,,2.0,6.0,4.0,8.0,,1.0,,,,4.0,2.0,4.0,0.0598,,,,,1.0,,1.0,,3.0,4.0,3.0,2.0,,,,1.0,,,,,,,,,1.0
11392834,away,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,,1128532,EUR,1073088000,M,19,19,False,27.0,23.0,3.0,2.0,9.0,11.0,5.0,,,,90.0,38.0,6.7,7.0,0.0693785,0,,,14.0,17.0,2.0,3.0,,2.0,,,,,,,,,,,,,1.0,2.0,,2.0,1.0,1.0,,Habib,Diarra,1.0,,,,,,,,,,
11392834,away,RC Strasbourg,Jessy Deminguet,jessy-deminguet,J. Deminguet,M,20,178,128,M,,902657,EUR,884131200,M,7,7,False,7.0,5.0,,,,1.0,2.0,,,,62.0,13.0,6.3,5.0,0.0040197,0,,,5.0,7.0,3.0,,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
11392834,away,RC Strasbourg,Lebo Mothiba,lebo-mothiba,L. Mothiba,F,35,182,464,M,,845084,EUR,822787200,F,12,12,False,10.0,8.0,,,3.0,3.0,2.0,,,,73.0,17.0,6.5,5.0,0.0114657,0,,,5.0,7.0,6.0,3.0,,2.0,,,,1.0,,1.0,,,1.0,,2.0,2.0,,,,,,,2.0,,,,,1.0,,,,,,,,
11392834,away,RC Strasbourg,Ângelo,angelo,Ângelo,M,20,182,9953,M,angelogabriel,1086455,EUR,1103587200,F,23,23,True,10.0,9.0,,,3.0,3.0,2.0,,,,28.0,22.0,7.0,5.0,0.0356114,0,,,6.0,7.0,2.0,7.0,,2.0,,,,2.0,,2.0,,,1.0,,,,,2.0,,,3.0,3.0,1.0,Ângelo,,,,,,,,,,,,
11392834,away,RC Strasbourg,Dion Moise Sahi,dion-moise-sahi,D. M. Sahi,F,80,175,418,M,,1113031,EUR,1008806400,F,11,11,True,3.0,2.0,,,2.0,3.0,,,,,17.0,8.0,6.5,3.0,0.0001256,2,,,,,1.0,,,1.0,,,,,,1.0,0.1985,,,,,,,,,,,,,Dion Moise Sahi,,,1.0,,1.0,,,,,,,
