match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_lastManTackle,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated
12437851,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,True,26.0,17.0,12.0,3.0,0.0,15.0,15.0,2.0,11.0,1.0,9.0,1.0,4.0,4.0,4.0,4.0,90.0,39.0,7.2,9.0,0.00985412,0,0.7577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437851,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,,37.0,31.0,4.0,3.0,0.0,11.0,13.0,22.0,31.0,2.0,2.0,,,,,,90.0,74.0,6.7,22.0,0.260895,1,,,,7.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0242,2.0,,,,,,,,,,,,,,,,
12437851,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,,55.0,41.0,8.0,1.0,0.0,30.0,33.0,11.0,22.0,1.0,2.0,,,,,,90.0,64.0,7.4,14.0,0.0416886,0,,,,,,,4.0,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,
12437851,home,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,False,,44.0,41.0,2.0,2.0,0.0,31.0,34.0,10.0,10.0,3.0,8.0,,,,,,90.0,61.0,6.7,6.0,0.0129034,1,,,,,,4.0,3.0,,2.0,,,1.0,1.0,,1.0,0.1163,,,,,2.0,3.0,2.0,1.0,1.0,,,,,,,,
12437851,home,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,D,23,23,False,,32.0,22.0,6.0,3.0,0.0,7.0,11.0,15.0,25.0,2.0,4.0,,,,,,90.0,53.0,6.8,17.0,0.113546,0,,,,4.0,,2.0,4.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,,
12437851,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,8,8,False,,26.0,19.0,4.0,3.0,0.0,5.0,6.0,14.0,21.0,,1.0,,,,,,77.0,39.0,6.7,11.0,0.00979357,0,,,,1.0,,5.0,4.0,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,
12437851,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,,37.0,29.0,2.0,1.0,0.0,16.0,17.0,13.0,20.0,1.0,10.0,,,,,,88.0,50.0,7.4,10.0,0.169264,1,,,,,,3.0,2.0,,,,,,2.0,,1.0,0.4927,,2.0,,1.0,,,,2.0,,1.0,1.0,0.9863,,,,,
12437851,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,,30.0,23.0,2.0,1.0,0.0,7.0,8.0,16.0,22.0,,3.0,,,,,,87.0,46.0,7.2,9.0,0.257035,4,,,,,,5.0,3.0,2.0,,4.0,3.0,1.0,,,2.0,0.3338,3.0,,,,4.0,,,,,2.0,,0.627,1.0,1.0,,,
12437851,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,F,14,14,False,,31.0,25.0,4.0,2.0,0.0,4.0,6.0,23.0,31.0,,2.0,,,,,,67.0,49.0,7.2,13.0,0.177966,1,,,,6.0,2.0,1.0,3.0,,,1.0,,,2.0,1.0,,0.1898,1.0,,,,2.0,2.0,1.0,,,,,,,1.0,1.0,,
12437851,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,,11.0,6.0,1.0,,0.0,3.0,4.0,3.0,8.0,,,,,,,,90.0,24.0,7.1,9.0,0.0317525,5,,,,1.0,,7.0,6.0,,1.0,,,1.0,2.0,,2.0,0.6238,2.0,5.0,,,,1.0,,5.0,,2.0,,0.1893,1.0,2.0,2.0,budimir_ante,1.0
12437851,home,Osasuna,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,F,19,19,False,,15.0,11.0,2.0,1.0,0.0,3.0,4.0,9.0,17.0,,2.0,,,,,,88.0,34.0,7.4,14.0,0.768899,3,,,,6.0,1.0,5.0,4.0,,,6.0,3.0,1.0,2.0,1.0,1.0,0.0786,4.0,,,,,,,1.0,,1.0,,0.0097,,1.0,,bryanzaragoza,1.0
12437851,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,True,,12.0,8.0,2.0,2.0,0.0,2.0,3.0,7.0,12.0,,1.0,,,,,,23.0,18.0,6.8,7.0,0.0438969,1,,,,3.0,1.0,1.0,1.0,,,,,1.0,,,1.0,0.0685,1.0,,,,,1.0,1.0,,,,,,,,,,
12437851,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,9,9,True,,4.0,2.0,,,0.0,,,2.0,4.0,,,,,,,,13.0,8.0,6.7,3.0,0.0152565,1,,,,,,3.0,2.0,,,,,,,1.0,,0.065,,1.0,,,,,,3.0,,,,,,1.0,1.0,,
12437851,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,,15.0,7.0,6.8,2.0,0.00315287,1,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.0645,,,,,,,,,,,,,,,,,
12437851,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,True,,9.0,7.0,,,0.0,2.0,2.0,5.0,7.0,,1.0,,,,,,14.0,11.0,6.5,2.0,0.00960772,0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
12437851,home,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,True,,2.0,2.0,,,0.0,,,2.0,5.0,,,,,,,,14.0,6.0,6.5,3.0,0.00098673,0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437851,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437851,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,Unai,García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437851,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437851,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437851,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437851,home,Osasuna,Javi Martínez,javi-martinez,J. Martínez,M,5,180,87,M,913732,EUR,945820800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437851,home,Osasuna,Iker Benito,iker-benito,I. Benito,F,2,176,194,M,1086346,EUR,1028937600,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437851,away,Real Betis,Rui Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,1,1,False,,34.0,15.0,22.0,3.0,0.0,13.0,14.0,2.0,20.0,1.0,17.0,2.0,3.0,5.0,1.0,1.0,90.0,51.0,7.5,19.0,0.00012509,0,0.8123,Rui,Silva,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
