match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_errorLeadToAGoal
12448335,home,Go Ahead Eagles,Jari De Busser,jari-de-busser,J. D. Busser,G,22,190,290,M,837072,EUR,940464000,G,22,22,False,44.0,31.0,22.0,11.0,0.0,24.0,29.0,7.0,15.0,1.0,1.0,1.0,12.0,2.0,2.0,2.0,1.0,90.0,56.0,7.7,13.0,0.00290045,0,0.8602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448335,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,30.0,26.0,4.0,3.0,0.0,10.0,11.0,16.0,22.0,3.0,6.0,4.0,1.0,,,,,90.0,57.0,7.6,8.0,0.0795019,3,,,,True,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,0.1304,1.0,,,,,,,,,,,,,,,
12448335,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,43.0,36.0,5.0,1.0,0.0,24.0,24.0,12.0,19.0,1.0,1.0,6.0,2.0,,,,,90.0,51.0,6.8,8.0,0.0267095,0,,,,,,5.0,6.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12448335,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,63.0,57.0,10.0,7.0,0.0,34.0,37.0,24.0,27.0,2.0,3.0,9.0,,,,,,90.0,78.0,7.8,6.0,0.0985802,1,,,,,1.0,2.0,2.0,,,1.0,,1.0,,0.0607,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,
12448335,home,Go Ahead Eagles,Aske Adelgaard,aske-adelgaard,A. Adelgaard,D,29,175,109,M,1133233,EUR,1068422400,D,29,29,False,44.0,34.0,6.0,3.0,0.0,10.0,13.0,26.0,39.0,,3.0,5.0,5.0,,,,,85.0,88.0,7.6,19.0,0.244092,2,,,,,8.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,0.0368,3.0,2.0,,2.0,,,,2.0,,,,,,,,
12448335,home,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,False,62.0,52.0,5.0,3.0,0.0,19.0,20.0,33.0,43.0,2.0,6.0,7.0,3.0,,,,,90.0,82.0,7.3,13.0,0.0489913,1,,,,,1.0,1.0,4.0,,,,,,1.0,0.0249,,1.0,1.0,,,3.0,2.0,,1.0,1.0,1.0,0.0812,,,,
12448335,home,Go Ahead Eagles,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183,95,M,1084944,EUR,1043884800,M,6,6,False,55.0,45.0,9.0,6.0,0.0,22.0,24.0,23.0,31.0,2.0,3.0,5.0,1.0,,,,,86.0,66.0,6.9,11.0,0.065463,0,,Calvin Twigt,,,,2.0,4.0,,,,,,,,,1.0,2.0,,,1.0,1.0,,,,,,,,,
12448335,home,Go Ahead Eagles,Oliver Antman,oliver-antman,O. Antman,M,18,185,1317,M,975743,EUR,997833600,M,19,19,False,32.0,28.0,1.0,1.0,0.0,12.0,12.0,16.0,22.0,,4.0,2.0,3.0,,,,,90.0,47.0,7.3,9.0,0.0351995,2,,,,,2.0,2.0,5.0,2.0,1.0,,,,2.0,0.1827,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,0.2536,1.0,,,
12448335,home,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173,868,M,1029724,EUR,1069027200,M,7,7,False,32.0,26.0,3.0,3.0,0.0,7.0,10.0,19.0,27.0,,1.0,1.0,4.0,,,,,89.0,46.0,7.4,16.0,0.222575,1,,,,,5.0,2.0,8.0,1.0,,,,,1.0,0.2402,2.0,,,,,,,,1.0,4.0,1.0,0.4228,,1.0,,
12448335,home,Go Ahead Eagles,Mathis Suray,mathis-suray,M. Suray,M,17,173,318,M,909960,EUR,996105600,M,17,17,False,30.0,25.0,1.0,1.0,0.0,7.0,9.0,18.0,23.0,,2.0,,3.0,,,,,85.0,40.0,6.8,9.0,0.0432115,0,,,,,2.0,4.0,5.0,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,
