match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_accurateCross,stat_fouls,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_outfielderBlock,stat_wonTackle,stat_shotOffTarget,stat_bigChanceMissed,stat_goalAssist,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_penaltyConceded
11352573,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195.0,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,30.0,25.0,8.0,3.0,24.0,24.0,1.0,6.0,1.0,9.0,1.0,3.0,2.0,2.0,90.0,39.0,6.7,6.0,0.00014022,0,-0.6594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352573,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183.0,3197,M,,827679,EUR,877564800,D,4,4,False,71.0,65.0,5.0,3.0,31.0,34.0,34.0,38.0,1.0,5.0,,,,,90.0,88.0,7.1,8.0,0.257464,0,,,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11352573,home,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185.0,2746,M,,604232,EUR,732153600,D,3,3,False,82.0,77.0,5.0,2.0,54.0,55.0,23.0,27.0,1.0,,,,,,90.0,85.0,6.4,6.0,0.00924524,0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11352573,home,Aston Villa,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186.0,7982,M,clement_lenglet,580550,EUR,803347200,D,17,17,False,45.0,38.0,8.0,5.0,27.0,29.0,11.0,16.0,1.0,,,,,,62.0,53.0,6.6,8.0,0.00955124,0,,,,,1.0,2.0,,,,,,,1.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11352573,home,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179.0,1206,M,,294593,EUR,739497600,D,15,15,False,30.0,22.0,2.0,1.0,11.0,13.0,12.0,21.0,2.0,,,,,,90.0,48.0,6.7,15.0,0.223704,0,,,,4.0,,4.0,1.0,,,,1.0,2.0,3.0,2.0,2.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11352573,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178.0,7677,M,leonbailey,808590,EUR,871084800,M,31,31,False,31.0,25.0,3.0,2.0,7.0,7.0,18.0,28.0,,3.0,,,,,89.0,46.0,7.2,16.0,0.1115,3,,,,4.0,,2.0,4.0,2.0,,,,1.0,,2.0,2.0,6.0,,2.0,,,1.0,2.0,1.0,0.153,0.2704,,,,,,,,,,,
11352573,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175.0,3895,M,,250223,EUR,782438400,M,7,7,False,32.0,24.0,3.0,2.0,10.0,13.0,14.0,22.0,2.0,9.0,,,,,90.0,49.0,6.9,13.0,0.0320457,2,,,,3.0,2.0,7.0,1.0,1.0,,,3.0,,1.0,1.0,5.0,12.0,2.0,2.0,,3.0,1.0,1.0,,0.1212,0.221,True,1.0,1.0,,,,,,,,
11352573,home,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175.0,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,44.0,40.0,2.0,,20.0,20.0,20.0,28.0,,2.0,,,,,90.0,61.0,7.5,9.0,0.0448775,4,,,,4.0,1.0,5.0,1.0,,,2.0,2.0,,2.0,1.0,2.0,3.0,,,,1.0,2.0,1.0,1.0,0.9571,1.0248,,,1.0,1.0,,,,,,,
11352573,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180.0,3186,M,,975937,EUR,991008000,M,41,41,False,22.0,17.0,1.0,,6.0,8.0,11.0,15.0,1.0,5.0,,,,,90.0,39.0,6.6,9.0,0.276397,2,,,,1.0,,5.0,4.0,2.0,,,1.0,,2.0,2.0,,4.0,1.0,1.0,,,,1.0,,0.3452,,,,1.0,1.0,1.0,,,,,,
11352573,home,Aston Villa,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170.0,7575,M,moussadiaby,855817,EUR,931305600,F,19,19,False,21.0,18.0,,,4.0,4.0,14.0,17.0,,,,,,,82.0,35.0,8.0,6.0,0.0765183,6,,,,,,2.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,4.0,,1.0,,2.0,2.0,,1.0,1.4676,1.0426,,,1.0,4.0,,,,,,,
