match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_aerialWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_lastManTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,player_sofascoreId,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,player_firstName,player_lastName,captain,stat_goalAssist,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_outfielderBlock,stat_hitWoodwork
11407515,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,850952,EUR,942278400,G,34,34,False,16.0,16.0,2.0,2.0,16.0,16.0,6.0,1.0,1.0,90.0,21.0,6.3,8.696e-05,0,-0.6866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407515,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,355486,EUR,863568000,D,3,3,False,93.0,81.0,6.0,2.0,37.0,40.0,3.0,,,87.0,118.0,6.2,0.0217133,0,,44.0,55.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407515,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,818481,EUR,898819200,D,26,26,False,100.0,96.0,3.0,3.0,50.0,51.0,6.0,,,90.0,109.0,7.1,0.0146996,1,,46.0,49.0,,,,4.0,,,1.0,,2.0,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1632,,,,,,,,,,,,,,,,,,,,,
11407515,home,Bologna,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,957602,EUR,1021766400,D,33,33,False,94.0,83.0,8.0,8.0,39.0,42.0,12.0,,,90.0,109.0,8.0,0.0203804,3,,44.0,53.0,1.0,,1.0,5.0,,,2.0,3.0,3.0,1.0,1.0,13.0,2.0,,1.0,,3.0,,0.0891,richycala,2.0,1.0,0.4388,,,,,,,,,,,,,,,,,
11407515,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,98212,EUR,751248000,D,22,22,False,42.0,35.0,3.0,2.0,15.0,16.0,1.0,,,53.0,59.0,6.8,0.0851205,1,,21.0,34.0,8.0,,1.0,2.0,,2.0,1.0,,,1.0,,17.0,1.0,,,,,,0.1091,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
11407515,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,814882,EUR,889660800,M,6,6,False,30.0,28.0,1.0,1.0,12.0,12.0,2.0,,,54.0,34.0,6.8,0.00775102,1,,16.0,20.0,2.0,,,,,,,,,1.0,,5.0,,,,,,,0.1241,,,,,,,1.0,2.0,,,,,,,,,,,,,
11407515,home,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,115516,EUR,703296000,M,8,8,False,75.0,70.0,3.0,3.0,26.0,29.0,10.0,,,90.0,88.0,7.5,0.0257634,0,,44.0,47.0,1.0,1.0,1.0,5.0,,2.0,2.0,,2.0,1.0,,8.0,1.0,,,,2.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
11407515,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,793645,EUR,854064000,M,7,7,False,34.0,26.0,1.0,1.0,7.0,10.0,1.0,,,90.0,61.0,7.2,0.258332,2,,22.0,33.0,9.0,,6.0,3.0,,6.0,3.0,,,3.0,,23.0,1.0,,,,,,0.0628,,1.0,,0.3475,3.0,2.0,1.0,4.0,2.0,1.0,,,,,,,,,,,
11407515,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,1067204,EUR,1042502400,M,80,80,False,16.0,10.0,,,3.0,4.0,2.0,,,90.0,36.0,6.7,0.00547091,2,,7.0,13.0,1.0,2.0,7.0,8.0,,4.0,1.0,,3.0,1.0,2.0,11.0,2.0,,1.0,,1.0,3.0,0.0815,,1.0,1.0,0.1135,,1.0,,,,,,,,,,,,,,,
11407515,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,1012383,EUR,1094515200,M,82,82,False,26.0,24.0,1.0,1.0,10.0,10.0,1.0,,,54.0,39.0,6.9,0.010685,1,,14.0,18.0,2.0,,2.0,5.0,,3.0,,,1.0,1.0,,7.0,,,1.0,,,1.0,0.0399,kacper_urbanski10,,,,,3.0,,,2.0,,,,,,,,,,,,
11407515,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,917007,EUR,990489600,F,9,9,False,23.0,16.0,,,4.0,4.0,2.0,,,90.0,38.0,7.2,0.0302912,7,,12.0,19.0,,,2.0,3.0,,1.0,,,1.0,2.0,1.0,10.0,1.0,,4.0,,1.0,1.0,0.434,JZirkzee,2.0,,0.2509,,,1.0,1.0,,,,,True,,,,,,,,
11407515,home,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,15,15,True,35.0,33.0,3.0,2.0,5.0,5.0,3.0,,,37.0,48.0,7.1,0.0865497,0,,30.0,34.0,4.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,6.0,,,,,1.0,,,,,,,2.0,,,3.0,,,,,,,,,,,,,
11407515,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,850891,EUR,852508800,M,20,20,True,44.0,40.0,2.0,1.0,7.0,8.0,3.0,,,36.0,50.0,7.0,0.0204522,2,,33.0,37.0,1.0,,,2.0,,,,,,,,6.0,1.0,,1.0,,,1.0,0.0972,,1.0,,0.2729,,,,,,,,,,,,,,,,,
11407515,home,Bologna,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,901891,EUR,930441600,F,56,56,True,28.0,20.0,2.0,1.0,1.0,1.0,1.0,,,36.0,52.0,7.6,0.348706,0,,21.0,35.0,8.0,,4.0,6.0,,6.0,,,1.0,1.0,,20.0,,,,,1.0,2.0,,AS56,,,,2.0,3.0,,4.0,1.0,,,,,1.0,,,,,,,
11407515,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,14718,EUR,580348800,D,29,29,True,6.0,6.0,,,3.0,3.0,,,,11.0,9.0,7.5,0.00141936,1,,3.0,3.0,,,,1.0,,,,,1.0,,,,,,,,,,0.1328,,1.0,,0.492,,,,,,,,,,,1.0,,,,,,
11407515,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,44906,EUR,673401600,G,28,28,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,lukaszskorupski28,,,,,,,,,,,,,,,,,,,,
11407515,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407515,home,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2235,M,898815,EUR,911260800,D,31,31,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407515,home,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407515,home,Bologna,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,698,M,943595,EUR,949795200,F,77,77,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sydney,van Hooijdonk,,,,,,,,,
11407515,away,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,1,1,False,30.0,15.0,20.0,5.0,14.0,16.0,11.0,1.0,1.0,90.0,43.0,8.3,0.00021453,0,0.9156,1.0,14.0,,,,2.0,,,2.0,,,,,15.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,3.0,7.0,1.0,,
11407515,away,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,14,14,False,32.0,25.0,5.0,1.0,16.0,19.0,3.0,,,90.0,48.0,6.8,0.00955175,0,,9.0,13.0,,1.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
11407515,away,Genoa,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,997103,EUR,1012694400,D,5,5,False,25.0,23.0,,,20.0,21.0,4.0,,,90.0,39.0,7.4,0.00059925,0,,3.0,4.0,,,,2.0,,,5.0,3.0,1.0,,,2.0,1.0,,,,,,,radudragusin5,,,,,,,,,,,,,,,,,,,4.0,
11407515,away,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,24.0,17.0,4.0,3.0,5.0,11.0,2.0,,,84.0,43.0,6.9,0.0109057,0,,12.0,13.0,,2.0,3.0,3.0,1.0,,2.0,2.0,3.0,2.0,1.0,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
11407515,away,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,M,20,20,False,25.0,17.0,3.0,,7.0,10.0,5.0,,,90.0,51.0,6.5,0.0138731,0,,10.0,18.0,3.0,,6.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,15.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
11407515,away,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,17,17,False,25.0,19.0,4.0,2.0,10.0,10.0,3.0,,,90.0,45.0,6.5,0.00625496,0,,9.0,15.0,,,8.0,4.0,2.0,,4.0,,2.0,1.0,1.0,12.0,1.0,,,,2.0,1.0,,malinovskyi18,,,,,,,,5.0,,,,,,,,,,,1.0,
11407515,away,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,False,37.0,29.0,6.0,3.0,19.0,23.0,9.0,,,90.0,50.0,7.1,0.0135539,0,,10.0,15.0,1.0,,1.0,2.0,,,5.0,2.0,1.0,,1.0,9.0,1.0,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,1.0,
11407515,away,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,18.0,15.0,,,7.0,8.0,5.0,,,90.0,33.0,6.8,0.0123375,1,,8.0,11.0,1.0,2.0,6.0,6.0,2.0,3.0,,1.0,3.0,2.0,1.0,8.0,,,,,1.0,1.0,0.0258,,,,,,2.0,1.0,,,,,,,,,,,,,,
11407515,away,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,M,10,10,False,12.0,6.0,3.0,,1.0,2.0,,,,77.0,32.0,7.0,0.00408561,0,,5.0,12.0,2.0,2.0,3.0,7.0,,1.0,2.0,,5.0,3.0,,14.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11407515,away,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,False,13.0,12.0,1.0,1.0,3.0,3.0,3.0,,,69.0,26.0,6.4,0.00286601,0,,9.0,10.0,,1.0,5.0,1.0,1.0,1.0,2.0,,,3.0,,7.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,
11407515,away,Genoa,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,F,11,11,False,24.0,19.0,5.0,4.0,7.0,7.0,3.0,,,90.0,39.0,7.4,0.0748088,2,,12.0,20.0,3.0,,6.0,2.0,2.0,1.0,2.0,,,3.0,2.0,13.0,,,,,,2.0,0.1076,,1.0,,0.3134,,,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0
11407515,away,Genoa,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,19,19,True,5.0,4.0,,,1.0,2.0,1.0,,,21.0,10.0,6.5,0.00060863,0,,3.0,3.0,,2.0,4.0,3.0,,,,,1.0,1.0,2.0,3.0,2.0,,,,1.0,,,mateoretegui,,,,,,,,1.0,,,,,,,,,,,,
11407515,away,Genoa,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,D,55,55,True,3.0,2.0,1.0,,1.0,1.0,,,,13.0,7.0,6.1,9.342e-05,0,,1.0,2.0,,,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407515,away,Genoa,Alan Matturro,matturro-alan,A. Matturro,D,3,189,1328,M,1177401,EUR,1097452800,D,33,33,True,,,,,,,,,,14.0,2.0,6.3,,0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407515,away,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407515,away,Genoa,Simone Calvani,simone-calvani,S. Calvani,G,1,189,23,M,1462301,EUR,1116201600,G,38,38,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407515,away,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,D,3,3,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407515,away,Genoa,Christos Papadopoulos,papadopoulos-christos,C. Papadopoulos,M,74,188,253,M,1462307,EUR,1099267200,M,41,41,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407515,away,Genoa,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2160,M,992912,EUR,885686400,M,25,25,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407515,away,Genoa,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1069,M,386230,EUR,851904000,M,99,99,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407515,away,Genoa,Seydou Fini,fini-seydou,S. Fini,M,40,178,400,M,1164381,EUR,1149206400,F,40,40,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seydou,Fini,,,,,,,,,
11407515,away,Genoa,George Pușcaș,george-puscas,G. Pușcaș,F,,187,1439,M,190319,EUR,828921600,F,37,37,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
