match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_clearanceOffLine,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_dispossessed,stat_goals,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalOffside
10385724,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185.0,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,True,29.0,19.0,22.0,12.0,10.0,10.0,9.0,19.0,6.0,1.0,1.0,90.0,34.0,7.2,10.0,0.0,0.0,0.00456293,0,0.2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385724,home,Everton,Yerry Mina,yerry-mina,Y. Mina,D,26,195.0,5988,M,yerrymina,360396,EUR,780278400,D,13,13,False,,34.0,25.0,6.0,4.0,18.0,23.0,7.0,11.0,5.0,,,90.0,47.0,7.4,9.0,0.0,0.0,0.0125424,0,,3.0,4.0,3.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
10385724,home,Everton,Conor Coady,conor-coady,C. Coady,D,15,184.0,629,M,,98449,EUR,730598400,D,30,30,False,,31.0,27.0,6.0,3.0,24.0,25.0,3.0,6.0,2.0,,,90.0,37.0,7.5,4.0,0.0,0.0,0.00156942,0,,,1.0,,2.0,3.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10385724,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185.0,2558,M,,145188,EUR,722131200,D,2,2,False,,29.0,21.0,1.0,,10.0,12.0,11.0,17.0,2.0,,,90.0,48.0,7.6,9.0,0.0945,0.0,0.00296697,1,,1.0,7.0,4.0,12.0,8.0,,3.0,3.0,2.0,2.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10385724,home,Everton,James Garner,james-garner,J. Garner,M,37,182.0,3008,M,,927361,EUR,984441600,M,37,37,False,,22.0,14.0,4.0,2.0,8.0,12.0,6.0,14.0,8.0,,,90.0,57.0,6.9,20.0,0.0639,0.4515,0.0052465,1,,2.0,1.0,8.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,,,,1.0,,,3.0,4.0,3.0,1.0,1.0,,,,,,,,,
10385724,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174.0,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,,31.0,22.0,4.0,2.0,7.0,9.0,15.0,22.0,10.0,,,90.0,52.0,7.6,11.0,0.2059,0.3288,0.00884415,2,,2.0,,7.0,8.0,2.0,,3.0,7.0,5.0,,,,,1.0,,1.0,3.0,,1.0,1.0,2.0,1.0,,,,,,,,
10385724,home,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182.0,1269,M,,96535,EUR,725846400,M,16,16,False,,23.0,14.0,1.0,,2.0,4.0,12.0,21.0,7.0,,,90.0,36.0,7.4,14.0,0.1087,0.2335,0.0149538,2,,2.0,1.0,5.0,2.0,1.0,,1.0,,,,,,,1.0,,2.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,,,,,,
10385724,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183.0,1973,M,,935543,EUR,943228800,M,7,7,False,,36.0,25.0,8.0,3.0,7.0,9.0,21.0,39.0,8.0,,,90.0,64.0,6.9,23.0,0.0,0.0,0.228507,0,,2.0,2.0,6.0,4.0,2.0,,,2.0,,,Dwight,McNeil,,1.0,,1.0,1.0,12.0,1.0,,,1.0,,3.0,3.0,,,,,
10385724,home,Everton,Amadou Onana,amadou-onana,A. Onana,M,24,195.0,7180,M,its_onana,923973,EUR,997920000,F,8,8,False,,29.0,23.0,3.0,3.0,7.0,9.0,16.0,20.0,2.0,,,90.0,46.0,7.5,10.0,0.0822,0.0,0.034276,2,,3.0,4.0,5.0,10.0,,,2.0,3.0,,2.0,,,,,2.0,3.0,1.0,,1.0,1.0,,1.0,,2.0,,,,,,
10385724,home,Everton,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183.0,8263,M,alexanderiwobi,352770,EUR,831081600,F,17,17,False,,27.0,21.0,4.0,,4.0,4.0,18.0,28.0,8.0,,,90.0,43.0,7.1,12.0,0.0221,0.0,0.050504,1,,2.0,1.0,3.0,4.0,,,,,,1.0,,,,,,1.0,,5.0,2.0,2.0,,1.0,,2.0,1.0,1.0,,,,
10385724,home,Everton,Demarai Gray,demarai-gray,D. Gray,M,10,184.0,1780,M,,355152,EUR,835920000,F,11,11,False,,13.0,11.0,,,3.0,4.0,10.0,16.0,,,,87.0,38.0,6.6,13.0,0.4667,0.8535,0.062832,4,,,,5.0,4.0,,,1.0,,,2.0,,,,,2.0,2.0,1.0,7.0,4.0,2.0,1.0,2.0,,,2.0,1.0,1.0,,,
10385724,home,Everton,Ellis Simms,ellis-simms,E. Simms,F,9,190.0,906,M,,991614,EUR,978652800,F,50,50,True,,1.0,1.0,,,,,1.0,1.0,,,,14.0,1.0,6.5,,0.0,0.0,0.00061303,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
