match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_aerialLost,stat_outfielderBlock,stat_wonTackle,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,player_sofascoreId,stat_goals,stat_goalAssist
11368663,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,True,29.0,18.0,23.0,12.0,9.0,9.0,9.0,20.0,1.0,1.0,7.0,1.0,2.0,90.0,37.0,6.6,11.0,0.00236134,0,-0.7211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368663,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,,24.0,19.0,3.0,3.0,2.0,4.0,19.0,25.0,7.0,,4.0,1.0,,82.0,56.0,6.5,18.0,0.0599211,1,,,,5.0,2.0,1.0,9.0,2.0,3.0,7.0,4.0,1.0,1.0,3.0,1.0,0.0246,1.0,,,,,,,,,,,,,,,,,,
11368663,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,,39.0,33.0,11.0,6.0,13.0,13.0,20.0,26.0,3.0,4.0,5.0,,,90.0,49.0,6.8,7.0,0.0134018,1,,,,,,2.0,2.0,,,,,,1.0,1.0,2.0,0.2956,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11368663,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,28,28,False,,40.0,32.0,2.0,,19.0,22.0,13.0,18.0,4.0,1.0,2.0,1.0,,90.0,50.0,5.9,9.0,0.00394951,1,,,,,,2.0,7.0,,,,,,1.0,1.0,4.0,0.1046,,,1.0,,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,
11368663,home,Osasuna,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,False,,36.0,28.0,5.0,3.0,11.0,12.0,21.0,30.0,3.0,1.0,4.0,1.0,,90.0,65.0,7.0,15.0,0.322873,1,,,,6.0,4.0,,1.0,,,3.0,2.0,,,,,0.0374,4.0,,1.0,,,,,,,,,,,,,,,,
11368663,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,,31.0,24.0,4.0,1.0,5.0,6.0,21.0,38.0,7.0,1.0,2.0,3.0,,90.0,61.0,7.5,20.0,0.442601,3,,,,13.0,2.0,,3.0,,1.0,2.0,2.0,1.0,2.0,1.0,,0.0814,2.0,,1.0,,1.0,2.0,,1.0,,1.0,1.0,0.0878,,,,,,,
11368663,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,,9.0,7.0,,,6.0,6.0,1.0,3.0,,,3.0,,,26.0,10.0,4.7,2.0,0.00016769,0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11368663,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,34,34,False,,42.0,31.0,6.0,5.0,12.0,15.0,19.0,28.0,7.0,3.0,6.0,1.0,,82.0,55.0,7.1,14.0,0.0147749,1,,,,1.0,,5.0,4.0,,,1.0,,,1.0,1.0,1.0,0.0389,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
11368663,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,False,,24.0,19.0,,,6.0,6.0,13.0,19.0,4.0,,1.0,1.0,,66.0,39.0,6.2,10.0,0.00757972,1,,,,1.0,,4.0,11.0,2.0,,3.0,,,,1.0,2.0,0.0099,,,,,2.0,4.0,,,,,1.0,0.0292,,,,,,,
11368663,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,M,15,15,False,,25.0,15.0,,,4.0,6.0,11.0,21.0,4.0,1.0,2.0,,,90.0,43.0,6.9,16.0,0.0104089,1,,,,2.0,,,3.0,,1.0,2.0,2.0,,2.0,3.0,1.0,0.0371,3.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,
11368663,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,23,23,False,,10.0,7.0,,,3.0,3.0,4.0,7.0,3.0,1.0,1.0,,,66.0,14.0,6.6,5.0,0.00753269,1,,,,,,3.0,2.0,,,,,,,2.0,,0.0876,,,1.0,,,2.0,,,,,,,,,,,,,
11368663,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,True,,20.0,16.0,1.0,,6.0,7.0,10.0,13.0,2.0,,2.0,,,24.0,22.0,6.6,5.0,0.00731543,1,,,,,,2.0,1.0,,,,,1.0,,1.0,,0.0518,,,,,,1.0,,,,,,,,,,,,,
11368663,home,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,True,,11.0,10.0,1.0,1.0,1.0,1.0,9.0,12.0,2.0,,1.0,1.0,,24.0,15.0,6.8,3.0,0.0117192,0,,,,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
11368663,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,5.0,3.0,,,2.0,2.0,1.0,3.0,,,2.0,,,8.0,7.0,6.5,2.0,0.00035494,0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11368663,home,Osasuna,Xabi Huarte,xabi-huarte,X. Huarte,M,14,172,30,M,1100596,EUR,983059200,M,29,29,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,8.0,3.0,6.4,1.0,6.216e-05,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11368663,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368663,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,Unai,García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368663,away,Real Betis,Rui Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,False,,33.0,24.0,12.0,4.0,23.0,28.0,1.0,5.0,3.0,2.0,8.0,1.0,2.0,90.0,45.0,7.3,9.0,0.00014939,0,0.117,Rui,Silva,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,
11368663,away,Real Betis,Youssouf Sabaly,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,111803,EUR,731289600,D,23,23,False,,51.0,41.0,5.0,1.0,26.0,32.0,15.0,23.0,1.0,3.0,3.0,,,90.0,72.0,7.2,20.0,0.0443532,0,,,,4.0,,1.0,4.0,2.0,,,,,,3.0,,,1.0,,,,1.0,2.0,,,,,,,,,,,youssouf_sabaly23,,
11368663,away,Real Betis,Germán Pezzella,german-pezzella,G. Pezzella,D,6,187,3493,M,158241,EUR,677980800,D,6,6,False,,35.0,29.0,5.0,1.0,26.0,29.0,3.0,6.0,2.0,5.0,2.0,,,62.0,42.0,6.8,6.0,0.00198205,1,,,,,,2.0,2.0,,,,,,,,,0.0381,,,1.0,,1.0,2.0,,,,,,,,,,,germanpezzella,,
11368663,away,Real Betis,Chadi Riad,chadi-riad,C. Riad,D,34,186,10944,M,1064218,EUR,1047859200,D,28,28,False,,57.0,52.0,4.0,1.0,42.0,44.0,10.0,13.0,1.0,2.0,3.0,,,90.0,63.0,6.9,6.0,0.00277561,0,,,,,,1.0,4.0,,,,,,,,,,,,,,1.0,4.0,1.0,,,,,,,,,,chadiriad17,,
11368663,away,Real Betis,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,3,3,False,,23.0,20.0,3.0,1.0,8.0,8.0,12.0,17.0,5.0,1.0,4.0,2.0,,45.0,40.0,6.9,9.0,0.0340899,0,,,,2.0,,1.0,3.0,,1.0,,,,2.0,1.0,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,
11368663,away,Real Betis,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,5,5,False,,57.0,49.0,8.0,5.0,25.0,31.0,24.0,26.0,6.0,1.0,4.0,2.0,,90.0,69.0,7.0,10.0,0.0151888,1,,,,,,2.0,6.0,3.0,1.0,,,,2.0,1.0,1.0,0.0154,,,1.0,,2.0,1.0,,1.0,,,,,1.0,,,,guiido_rodriguez,,
11368663,away,Real Betis,Johnny Cardoso,johnny,J. Cardoso,M,5,186,5097,M,990169,EUR,1000944000,M,4,4,False,,33.0,27.0,1.0,1.0,14.0,17.0,13.0,16.0,4.0,1.0,5.0,,,74.0,44.0,6.9,7.0,0.0167491,0,,,,,,3.0,4.0,1.0,,1.0,,,1.0,,1.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,
11368663,away,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,18,18,False,,34.0,23.0,,,10.0,13.0,13.0,22.0,3.0,1.0,3.0,,,74.0,46.0,7.6,15.0,0.0684544,1,,,,1.0,,2.0,3.0,,,1.0,,,1.0,,,0.6343,2.0,,,,1.0,2.0,,,,,1.0,0.9338,1.0,,,,,1.0,
