match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_dispossessed,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_errorLeadToAShot
12448401,home,Fortuna Sittard,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,False,20.0,8.0,19.0,7.0,0.0,2.0,3.0,6.0,17.0,2.0,7.0,2.0,2.0,2.0,90.0,29.0,7.2,12.0,0.0019617,0,0.2569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448401,home,Fortuna Sittard,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,41.0,32.0,7.0,2.0,0.0,22.0,25.0,10.0,16.0,5.0,1.0,,,,90.0,56.0,7.5,9.0,0.0138427,0,,2.0,2.0,4.0,7.0,2.0,1.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
12448401,home,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,40.0,36.0,4.0,2.0,0.0,34.0,36.0,2.0,4.0,11.0,2.0,,,,90.0,55.0,7.1,6.0,0.00113815,0,,4.0,1.0,6.0,2.0,,1.0,,1.0,1.0,,Rodrigo,Guth,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12448401,home,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,D,32,32,False,60.0,47.0,11.0,4.0,0.0,30.0,32.0,17.0,28.0,7.0,6.0,,,,90.0,80.0,9.3,14.0,0.0140438,2,,,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,0.2119,0.649,,,,,,,,,,
12448401,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,M,12,12,False,16.0,13.0,3.0,2.0,0.0,9.0,9.0,4.0,8.0,2.0,3.0,,,,90.0,34.0,6.6,11.0,0.0040374,0,,1.0,,3.0,3.0,,,,2.0,2.0,1.0,,,1.0,2.0,,1.0,,,,,,True,1.0,,,,,,,,
12448401,home,Fortuna Sittard,Samuel Bastien,samuel-bastien,S. Bastien,M,22,174,271,M,352964,EUR,843696000,M,22,22,False,8.0,4.0,,,0.0,2.0,4.0,2.0,5.0,1.0,2.0,,,,77.0,17.0,6.6,7.0,0.00194425,0,,,1.0,3.0,4.0,2.0,,1.0,2.0,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
12448401,home,Fortuna Sittard,Ryan Fosso,ryan-fosso,R. Fosso,M,80,183,188,M,1142147,EUR,1024272000,M,80,80,False,37.0,33.0,4.0,2.0,0.0,16.0,16.0,17.0,21.0,1.0,5.0,,,,77.0,44.0,6.6,6.0,0.0102122,0,,1.0,,4.0,2.0,1.0,1.0,,1.0,,1.0,Ryan,Fosso,1.0,,,1.0,,,,,,,,,,,,,,,
12448401,home,Fortuna Sittard,Jasper Dahlhaus,jasper-dahlhaus,J. Dahlhaus,D,8,176,32,M,1048758,EUR,1006819200,M,8,8,False,13.0,9.0,1.0,,0.0,6.0,8.0,3.0,6.0,,4.0,,,,56.0,29.0,6.0,14.0,0.0020843,0,,1.0,3.0,9.0,3.0,2.0,,1.0,,,,,,4.0,2.0,,2.0,,,,,,,1.0,,,,,,,,
12448401,home,Fortuna Sittard,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,M,35,35,False,28.0,17.0,3.0,1.0,1.0,7.0,12.0,12.0,18.0,1.0,4.0,,,,90.0,69.0,7.0,23.0,0.10284,0,,1.0,1.0,9.0,6.0,1.0,,2.0,3.0,3.0,2.0,,,1.0,1.0,1.0,5.0,,,,,,,2.0,2.0,1.0,1.0,,,,,
12448401,home,Fortuna Sittard,Ezequiel Bullaude,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,F,33,33,False,20.0,11.0,1.0,1.0,0.0,8.0,10.0,3.0,10.0,1.0,5.0,,,,87.0,45.0,6.9,17.0,0.0400746,1,,1.0,1.0,6.0,6.0,1.0,,2.0,2.0,2.0,1.0,,,2.0,5.0,1.0,3.0,2.0,,,0.0311,,,,,,,1.0,1.0,,,
12448401,home,Fortuna Sittard,Alessio Da Cruz,alessio-da-cruz,A. D. Cruz,F,77,184,273,M,780206,EUR,853545600,F,23,23,False,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,,,,56.0,8.0,6.4,1.0,0.00930605,0,,4.0,,8.0,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,
12448401,home,Fortuna Sittard,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180,133,M,366942,EUR,785980800,F,7,7,True,11.0,6.0,1.0,,0.0,4.0,6.0,3.0,7.0,1.0,3.0,,,,34.0,23.0,7.4,7.0,0.0031574,3,,,1.0,2.0,4.0,1.0,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.6253,0.8534,,2.0,1.0,,,1.0,,1.0,,
12448401,home,Fortuna Sittard,Makan Aïko,makan-aiko,M. Aïko,F,90,180,103,M,1136902,EUR,978825600,F,11,11,True,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,,2.0,,,,34.0,11.0,6.7,4.0,0.00422169,0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,
12448401,home,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,True,7.0,5.0,1.0,,0.0,3.0,3.0,2.0,4.0,,4.0,,,,13.0,13.0,6.4,5.0,0.0019404,0,,1.0,,4.0,2.0,1.0,,1.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12448401,home,Fortuna Sittard,Alen Halilović,alen-halilovic,A. Halilović,M,10,169,1721,M,277331,EUR,835056000,M,10,10,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,,,13.0,4.0,6.4,2.0,5.11e-06,0,,1.0,,2.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12448401,home,Fortuna Sittard,Ante Erceg,ante-erceg,A. Erceg,F,50,179,277,M,65528,EUR,629424000,F,50,50,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,,,,,,3.0,6.0,,2.0,0.00011846,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12448401,home,Fortuna Sittard,Niels Martens,niels-martens,N. Martens,G,25,201,18,M,1513291,EUR,1083888000,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Niels Martens,,,,,,,,,,,,,,,,,,,,
12448401,home,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
