match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_aerialWon,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_clearanceOffLine,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_challengeLost,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,player_sofascoreId,stat_dispossessed,stat_errorLeadToAShot,stat_totalOffside
14083160,home,Osasuna,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1503,M,352544,EUR,792288000,F,18,18,True,,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,2.0,,2.0,,,,,,,,16.0,11.0,6.5,4.0,0.00102566,44.757036725518,5.0,31.71,21.63,,0,,-0.15,0.06,-0.01,,1.0,,3.0,,2.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,
14083160,home,Osasuna,Dimitrios Stamatakis,stamatakis-dimitrios,D. Stamatakis,G,31,191,130,M,1163077,EUR,1051056000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083160,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083160,home,Osasuna,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,797,M,842419,EUR,840412800,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083160,home,Osasuna,Asier Osambela,asier-osambela,A. Osambela,M,29,186,85,M,1399702,EUR,1099094400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083160,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083160,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083160,away,Levante UD,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1508,M,134029,EUR,702691200,G,13,13,False,,29.0,23.0,11.0,6.0,0.0,20.0,24.0,3.0,5.0,,1.0,8.0,,,4.0,4.0,,,,90.0,42.0,7.2,6.0,0.00030092,87.91274569951,11.0,-45.78,1.47,0.7803,0,-0.5468,0.0,0.01,-0.09,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083160,away,Levante UD,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182,343,M,149606,EUR,776304000,D,22,22,False,,55.0,47.0,7.0,3.0,0.0,32.0,34.0,15.0,21.0,6.0,5.0,5.0,2.0,1.0,,,,,,90.0,73.0,6.5,10.0,0.0320657,102.24148072605,13.0,-39.375,11.865,,1,,0.04,0.07,-0.37,,1.0,2.0,5.0,2.0,3.0,2.0,,,2.0,,,0.0218,0.0,,,,,3.0,1.0,,,,,,1.0,,,,
14083160,away,Levante UD,Jorge Cabello,jorge-cabello,J. Cabello,D,15,180,78,M,1807070,EUR,1082851200,D,14,14,False,,45.0,42.0,5.0,3.0,0.0,30.0,32.0,12.0,13.0,1.0,3.0,,,1.0,,,,,,77.0,54.0,6.3,3.0,0.00323528,36.966594884031,8.0,-21.0,0.84,,0,,0.0,0.1,-0.16,,,4.0,5.0,,,,Jorge Cabello,,,,1.0,,,,2.0,,,,,,,,,,,,,1.0,
14083160,away,Levante UD,Alan Matturro,matturro-alan,A. Matturro,D,3,189,1328,M,1177401,EUR,1097452800,D,3,3,False,,69.0,58.0,14.0,4.0,0.0,40.0,40.0,18.0,29.0,,10.0,13.0,2.0,,,,,,,90.0,86.0,6.5,15.0,0.0176944,241.40839033193,24.0,-151.935,4.62,,1,,0.14,0.2,0.25,,,3.0,5.0,1.0,,,,,,1.0,,0.0131,0.0,,1.0,1.0,,,,,,,,,,,1.0,,
14083160,away,Levante UD,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,23,23,False,,53.0,46.0,2.0,1.0,0.0,22.0,25.0,24.0,28.0,9.0,2.0,5.0,1.0,2.0,,,,,,90.0,86.0,6.6,16.0,0.0541923,194.57982614678,25.0,-46.515,5.355,,0,,-0.14,0.16,-0.24,,5.0,4.0,5.0,1.0,1.0,1.0,,,2.0,,,,,,,4.0,4.0,,,,,,,1.0,,,1.0,,
14083160,away,Levante UD,Carlos Álvarez,carlos-alvarez,C. Álvarez,M,24,168,2186,M,1010656,EUR,1060128000,M,24,24,False,,54.0,46.0,4.0,1.0,0.0,19.0,20.0,27.0,34.0,4.0,,7.0,3.0,2.0,,,,,,90.0,67.0,6.8,13.0,0.129057,232.49500502658,31.0,-47.565,4.725,,2,,0.25,0.29,-0.27,,1.0,1.0,7.0,,1.0,1.0,,,,1.0,1.0,0.07,0.1,,,2.0,1.0,4.0,,,1.0,,0.1307,1.0,,,,,
14083160,away,Levante UD,Unai Vencedor,unai-vencedor,U. Vencedor,M,12,176,264,M,966802,EUR,974246400,M,12,12,False,,53.0,47.0,8.0,7.0,0.0,19.0,23.0,28.0,30.0,8.0,,2.0,,,,,,,,77.0,71.0,7.2,11.0,0.0272682,159.9888019789,23.0,-47.565,5.88,,0,,0.22,0.06,-0.08,,3.0,1.0,7.0,,3.0,1.0,,,3.0,,1.0,,,,1.0,4.0,2.0,3.0,,,,,,1.0,,,,,
14083160,away,Levante UD,Kervin Arriaga,kervin-arriaga,K. Arriaga,M,16,191,2306,M,1083832,EUR,883958400,M,16,16,False,,63.0,52.0,5.0,2.0,0.0,26.0,28.0,26.0,35.0,6.0,6.0,6.0,2.0,3.0,,,,,,90.0,81.0,7.0,14.0,0.0666166,138.997785482,22.0,-16.38,6.615,,1,,0.21,0.1,0.18,,,2.0,3.0,1.0,,,Kervin Arriaga,,3.0,,1.0,0.0262,0.01,,1.0,,,,,,1.0,,0.1117,,,,,,
14083160,away,Levante UD,Roger Brugué,roger-brugue,R. Brugué,M,7,173,193,M,909554,EUR,847065600,M,7,7,False,True,29.0,24.0,1.0,1.0,0.0,5.0,7.0,19.0,22.0,7.0,4.0,2.0,2.0,1.0,,,,,,62.0,44.0,6.8,9.0,0.0493522,93.214865488102,13.0,-44.31,5.145,,0,,-0.02,0.21,-0.16,,1.0,1.0,3.0,1.0,,,,,5.0,,1.0,,,,,2.0,1.0,,,,,,,1.0,,,,1.0,
14083160,away,Levante UD,Etta Eyong,etta-eyong,E. Eyong,F,21,181,18339,M,1393673,EUR,1066089600,F,21,21,False,,15.0,12.0,,,0.0,4.0,4.0,8.0,11.0,2.0,,3.0,2.0,2.0,,,,,,77.0,28.0,6.3,10.0,0.029758,68.693952274647,12.0,-2.835,7.245,,2,,-0.25,0.07,-0.01,,2.0,1.0,4.0,,,,Etta Eyong,,,,,0.035,-0.07,,,,,,,,1.0,,0.0308,,1.0,,3.0,,1.0
14083160,away,Levante UD,Iván Romero,ivan-romero,I. Romero,F,9,172,1322,M,1014042,EUR,986860800,F,9,9,False,,22.0,17.0,,,0.0,5.0,5.0,12.0,17.0,2.0,,3.0,8.0,1.0,,,,,,82.0,51.0,6.2,24.0,0.104561,113.06053641022,16.0,-41.685,5.355,,2,,-0.42,0.55,0.23,,2.0,2.0,8.0,,,,,,,1.0,,0.156,-0.52,,1.0,2.0,1.0,,,,1.0,,0.2602,1.0,,,5.0,,
14083160,away,Levante UD,Iker Losada,iker-losada,I. Losada,M,18,175,443,M,992331,EUR,996624000,F,18,18,True,,12.0,8.0,,,0.0,1.0,1.0,7.0,11.0,1.0,,,1.0,1.0,,,,,,28.0,19.0,6.5,6.0,0.0153389,32.071047159754,4.0,-13.965,4.095,,1,,-0.05,0.2,-0.03,,1.0,,1.0,,,,,,,,1.0,0.1121,-0.34,,,,,,,,1.0,,,2.0,,,,,
14083160,away,Levante UD,Víctor García,victor-garcia,V. García,M,17,177,108,M,952222,EUR,852076800,D,17,17,True,,9.0,6.0,2.0,1.0,0.0,3.0,4.0,3.0,5.0,1.0,1.0,4.0,,1.0,,,,,,13.0,19.0,6.8,4.0,0.00816311,37.800122477691,4.0,-20.055,6.3,,0,,0.07,0.05,0.18,,1.0,,1.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
14083160,away,Levante UD,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,1010383,EUR,966384000,M,8,8,True,,20.0,17.0,3.0,2.0,0.0,8.0,9.0,9.0,11.0,2.0,,1.0,,,,,,,,13.0,23.0,6.7,4.0,0.00483524,59.158116339303,7.0,-36.12,2.31,,0,,-0.06,0.04,-0.06,,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
14083160,away,Levante UD,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180,1811,M,344129,EUR,553996800,F,11,11,True,,5.0,2.0,,,0.0,,,2.0,5.0,,,,1.0,,,,,,,13.0,8.0,6.3,4.0,0.0019699,,,,,,1,,-0.16,,-0.01,,,,1.0,,,,,,,1.0,1.0,0.0466,0.01,,,,,,,,,,,,,,,,
14083160,away,Levante UD,Goduine Koyalipou,goduine-koyalipou,G. Koyalipou,F,9,183,1187,M,891505,EUR,950572800,F,15,15,True,,2.0,1.0,,,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,8.0,2.0,6.5,1.0,0.00072466,7.9537978349968,1.0,7.77,7.77,,0,,-0.04,-0.11,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14083160,away,Levante UD,Alejandro Primo,alejandro-primo,A. Primo,G,32,185,34,M,1215079,EUR,1089417600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Alejandro Primo,,,,,,,,,,,,,,,,,,,,,,
14083160,away,Levante UD,Pablo Cuñat,pablo-cunat,P. Cuñat,G,1,188,281,M,1085579,EUR,1019952000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083160,away,Levante UD,Martín Krug,martin-krug,M. Krug,D,28,192,229,M,1468957,EUR,1152403200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Martín Krug,,,,,,,,,,,,,,,,,,,,,,
14083160,away,Levante UD,Diego Pampín,diego-pampin,D. Pampín,D,6,173,127,M,855837,EUR,953078400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083160,away,Levante UD,Nacho Pérez,nacho-perez,N. Pérez,D,29,175,60,M,2049311,EUR,1220227200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Nacho Pérez,,,,,,,,,,,,,,,,,,,,,,
14083160,away,Levante UD,Oriol Rey,rey-oriol,O. Rey,M,20,175,383,M,859769,EUR,888364800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
