match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_totalOffside,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget
12530868,home,Bodrum FK,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,53,53,False,37.0,20.0,26.0,9.0,0.0,15.0,18.0,5.0,19.0,2.0,10.0,1.0,3.0,1.0,90.0,47.0,7.5,17.0,0.00230474,0,0.4103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530868,home,Bodrum FK,Ondřej Čelůstka,ondrej-celustka,O. Čelůstka,D,,186,48,M,45764,EUR,614131200,D,33,33,False,31.0,19.0,7.0,3.0,0.0,15.0,19.0,4.0,12.0,1.0,1.0,,,,90.0,44.0,7.1,13.0,0.00252371,0,,,,True,1.0,1.0,5.0,2.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
12530868,home,Bodrum FK,Arlind Ajeti,arlind-ajeti,A. Ajeti,D,15,184,457,M,111746,EUR,748915200,D,15,15,False,44.0,40.0,5.0,1.0,0.0,38.0,39.0,2.0,5.0,6.0,5.0,,,,90.0,53.0,6.9,5.0,0.00320204,0,,,,,,2.0,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12530868,home,Bodrum FK,Ali Aytemur,ali-aytemur,A. Aytemur,D,34,184,29,M,802650,EUR,828489600,D,34,34,False,35.0,27.0,11.0,4.0,0.0,20.0,21.0,7.0,14.0,7.0,5.0,,,,90.0,48.0,7.2,8.0,0.0029728,0,,,,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12530868,home,Bodrum FK,Ege Bilsel,ege-bilsel,E. Bilsel,D,70,175,74,M,1011244,EUR,1073174400,D,70,70,False,28.0,21.0,7.0,5.0,0.0,14.0,16.0,8.0,13.0,2.0,2.0,,,,90.0,48.0,7.3,10.0,0.0498545,0,,,,,,2.0,3.0,2.0,3.0,3.0,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
12530868,home,Bodrum FK,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,5,5,False,13.0,10.0,1.0,,0.0,7.0,9.0,3.0,5.0,1.0,2.0,,,,60.0,26.0,6.5,8.0,0.00252244,0,,,,,,5.0,3.0,,2.0,,1.0,,1.0,,2.0,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,,
12530868,home,Bodrum FK,Musah Mohammed,mohammed-musah,M. Mohammed,M,6,192,126,M,1105505,EUR,1010188800,M,26,26,False,15.0,13.0,2.0,1.0,0.0,8.0,8.0,5.0,7.0,2.0,6.0,,,,64.0,21.0,6.1,3.0,0.00685219,0,,,,,1.0,3.0,4.0,,2.0,1.0,2.0,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,
12530868,home,Bodrum FK,Pedro Brazão,pedro-brazao,P. Brazão,M,10,172,167,M,981535,EUR,1041206400,M,20,20,False,16.0,10.0,1.0,1.0,0.0,4.0,5.0,6.0,13.0,,,,,,60.0,30.0,7.0,11.0,0.117416,2,,,,,,3.0,5.0,,1.0,1.0,1.0,,,1.0,4.0,3.0,1.0,2.0,,,1.0,,,1.0,1.0,0.113,,,,,
12530868,home,Bodrum FK,Taulant Seferi,taulant-seferi,T. Seferi,F,99,177,450,M,279487,EUR,848016000,M,99,99,False,15.0,11.0,1.0,,0.0,5.0,7.0,6.0,10.0,,2.0,,,,82.0,37.0,6.7,15.0,0.0590968,5,,,,,2.0,9.0,8.0,,3.0,1.0,4.0,,4.0,,3.0,2.0,1.0,2.0,,1.0,3.0,,2.0,4.0,1.0,0.5041,1.0,1.0,,,
12530868,home,Bodrum FK,Zdravko Dimitrov,zdravko-dimitrov,Z. Dimitrov,M,22,180,222,M,871342,EUR,903916800,M,7,7,False,8.0,6.0,1.0,,0.0,4.0,5.0,3.0,4.0,,3.0,,,,65.0,21.0,5.9,8.0,0.203832,1,,,,,,6.0,2.0,,1.0,1.0,,,1.0,,4.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,0.0648,,,,,
