match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_punches,player_sofascoreId,stat_goals,stat_goalAssist,stat_hitWoodwork
10388252,home,FC Schalke 04,Michael Frey,michael-frey,M. Frey,F,189,394,M,134248,EUR,774576000,F,26,26,False,11.0,7.0,1.0,,2.0,2.0,5.0,9.0,,2.0,,,,62.0,21.0,6.6,9.0,0.1509,0.1465,0.147804,2,,,,99,,13.0,5.0,,3.0,1.0,1.0,,2.0,1.0,3.0,,7.0,2.0,,,,1.0,1.0,1.0,,1.0,,,1.0,2.0,,,,,
10388252,home,FC Schalke 04,Éder Balanta,eder-balanta,É. Balanta,M,181,410,M,322529,EUR,730857600,M,33,33,True,27.0,22.0,5.0,2.0,8.0,8.0,14.0,20.0,,3.0,,,,45.0,32.0,6.4,6.0,0.0,0.0,0.049357,0,,,,,1.0,2.0,3.0,,,,,,,,2.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,
10388252,home,FC Schalke 04,Simon Terodde,simon-terodde,S. Terodde,F,192,422,M,26231,EUR,573264000,F,9,9,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,28.0,4.0,6.4,1.0,0.063,0.0,0.00133311,1,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,
10388252,home,FC Schalke 04,Tim Skarke,tim-skarke,T. Skarke,M,179,194,M,800252,EUR,842054400,F,20,20,True,4.0,3.0,,,1.0,1.0,3.0,6.0,,2.0,,,,19.0,14.0,6.7,6.0,0.0,0.0,0.0177481,0,,,,21,3.0,1.0,2.0,,,1.0,,,2.0,,,,,,,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,
10388252,home,FC Schalke 04,Tobias Mohr,tobias-mohr,T. Mohr,M,183,153,M,237048,EUR,809222400,M,29,29,True,3.0,2.0,,,,,2.0,5.0,,,,,,8.0,5.0,6.4,3.0,0.0,0.0,0.00143331,0,,,,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388252,home,FC Schalke 04,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,189,159,M,134778,EUR,707443200,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388252,home,FC Schalke 04,Marcin Kamiński,marcin-kaminski,M. Kamiński,D,191,675,M,73980,EUR,695433600,D,35,35,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388252,home,FC Schalke 04,Joey Muller,joey-muller,J. Muller,D,180,35,M,995322,EUR,967593600,D,39,39,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388252,home,FC Schalke 04,Niklas Tauer,niklas-tauer,N. Tauer,M,183,49,M,1065453,EUR,982368000,M,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Niklas Tauer,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388252,home,FC Schalke 04,Mehmet Aydın,mehmet-aydin,M. Aydın,M,180,343,M,980632,EUR,1013212800,M,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388252,away,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,190,2547,M,15219,EUR,627868800,G,1,1,False,36.0,15.0,23.0,3.0,14.0,21.0,1.0,15.0,1.0,8.0,,,3.0,90.0,45.0,7.5,21.0,0.0,0.0,0.00017811,0,0.3754,,,1,,,1.0,,,,,,,,,True,,1.0,,,,,,,,,,,,,1.0,,,,
10388252,away,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,191,9920,M,973437,EUR,978566400,D,6,6,False,34.0,23.0,5.0,2.0,13.0,21.0,10.0,13.0,2.0,8.0,,,,90.0,52.0,6.4,14.0,0.0,0.0,0.00515244,0,,,,3,,7.0,5.0,3.0,2.0,,,2.0,1.0,1.0,2.0,,,3.0,,,,1.0,,,,,,,,,,odilonkossounou,,,
10388252,away,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,194,9454,M,227672,EUR,823996800,D,4,4,False,36.0,28.0,2.0,1.0,22.0,28.0,6.0,8.0,7.0,9.0,,,,90.0,51.0,7.4,8.0,0.0,0.0,0.0009403,0,,,,4,,2.0,3.0,,,,,4.0,,,1.0,,1.0,3.0,,,2.0,,,,,,,,,,,jonatah,,,
10388252,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,193,33838,M,883262,EUR,917913600,D,12,12,False,51.0,41.0,10.0,5.0,30.0,34.0,11.0,17.0,7.0,11.0,,,,90.0,67.0,8.0,10.0,0.0,0.0,0.247166,0,,,,12,,3.0,6.0,,,,,1.0,,2.0,1.0,,2.0,2.0,,,2.0,2.0,2.0,1.0,,,,,,,,edmondtapsoba,,,
10388252,away,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,171,32709,M,970361,EUR,976406400,M,30,30,False,17.0,13.0,1.0,,1.0,2.0,13.0,20.0,,4.0,,,,82.0,64.0,7.6,21.0,1.0647,1.1531,0.426036,2,,,,30,5.0,7.0,14.0,1.0,2.0,8.0,5.0,1.0,7.0,5.0,1.0,,,1.0,1.0,,,3.0,1.0,4.0,1.0,,,,2.0,1.0,,jeremie_frimpong,1.0,,
10388252,away,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,177,12684,M,822600,EUR,907545600,M,25,25,False,34.0,32.0,1.0,,15.0,15.0,17.0,19.0,1.0,4.0,,,,65.0,51.0,6.8,7.0,0.0214,0.0,0.0186692,1,,,,25,,3.0,4.0,,2.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,exepalaciosok,,,
10388252,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,189,3316,M,168903,EUR,780192000,M,8,8,False,36.0,30.0,3.0,1.0,21.0,24.0,9.0,12.0,2.0,5.0,,,,90.0,47.0,7.3,6.0,0.1048,0.3373,0.0139618,3,,,,8,,4.0,7.0,1.0,,,,,,1.0,,,3.0,3.0,,1.0,,3.0,1.0,1.0,,,,,2.0,,,,,,
10388252,away,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,184,31047,M,1002837,EUR,1010534400,M,3,3,False,29.0,22.0,3.0,1.0,11.0,13.0,11.0,16.0,5.0,5.0,,,,83.0,57.0,6.9,13.0,0.0,0.0,0.00612586,0,,,,5,,4.0,8.0,1.0,,2.0,1.0,,2.0,2.0,1.0,,1.0,3.0,,,,2.0,2.0,,,,,,,,,pierohincapie,,,
10388252,away,Bayer 04 Leverkusen,Moussa Diaby,diaby-moussa,M. Diaby,M,170,7561,M,855817,EUR,931305600,F,19,19,False,23.0,14.0,,,4.0,4.0,12.0,23.0,,1.0,,,,90.0,43.0,7.5,15.0,0.6778,0.4987,0.552865,5,,,,19,4.0,4.0,4.0,,1.0,5.0,3.0,,1.0,1.0,,,1.0,,2.0,2.0,,,,3.0,2.0,1.0,,1.0,2.0,,,moussadiaby,,2.0,1.0
10388252,away,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,175,148971,M,1019322,EUR,1051920000,F,27,27,False,41.0,36.0,2.0,,11.0,12.0,25.0,31.0,,7.0,,,,90.0,62.0,8.4,16.0,0.4367,0.7598,0.330258,2,,,,7,2.0,7.0,8.0,,2.0,8.0,5.0,,4.0,3.0,1.0,,1.0,,,,,,,6.0,,1.0,,3.0,1.0,,,FWirtz,1.0,,
10388252,away,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,174,17615,M,991478,EUR,957916800,F,21,21,False,23.0,16.0,1.0,,7.0,11.0,9.0,12.0,,2.0,,,,66.0,40.0,6.8,12.0,0.3465,0.5164,0.113605,4,,,,21,,12.0,5.0,,,3.0,1.0,,2.0,3.0,3.0,,7.0,1.0,1.0,2.0,,,,1.0,,,,1.0,2.0,,,amine_ad10,,1.0,
10388252,away,Bayer 04 Leverkusen,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,185,2108,M,142619,EUR,741657600,M,10,10,True,5.0,5.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,,,,17.0,7.0,6.6,1.0,0.0,0.0,0.00228638,0,,,,26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388252,away,Bayer 04 Leverkusen,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,186,7715,M,150998,EUR,788918400,F,9,9,True,13.0,12.0,1.0,1.0,5.0,6.0,7.0,7.0,,1.0,,,,24.0,16.0,7.4,3.0,0.1017,0.3022,0.251035,1,,,,20,,5.0,,1.0,,,,,2.0,,2.0,,2.0,,,,,,,1.0,,,,1.0,1.0,,,sardarazmoun,1.0,,
10388252,away,Bayer 04 Leverkusen,Daley Sinkgraven,daley-sinkgraven,D. Sinkgraven,D,179,225,M,377206,EUR,804816000,D,22,22,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,8.0,8.0,6.8,2.0,0.0,0.0,1.225e-05,0,,,,24,,1.0,3.0,,1.0,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,
10388252,away,Bayer 04 Leverkusen,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,177,9217,M,867442,EUR,973555200,M,17,17,True,6.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,,1.0,,,,8.0,7.0,6.4,3.0,0.0,0.0,0.00090181,0,,,,7,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,Calteck10,,,
10388252,away,Bayer 04 Leverkusen,Mitchel Bakker,mitchel-bakker,M. Bakker,D,185,1235,M,856638,EUR,961459200,D,5,5,True,2.0,1.0,,,,1.0,1.0,1.0,,,,,,12.0,5.0,6.6,1.0,0.0,0.0,0.0161334,0,,,,5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10388252,away,Bayer 04 Leverkusen,Patrick Pentz,patrick-pentz,P. Pentz,G,182,523,M,788319,EUR,852163200,G,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388252,away,Bayer 04 Leverkusen,Timothy Fosu-Mensah,timothy-fosu-mensah,T. Fosu-Mensah,D,186,928,M,795260,EUR,883699200,D,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388252,away,Bayer 04 Leverkusen,Noah Mbamba,noah-mbamba,N. Mbamba,M,187,1002,M,1100321,EUR,1104883200,M,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388252,away,Bayer 04 Leverkusen,Karim Bellarabi,karim-bellarabi,K. Bellarabi,M,183,153,,108574,EUR,639532800,F,38,38,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
