match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_outfielderBlock,player_lastName,player_jerseyNumber,captain,stat_aerialWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_keyPass,stat_shotOffTarget,stat_hitWoodwork,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_goalAssist
10406937,home,RFC Seraing,Sérgio Conceição,,sergio-conceicao,S. Conceição,M,180,141,M,1010877,EUR,847756800,D,35,35,True,5.0,4.0,1.0,1.0,1.0,5.0,,,,,,,13.0,9.0,6.2,4.0,0,1.0,3.0,1.0,1.0,,,,1.0,,,1.0,,,35,,,,,,,,,,,,,,,,,,
10406937,home,RFC Seraing,Christophe Lepoint,,christophe-lepoint,C. Lepoint,D,188,10,M,45907,EUR,467424000,M,23,23,True,2.0,2.0,,1.0,1.0,1.0,,,,,,,8.0,2.0,6.4,,0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10406937,home,RFC Seraing,Leroy Abanda,,leroy-abanda,L. A. Mfomo,D,178,134,M,859030,EUR,960336000,M,11,11,True,3.0,2.0,,2.0,3.0,1.0,,2.0,,,,,10.0,4.0,6.3,2.0,0,,,1.0,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,
10406937,home,RFC Seraing,Simon Elisor,,elisor-simon,S. Elisor,F,186,166,M,1049526,EUR,932515200,F,9,9,True,3.0,3.0,,1.0,1.0,2.0,,1.0,,,,,10.0,3.0,6.5,,0,,2.0,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,
10406937,home,RFC Seraing,Timothy Galje,,timothy-galje,T. Galje,G,180,20,M,923978,EUR,991699200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406937,home,RFC Seraing,Sandro Trémoulet,,sandro-tremoulet,S. Trémoulet,D,190,152,M,1388249,EUR,942883200,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,
10406937,home,RFC Seraing,Valentin Guillaume,,valentin-guillaume,V. Guillaume,M,183,14,M,1134596,EUR,987465600,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,
10406937,away,KAS Eupen,Lennart Moser,,lennart-moser,L. Moser,G,196,55,M,886064,EUR,944438400,G,1,1,False,17.0,12.0,7.0,11.0,13.0,4.0,2.0,9.0,,1.0,,,90.0,26.0,7.2,5.0,0,2.0,1.0,,,1.0,,,,,,,,,99,,1.0,,,,,,,,,,,,,,,,
10406937,away,KAS Eupen,Yentl Van Genechten,,yentl-van-genechten,Y. V. Genechten,D,191,45,M,921951,EUR,966556800,D,2,2,False,12.0,7.0,2.0,3.0,4.0,9.0,,,,,,,81.0,37.0,6.8,10.0,0,1.0,5.0,1.0,2.0,2.0,,,,,1.0,,,,2,,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,
10406937,away,KAS Eupen,Boris Lambert,,lambert-boris,B. Lambert,M,187,94,M,936240,EUR,955324800,D,35,35,False,46.0,30.0,16.0,21.0,28.0,18.0,4.0,5.0,,,,,90.0,58.0,7.1,18.0,0,7.0,9.0,,5.0,3.0,,2.0,1.0,,2.0,2.0,1.0,,35,,1.0,1.0,2.0,1.0,,,,,2.0,,,,,,,,
10406937,away,KAS Eupen,Rune Paeshuyse,,rune-paeshuyse,R. Paeshuyse,D,187,35,M,1020435,EUR,1017273600,D,28,28,False,45.0,39.0,8.0,36.0,39.0,6.0,5.0,2.0,,,,,90.0,58.0,7.9,6.0,0,5.0,3.0,,,4.0,,3.0,,,,,2.0,,28,,1.0,,3.0,3.0,,,,,,,,,,,,,
10406937,away,KAS Eupen,Jason Davidson,,jason-davidson,J. Davidson,D,180,74,M,105350,EUR,678153600,D,3,3,False,76.0,58.0,18.0,35.0,42.0,36.0,2.0,11.0,,,,,90.0,106.0,7.5,25.0,1,7.0,23.0,2.0,1.0,4.0,,1.0,1.0,1.0,,,1.0,,2,,,1.0,3.0,2.0,,,,,,1.0,,,,,,,
10406937,away,KAS Eupen,Isaac Christie-Davies,,isaac-christie-davies,I. Christie-Davies,M,188,41,M,838613,EUR,877132800,M,23,23,False,33.0,25.0,2.0,9.0,14.0,19.0,,7.0,,,,,66.0,39.0,6.7,8.0,2,1.0,16.0,,4.0,2.0,,,,,3.0,,,,34,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,2.0,,,,,
10406937,away,KAS Eupen,Stef Peeters,,stef-peeters,S. Peeters,M,188,82,M,201988,EUR,697593600,M,8,8,False,43.0,38.0,5.0,22.0,23.0,31.0,,6.0,,,,,90.0,72.0,7.3,15.0,2,4.0,22.0,11.0,6.0,1.0,2.0,,2.0,1.0,3.0,,,,8,True,,1.0,,,6.0,,,1.0,3.0,,,1.0,,,,,
10406937,away,KAS Eupen,James Jeggo,,james-jeggo,J. Jeggo,M,179,44,M,184791,EUR,697852800,M,4,4,False,38.0,24.0,6.0,15.0,20.0,18.0,,6.0,,,,,90.0,52.0,6.9,16.0,1,2.0,9.0,,3.0,5.0,,4.0,2.0,2.0,3.0,,,,,,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,
10406937,away,KAS Eupen,Konan N'Dri,,ndri-konan,K. N'Dri,F,174,435,M,978327,EUR,972604800,F,11,11,False,13.0,8.0,,,1.0,12.0,,2.0,,,,,90.0,37.0,6.3,15.0,3,,8.0,,9.0,6.0,3.0,,3.0,2.0,1.0,3.0,,,11,,1.0,,2.0,1.0,,3.0,1.0,2.0,,,,1.0,1.0,3.0,,,
10406937,away,KAS Eupen,Smail Prevljak,,smail-prevljak,S. Prevljak,F,187,589,M,580658,EUR,800064000,F,9,9,False,26.0,17.0,2.0,5.0,6.0,20.0,,2.0,,,,,90.0,38.0,7.4,14.0,4,2.0,12.0,,3.0,5.0,1.0,,4.0,1.0,1.0,1.0,,,9,,3.0,,,,,1.0,1.0,1.0,3.0,1.0,,2.0,,,1.0,,
10406937,away,KAS Eupen,Regan Charles-Cook,,regan-charles-cook,R. Charles-Cook,F,175,63,M,803116,EUR,857174400,F,10,10,False,30.0,23.0,,13.0,16.0,14.0,2.0,13.0,,,,,90.0,53.0,7.6,16.0,2,,10.0,,3.0,5.0,,,5.0,1.0,2.0,,,,77,,1.0,,3.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,
10406937,away,KAS Eupen,Nathan Bitumazala,,nathan-bitumazala,N. Bitumazala,M,178,85,M,1010227,EUR,1039478400,M,17,17,True,11.0,8.0,2.0,4.0,4.0,8.0,,2.0,,,,,24.0,15.0,6.4,6.0,0,,4.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,,,10,,,,1.0,1.0,,,,,,,,,,,,,
10406937,away,KAS Eupen,Gary Magnee,,magnee-gary,G. Magnee,M,173,149,M,990265,EUR,939686400,M,15,15,True,6.0,4.0,1.0,2.0,2.0,5.0,,1.0,,,,,9.0,12.0,7.5,3.0,0,,3.0,1.0,1.0,3.0,1.0,,,,,,,,15,,,,,,1.0,3.0,3.0,,1.0,,,,,,1.0,,1.0
10406937,away,KAS Eupen,Abdul Manaf Nurudeen,,abdul-manaf-nurudeen,A. M. Nurudeen,G,190,505,M,886219,EUR,918432000,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,
10406937,away,KAS Eupen,Jan Gorenc,,jan-gorenc,J. Gorenc,D,192,61,M,862198,EUR,932947200,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,
10406937,away,KAS Eupen,Jan Král,,jan-kral,J. Král,D,197,41,M,826043,EUR,923270400,D,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,
10406937,away,KAS Eupen,Isaac Nuhu,,isaac-nuhu,I. Nuhu,M,171,193,M,1047318,EUR,1001808000,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,
10406937,away,KAS Eupen,Djeidi Gassama,,djeidi-gassama,D. Gassama,F,178,891,M,1142674,EUR,1063152000,F,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,
