match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,captain,stat_totalOffside,stat_goals,player_firstName,stat_goodHighClaim,player_lastName,stat_lastManTackle,stat_ownGoals,stat_errorLeadToAGoal
14083108,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,53.0,46.0,1.0,1.0,0.0,13.0,14.0,33.0,39.0,3.0,,,,,90.0,80.0,7.5,15.0,0.235507,,5,,0.13,0.3,0.16,,11.0,1.0,1.0,2.0,6.0,3.0,2.0,,2.0,2.0,2.0,1.0,0.7223,6.0,0.19,,1.0,,,1.0,1.0,1.0,2.0,0.9333,5.0,,1.0,,,,,,,,,
14083108,home,Atlético Madrid,Thiago Almada,thiago-almada,T. Almada,M,11,171,27604,M,thiago_almada23,944660,EUR,988243200,M,11,11,True,25.0,23.0,,,0.0,12.0,12.0,11.0,13.0,,,,,,29.0,33.0,6.6,5.0,0.02615,,3,,-0.02,0.35,0.15,,1.0,1.0,,1.0,,,,,1.0,1.0,,,0.1268,,-0.52,,,,,,,2.0,2.0,0.6772,,,,,,,,,,,,
14083108,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,True,19.0,18.0,1.0,1.0,0.0,6.0,6.0,12.0,13.0,1.0,,,,,29.0,24.0,8.1,2.0,0.133497,,3,,0.22,0.17,-0.02,,1.0,1.0,,2.0,,,,1.0,,,,,1.2961,3.0,0.62,1.0,1.0,,,,,1.0,2.0,1.4977,1.0,,,,,2.0,,,,,,
14083108,home,Atlético Madrid,Nicolás González,nicolas-gonzalez,N. González,M,23,180,17229,M,nicoigonzalez,901325,EUR,891820800,F,23,23,True,8.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,4.0,1.0,,,,,17.0,14.0,6.7,2.0,0.00710295,,0,,0.07,0.0,-0.03,,,,,1.0,2.0,,,,,,2.0,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
14083108,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,1.0,,,,,11.0,9.0,6.6,1.0,0.0143036,,0,,0.04,0.01,-0.04,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
14083108,home,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,4,4,True,8.0,7.0,,,0.0,1.0,2.0,6.0,6.0,1.0,,,,,11.0,9.0,6.6,2.0,0.07162,,0,,0.13,0.05,0.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14083108,home,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083108,home,Atlético Madrid,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083108,home,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,,825133,EUR,785203200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083108,home,Atlético Madrid,Marc Pubill,marc-pubill,Pubill,D,18,190,2708,M,,1094106,EUR,1056067200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083108,home,Atlético Madrid,Johnny Cardoso,johnny,J. Cardoso,M,5,186,5097,M,,990169,EUR,1000944000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083108,home,Atlético Madrid,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,giacomo.raspadori,865651,EUR,950832000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083108,home,Atlético Madrid,Carlos Martín,carlos-martin,C. Martín,F,14,182,1239,M,,1131581,EUR,1019433600,F,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Martín,,,,,
14083108,away,Levante UD,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1508,M,,134029,EUR,702691200,G,13,13,False,18.0,9.0,17.0,8.0,0.0,7.0,7.0,2.0,11.0,13.0,6.0,8.0,,,90.0,42.0,9.2,9.0,0.00025081,1.4442,0,1.6038,0.06,-0.02,0.14,0.9,,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
14083108,away,Levante UD,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182,343,M,,149606,EUR,776304000,D,22,22,False,17.0,10.0,8.0,4.0,0.0,3.0,4.0,7.0,13.0,1.0,,,,,86.0,46.0,6.1,15.0,0.0210101,,1,,0.18,-0.04,-0.39,,3.0,2.0,,4.0,2.0,2.0,,,,3.0,2.0,1.0,0.015,,-0.04,,1.0,,2.0,,,2.0,,,,,,,,,,,,,,
14083108,away,Levante UD,Adrián de la Fuente,adrian-de-la-fuente,Adri,D,4,178,396,M,,997244,EUR,919987200,D,4,4,False,25.0,22.0,5.0,3.0,0.0,14.0,15.0,8.0,10.0,1.0,,,,,90.0,43.0,6.3,6.0,0.0210027,,0,,0.17,0.02,-0.33,,,1.0,3.0,1.0,4.0,,,,,9.0,1.0,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,1.0,1.0,
14083108,away,Levante UD,Matias Moreno,matias-moreno,M. Moreno,D,2,195,1092,M,,1496360,EUR,1064361600,D,2,2,False,13.0,11.0,1.0,,0.0,5.0,6.0,6.0,7.0,,,,,,90.0,25.0,6.3,5.0,0.00213252,,0,,0.06,0.01,-0.27,,,,1.0,2.0,3.0,1.0,,,,6.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,1.0,,Matias Moreno,,,,,
14083108,away,Levante UD,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,,984789,EUR,966988800,D,23,23,False,12.0,9.0,2.0,1.0,0.0,2.0,2.0,7.0,10.0,1.0,,,,,86.0,35.0,7.4,9.0,0.0179862,,1,,0.06,0.06,-0.41,,2.0,1.0,,4.0,5.0,,,,,4.0,4.0,4.0,0.0954,,0.53,2.0,,1.0,1.0,1.0,1.0,5.0,1.0,0.202,1.0,,,,1.0,1.0,,,,,,
14083108,away,Levante UD,Carlos Álvarez,carlos-alvarez,C. Álvarez,M,24,168,2186,M,,1010656,EUR,1060128000,M,24,24,False,22.0,20.0,,,0.0,6.0,7.0,14.0,15.0,5.0,,,,,90.0,37.0,7.2,12.0,0.657941,,0,,0.58,0.16,-0.11,,1.0,,,3.0,4.0,3.0,1.0,2.0,,,2.0,,,4.0,,,,,,1.0,,3.0,,,1.0,1.0,,,,,,,,,,
14083108,away,Levante UD,Unai Elgezabal,unai-elguezabal,U. Elguezabal,D,5,185,200,M,,813574,EUR,735696000,M,5,5,False,19.0,13.0,1.0,,0.0,6.0,7.0,7.0,12.0,4.0,,,,,85.0,34.0,6.6,6.0,0.00528737,,1,,0.01,0.02,0.28,,,2.0,3.0,3.0,4.0,,,,,8.0,1.0,,0.562,,-0.61,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,
14083108,away,Levante UD,Kervin Arriaga,kervin-arriaga,K. Arriaga,M,16,191,2306,M,,1083832,EUR,883958400,M,16,16,False,25.0,19.0,1.0,,0.0,8.0,9.0,11.0,16.0,2.0,,,,,90.0,44.0,6.2,8.0,0.0082924,,0,,0.04,-0.1,-0.3,,,2.0,2.0,5.0,5.0,1.0,,,,7.0,3.0,1.0,,,,,,2.0,2.0,,1.0,,,,,1.0,,,,,Kervin Arriaga,,,,,1.0
14083108,away,Levante UD,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,,1010383,EUR,966384000,M,8,8,False,16.0,9.0,3.0,,1.0,4.0,4.0,5.0,12.0,3.0,,,,,74.0,30.0,6.1,14.0,0.0388049,,0,,-0.1,-0.35,-0.08,,4.0,,1.0,4.0,2.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,
14083108,away,Levante UD,Roger Brugué,roger-brugue,R. Brugué,M,7,173,193,M,,909554,EUR,847065600,F,7,7,False,6.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,,,,,,74.0,18.0,6.6,6.0,0.0137904,,0,,0.06,-0.17,0.24,,,1.0,,5.0,1.0,1.0,,,,4.0,,,,,,1.0,,,,1.0,,,,,,2.0,,True,1.0,,,,,,,
14083108,away,Levante UD,Etta Eyong,etta-eyong,E. Eyong,F,21,181,18339,M,,1393673,EUR,1066089600,F,21,21,False,19.0,12.0,3.0,3.0,0.0,6.0,8.0,6.0,11.0,5.0,,,,,90.0,35.0,6.7,14.0,0.00356748,,0,,-0.21,0.09,0.19,,,2.0,1.0,7.0,5.0,3.0,3.0,,,3.0,,,,,,,,,1.0,1.0,3.0,4.0,,,,2.0,,,,,Etta Eyong,,,,,
14083108,away,Levante UD,Goduine Koyalipou,goduine-koyalipou,G. Koyalipou,F,9,183,1187,M,,891505,EUR,950572800,F,15,15,True,6.0,2.0,,,0.0,,1.0,2.0,5.0,2.0,,,,,16.0,11.0,6.4,5.0,0.00457062,,2,,-0.22,0.04,-0.02,,,,,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,0.2107,,-0.41,,,,,,,,1.0,0.1949,,1.0,,,,,,,,,,
14083108,away,Levante UD,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180,1811,M,,344129,EUR,553996800,F,11,11,True,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,1.0,,,,,16.0,9.0,6.8,2.0,0.00657361,,1,,-0.06,0.13,-0.01,,,,,,1.0,1.0,1.0,,,,,,0.3117,,0.2,,,,,,,,1.0,0.321,,,1.0,,1.0,,,,,,,
14083108,away,Levante UD,Oriol Rey,rey-oriol,O. Rey,M,20,175,383,M,,859769,EUR,888364800,M,20,20,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,13.0,2.0,6.6,,2.03e-06,,0,,0.0,,0.13,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083108,away,Levante UD,Alan Matturro,matturro-alan,A. Matturro,D,3,189,1328,M,,1177401,EUR,1097452800,D,3,3,True,1.0,,1.0,,0.0,,,,1.0,1.0,,,,,12.0,2.0,6.6,2.0,,,0,,0.0,-0.08,0.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083108,away,Levante UD,Víctor García,victor-garcia,V. García,M,17,177,108,M,,952222,EUR,852076800,D,17,17,True,5.0,4.0,2.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,,,,,12.0,8.0,6.7,2.0,0.00197604,,0,,0.07,0.0,-0.02,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14083108,away,Levante UD,Alejandro Primo,alejandro-primo,A. Primo,G,32,185,34,M,,1215079,EUR,1089417600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandro Primo,,,,,
14083108,away,Levante UD,Pablo Cuñat,pablo-cunat,P. Cuñat,G,1,188,281,M,,1085579,EUR,1019952000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083108,away,Levante UD,Jorge Cabello,jorge-cabello,J. Cabello,D,15,180,78,M,,1807070,EUR,1082851200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Cabello,,,,,
14083108,away,Levante UD,Diego Pampín,diego-pampin,D. Pampín,D,6,173,127,M,,855837,EUR,953078400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083108,away,Levante UD,Iker Losada,iker-losada,I. Losada,M,18,175,443,M,,992331,EUR,996624000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083108,away,Levante UD,Iván Romero,ivan-romero,I. Romero,F,9,172,1322,M,,1014042,EUR,986860800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
