match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_aerialLost,player_lastName,player_jerseyNumber,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonContest,stat_goalAssist,stat_aerialWon,stat_goals,captain,stat_blockedScoringAttempt,player_height,stat_goodHighClaim,stat_totalOffside,stat_bigChanceCreated
11689340,home,VV SJC Noordwijk,Tom Duindam,,tom-duindam,T. Duindam,F,1,M,899850,EUR,,F,9,9,False,23.0,12.0,,,6.0,12.0,6.0,11.0,4.0,2.0,2.0,1.0,1.0,,,,90.0,41.0,6.4,21.0,1,,5.0,1.0,,2.0,1.0,,,,,,1.0,,8.0,,1.0,,,,,3.0,,True,1.0,,,,
11689340,home,VV SJC Noordwijk,Puck Postma,,puck-postma,P. Postma,D,0,M,581198,EUR,856224000.0,D,17,17,True,15.0,10.0,5.0,2.0,5.0,5.0,5.0,10.0,3.0,3.0,1.0,3.0,2.0,,,,46.0,34.0,6.5,12.0,0,,7.0,2.0,1.0,1.0,2.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,178.0,,,
11689340,home,VV SJC Noordwijk,Mark Turk,Mark Turk,mark-turk,M. Turk,F,1,M,1594815,EUR,896400000.0,F,20,20,True,8.0,3.0,1.0,,3.0,4.0,,4.0,2.0,,,,,,,,24.0,12.0,6.5,7.0,0,,1.0,,,,1.0,,,1.0,,,,,2.0,,,,,,,2.0,,,,,,,
11689340,home,VV SJC Noordwijk,Jelle van Went,Jelle van Went,jelle-van-went,J. v. Went,D,0,M,1594809,EUR,,D,2,2,True,,,,,,,,,,,,,,,,,8.0,2.0,6.1,2.0,0,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,
11689340,home,VV SJC Noordwijk,Rick Brabander,Rick Brabander,rick-brabander,R. Brabander,F,0,M,1594821,EUR,,F,8,8,True,,,,,,,,,,,,,,,,,8.0,1.0,6.6,,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11689340,home,VV SJC Noordwijk,Tristan van Weeren,Tristan van Weeren,tristan-van-weeren,T. v. Weeren,G,1,M,1595167,EUR,,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689340,home,VV SJC Noordwijk,Lex Hoogervorst,Lex Hoogervorst,lex-hoogervorst,L. Hoogervorst,G,0,M,1594813,EUR,,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689340,home,VV SJC Noordwijk,Thijs van Donk,Thijs van Donk,thijs-van-donk,T. v. Donk,M,1,M,1595165,EUR,,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689340,home,VV SJC Noordwijk,Xavi van Elsbroek,Xavi van Elsbroek,xavi-van-elsbroek,X. v. Elsbroek,M,1,M,1595171,EUR,1025827200.0,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689340,home,VV SJC Noordwijk,Aaron Koeman,Aaron Koeman,aaron-koeman,A. Koeman,F,1,M,1594805,EUR,858211200.0,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,23,,,,,,,,,,,,,,,,,,,,
11689340,away,Willem II Tilburg,Connor van den Berg,,connor-van-den-berg,C. van den Berg,G,35,M,990815,EUR,984873600.0,G,24,24,False,23.0,17.0,5.0,1.0,17.0,20.0,,3.0,2.0,,6.0,,,2.0,3.0,,90.0,31.0,6.9,6.0,0,,,,,,,,16,,1.0,,,,,,,,,,,1.0,,,,187.0,1.0,,
11689340,away,Willem II Tilburg,Tommy St. Jago,,tommy-st-jago,T. S. Jago,D,183,M,876232,EUR,946857600.0,D,33,33,False,81.0,72.0,8.0,3.0,30.0,31.0,42.0,52.0,5.0,,6.0,3.0,3.0,,,,90.0,129.0,8.0,20.0,4,2.0,7.0,,,2.0,2.0,,33,2.0,1.0,,3.0,,2.0,,1.0,1.0,3.0,1.0,,,1.0,,,186.0,,,
11689340,away,Willem II Tilburg,Freek Heerkens,,freek-heerkens,F. Heerkens,D,12,M,81003,EUR,621648000.0,D,3,3,False,88.0,85.0,7.0,7.0,58.0,60.0,27.0,28.0,4.0,1.0,13.0,1.0,1.0,,,,90.0,98.0,7.3,5.0,0,,1.0,,1.0,,,,,2.0,2.0,,,,,,1.0,,,,,1.0,,True,,185.0,,,
11689340,away,Willem II Tilburg,Erik Schouten,,erik-schouten,E. Schouten,D,29,M,116945,EUR,682300800.0,D,4,4,False,86.0,80.0,6.0,3.0,54.0,55.0,26.0,31.0,2.0,2.0,6.0,,,,,,90.0,94.0,6.7,8.0,0,,2.0,,,,1.0,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,183.0,,,
11689340,away,Willem II Tilburg,Niels van Berkel,,niels-van-berkel,N. v. Berkel,D,24,M,1391809,EUR,999820800.0,D,44,44,False,37.0,29.0,4.0,1.0,12.0,16.0,17.0,22.0,6.0,4.0,7.0,2.0,1.0,,,,90.0,65.0,6.8,16.0,1,1.0,4.0,,,,,,15,,1.0,,5.0,,1.0,,2.0,,,3.0,,,,,1.0,174.0,,1.0,
11689340,away,Willem II Tilburg,Patrick Joosten,,patrick-joosten,P. Joosten,M,46,M,787568,EUR,829440000.0,M,17,17,False,42.0,38.0,2.0,2.0,12.0,12.0,26.0,38.0,5.0,,3.0,1.0,1.0,,,,62.0,60.0,7.2,15.0,1,8.0,2.0,,,,,,,,1.0,,3.0,,1.0,,2.0,1.0,,3.0,,,,,,188.0,,1.0,
11689340,away,Willem II Tilburg,Amine Lachkar,Amine Lachkar,lachkar-amine,A. Lachkar,M,136,M,1418129,EUR,1050624000.0,M,34,34,False,53.0,52.0,5.0,4.0,23.0,23.0,29.0,31.0,4.0,2.0,5.0,1.0,,,,,90.0,64.0,7.0,6.0,0,1.0,4.0,,,1.0,2.0,,34,,1.0,,2.0,,3.0,1.0,,,,1.0,,1.0,,,,189.0,,,
11689340,away,Willem II Tilburg,Jesse Bosch,,jesse-bosch,J. Bosch,M,80,M,989859,EUR,949363200.0,M,32,32,False,58.0,46.0,4.0,2.0,16.0,18.0,30.0,42.0,4.0,1.0,6.0,2.0,1.0,,,,90.0,79.0,7.2,20.0,2,2.0,8.0,1.0,,1.0,1.0,,5,,1.0,,4.0,,,2.0,2.0,1.0,,1.0,1.0,,,,1.0,176.0,,,1.0
11689340,away,Willem II Tilburg,Max Svensson,,max-svensson,M. Svensson,F,43,M,843494,EUR,898214400.0,M,11,11,False,33.0,25.0,5.0,3.0,4.0,8.0,26.0,39.0,5.0,,4.0,1.0,1.0,,,,89.0,60.0,8.2,23.0,2,14.0,4.0,,,,1.0,,10,1.0,1.0,5.0,5.0,,3.0,5.0,,,2.0,2.0,,1.0,1.0,,,165.0,,1.0,
11689340,away,Willem II Tilburg,Max de Waal,,max-de-waal,M. d. Waal,M,115,M,996865,EUR,1010620800.0,F,10,10,False,19.0,16.0,,,4.0,4.0,12.0,15.0,,,,,,,,,62.0,26.0,6.5,7.0,0,,2.0,1.0,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,189.0,,,
11689340,away,Willem II Tilburg,Jeremy Bokila,,jeremy-bokila,J. Bokila,F,211,M,32497,EUR,595468800.0,F,18,18,False,24.0,16.0,,,6.0,6.0,10.0,18.0,4.0,,1.0,1.0,,,,,78.0,39.0,7.2,14.0,3,,2.0,,,2.0,,,18,,,,3.0,,3.0,1.0,,,,2.0,1.0,1.0,,,3.0,188.0,,1.0,1.0
11689340,away,Willem II Tilburg,Valentino Vermeulen,,valentino-vermeulen,V. Vermeulen,D,12,M,913222,EUR,995587200.0,D,20,20,True,24.0,17.0,2.0,1.0,5.0,8.0,12.0,17.0,1.0,1.0,3.0,1.0,1.0,,,,28.0,31.0,6.8,11.0,0,1.0,,,,,,,2,,,,,,3.0,,,,,,,,,,,172.0,,,
11689340,away,Willem II Tilburg,Michael de Leeuw,,michael-de-leeuw,M. d. Leeuw,F,47,M,73799,EUR,529027200.0,F,23,23,True,15.0,13.0,1.0,1.0,6.0,6.0,7.0,10.0,3.0,,1.0,,,,,,28.0,22.0,7.2,6.0,1,1.0,,,,,,,,,,,2.0,,3.0,2.0,,,1.0,2.0,,1.0,,,,178.0,,,
11689340,away,Willem II Tilburg,Jeredy Hilterman,,jeredy-hilterman,J. Hilterman,F,159,M,887618,EUR,898300800.0,F,9,9,True,6.0,4.0,,,1.0,2.0,3.0,4.0,3.0,,2.0,,,,,,12.0,13.0,7.5,4.0,1,,1.0,,,,,,9,,2.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,186.0,,,
11689340,away,Willem II Tilburg,Matthias Verreth,,matthias-verreth,M. Verreth,M,129,M,794992,EUR,887932800.0,M,6,6,True,1.0,,,,,1.0,,,2.0,,,1.0,,,,,1.0,4.0,,1.0,1,,,,,,,,29,,1.0,,,,,,,1.0,,,,,,,,181.0,,,
11689340,away,Willem II Tilburg,Maarten Schut,,maarten-schut,M. Schut,G,17,M,1048757,EUR,1065916800.0,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,41,,,,,,,,,,,,,,,,,180.0,,,
11689340,away,Willem II Tilburg,Joshua Smits,,joshua-smits,J. Smits,G,28,M,156563,EUR,721008000.0,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,22,,,,,,,,,,,,,,,,,187.0,,,
11689340,away,Willem II Tilburg,Raffael Behounek,,behounek-raffael,R. Behounek,D,82,M,799723,EUR,861148800.0,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,30,,,,,,,,,,,,,,,,,187.0,,,
11689340,away,Willem II Tilburg,Rúnar Þór Sigurgeirsson,,runar-thor-sigurgeirsson,R. Þ. Sigurgeirsson,D,110,M,902229,EUR,946339200.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21,,,,,,,,,,,,,,,,,186.0,,,
11689340,away,Willem II Tilburg,Nick Doodeman,,nick-doodeman,N. Doodeman,M,116,M,822166,EUR,845942400.0,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,7,,,,,,,,,,,,,,,,,173.0,,,
11689340,away,Willem II Tilburg,Thijs Oosting,,thijs-oosting,T. Oosting,M,132,M,876233,EUR,957225600.0,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,25,,,,,,,,,,,,,,,,,176.0,,,
11689340,away,Willem II Tilburg,Khaled Razak,Khaled Razak,khaled-razak,K. Razak,F,57,M,1431921,EUR,1134432000.0,F,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,35,,,,,,,,,,,,,,,,,174.0,,,
