match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_shotOffTarget,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_wonContest,stat_outfielderBlock,stat_keyPass,stat_errorLeadToAGoal,stat_fouls,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded
12441673,home,FC Groningen,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,27.0,17.0,13.0,4.0,0.0,14.0,16.0,3.0,11.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,90.0,34.0,6.9,10.0,0.0148,0.00126404,1,0.6345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441673,home,FC Groningen,Marco Rente,marco-rente,M. Rente,D,5,185,163,M,827103,EUR,856828800,D,5,5,False,16.0,13.0,,,0.0,6.0,7.0,7.0,11.0,4.0,,3.0,,2.0,1.0,,,,,45.0,34.0,6.8,8.0,,0.0277927,0,,,,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12441673,home,FC Groningen,Hjalmar Ekdal,hjalmar-ekdal,H. Ekdal,D,18,187,547,M,875360,EUR,908928000,D,4,4,False,45.0,41.0,2.0,2.0,0.0,25.0,26.0,16.0,19.0,10.0,,10.0,,4.0,2.0,,,,,90.0,63.0,7.6,4.0,,0.0430862,0,,,,,5.0,4.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12441673,home,FC Groningen,Thijmen Blokzijl,thijmen-blokzijl,T. Blokzijl,D,3,181,296,M,1121401,EUR,1109289600,D,3,3,False,50.0,44.0,1.0,,0.0,37.0,39.0,7.0,11.0,5.0,,5.0,,4.0,3.0,,,,,90.0,62.0,6.7,6.0,,0.0116442,0,,Thijmen Blokzijl,,,,1.0,1.0,,1.0,5.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
12441673,home,FC Groningen,Marvin Peersman,marvin-peersman,M. Peersman,D,43,185,131,M,76160,EUR,666144000,D,43,43,False,24.0,14.0,1.0,1.0,0.0,5.0,6.0,9.0,20.0,3.0,,5.0,,1.0,,,,,,67.0,47.0,6.6,19.0,0.0217,0.0095496,1,,,,2.0,,2.0,2.0,,2.0,1.0,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,
12441673,home,FC Groningen,Leandro Bacuna,leandro-bacuna,L. Bacuna,D,8,187,435,M,74545,EUR,682732800,M,7,7,False,38.0,33.0,2.0,2.0,1.0,16.0,17.0,20.0,27.0,1.0,,4.0,,1.0,1.0,,,,,90.0,55.0,8.1,9.0,0.7884,0.390512,1,,,,6.0,,,3.0,,2.0,1.0,,,,3.0,,1.0,1.0,,,True,3.0,1.0,1.0,1.0,1.0,1.0,0.7664,,,,
12441673,home,FC Groningen,Stije Resink,stije-resink,S. Resink,M,6,186,608,M,1090328,EUR,1053993600,M,6,6,False,38.0,33.0,4.0,2.0,0.0,16.0,17.0,17.0,22.0,7.0,2.0,3.0,,3.0,1.0,,,,,90.0,63.0,8.7,11.0,0.805,0.0816718,6,,Stije Resink,,1.0,1.0,3.0,7.0,3.0,2.0,2.0,,1.0,,,,2.0,2.0,1.0,1.0,,,,,3.0,2.0,,1.0463,1.0,,,
12441673,home,FC Groningen,Jorg Schreuders,jorg-schreuders,J. Schreuders,M,14,177,234,M,1424404,EUR,1094688000,M,14,14,False,23.0,21.0,2.0,1.0,0.0,5.0,5.0,18.0,20.0,2.0,,1.0,,2.0,1.0,,,,,90.0,41.0,6.8,8.0,,0.293028,0,,Jorg Schreuders,,2.0,,,4.0,2.0,,1.0,,,,3.0,,1.0,,,3.0,,2.0,1.0,,,,,,,,,
12441673,home,FC Groningen,Luciano Valente,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,10,10,False,38.0,28.0,4.0,,1.0,11.0,14.0,17.0,24.0,3.0,1.0,8.0,,,,,,,,75.0,52.0,7.2,16.0,0.1368,0.136215,3,,Luciano Valente,,,,,5.0,7.0,,,,3.0,,2.0,,1.0,,,1.0,,,,1.0,2.0,,,0.1447,,,,
12441673,home,FC Groningen,Dave Kwakman,dave-kwakman,D. Kwakman,M,23,186,255,M,1146002,EUR,1091836800,M,16,16,False,19.0,15.0,1.0,1.0,0.0,3.0,4.0,12.0,16.0,5.0,,6.0,,2.0,2.0,,,,,68.0,31.0,7.7,6.0,0.251,0.162994,4,,,,1.0,,1.0,1.0,,,,2.0,,1.0,2.0,,,,2.0,,,,1.0,1.0,2.0,,,0.1819,,1.0,,
