match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_challengeLost,stat_wasFouled,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot
12437562,home,Villarreal,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,22,22,False,21.0,17.0,,,0.0,5.0,5.0,13.0,18.0,1.0,,,,,90.0,38.0,7.2,0.0723518,4,,,,2.0,1.0,2.0,,6.0,2.0,2.0,2.0,1.0,3.0,,,,,2.0,1.0,10.0,0.3021,0.6298,1.0,1.0,1.0,,,1.0,,,,,
12437562,home,Villarreal,Thierno Barry,,,thierno-barry,T. Barry,F,11,195,5887,M,1395746,EUR,1035158400,F,15,15,True,7.0,6.0,,,0.0,1.0,2.0,5.0,5.0,3.0,,,,,45.0,14.0,6.6,0.0115004,1,,t.barry29,,,,,1.0,,3.0,,1.0,1.0,,,,1.0,1.0,3.0,,4.0,0.1539,,,1.0,1.0,,,,,,,1.0,
12437562,home,Villarreal,Alfonso Pedraza,,,alfonso-pedraza,A. Pedraza,D,24,184,576,M,797290,EUR,829008000,D,24,24,True,8.0,8.0,,,0.0,2.0,2.0,6.0,7.0,,,,,,26.0,14.0,6.4,0.00433002,0,,,,1.0,,,,2.0,,,1.0,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,
12437562,home,Villarreal,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,True,11.0,9.0,,,0.0,1.0,1.0,10.0,15.0,,,,,,26.0,21.0,6.5,0.159736,0,,,,5.0,2.0,,,3.0,1.0,,2.0,,,,,1.0,,2.0,2.0,9.0,,,1.0,,,,,,,,,,
12437562,home,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,True,14.0,13.0,,,0.0,4.0,4.0,9.0,10.0,,,,,,11.0,15.0,6.7,0.0205406,0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,
12437562,home,Villarreal,Denis Suárez,,,denis-suarez,D. Suárez,M,4,176,1456,M,138383,EUR,757814400,M,6,6,True,8.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,7.0,,,,,,9.0,11.0,6.5,0.00676733,1,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,0.0407,,,,,,,,,1.0,,,
12437562,home,Villarreal,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437562,home,Villarreal,Raúl Albiol,,,raul-albiol,R. Albiol,D,39,190,1235,M,3041,EUR,494640000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437562,home,Villarreal,Pau Navarro,,,pau-navarro,P. Navarro,D,6,185,319,M,1525863,EUR,1114387200,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437562,home,Villarreal,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,ericbailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437562,away,Real Madrid,Thibaut Courtois,,,thibaut-courtois,T. Courtois,G,1,200,202673,M,70988,EUR,705542400,G,1,1,False,37.0,26.0,13.0,2.0,0.0,24.0,26.0,2.0,11.0,12.0,5.0,9.0,,,90.0,55.0,8.9,0.0002827,0,0.5336,TheOctopus,,,,,,,,,,,,,,,,,,11.0,,,,,1.0,,,,,,,,
12437562,away,Real Madrid,Lucas Vázquez,,,lucas-vazquez,L. Vázquez,D,21,173,60349,M,255239,EUR,678326400,D,17,17,False,49.0,44.0,2.0,1.0,1.0,23.0,26.0,21.0,24.0,3.0,,,,,90.0,73.0,7.7,0.1088,1,,LucasVaz91,True,1.0,,1.0,,2.0,5.0,,1.0,,,,2.0,1.0,,2.0,1.0,8.0,0.0191,,2.0,1.0,4.0,1.0,,3.0,,1.0,,,
12437562,away,Real Madrid,Aurélien Tchouaméni,,,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,859025,EUR,948931200,D,14,14,False,48.0,43.0,3.0,1.0,0.0,40.0,44.0,3.0,4.0,3.0,,,,,90.0,65.0,6.8,0.00065655,0,,ATchouaméni,,,,,3.0,2.0,4.0,1.0,,,,,,1.0,1.0,,1.0,6.0,,,,,14.0,,,,,,,,
12437562,away,Real Madrid,Raúl Asencio,,,raul-asencio,R. Asencio,D,17,184,117937,M,1156645,EUR,1045094400,D,35,35,False,36.0,35.0,1.0,,0.0,31.0,31.0,4.0,5.0,1.0,,,,,61.0,50.0,7.0,0.00103438,0,,asencio,,,,,,,2.0,,,,,,3.0,1.0,1.0,1.0,,2.0,,,,,7.0,,,1.0,,,,,
12437562,away,Real Madrid,Fran García,,,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,20,20,False,58.0,55.0,3.0,2.0,0.0,30.0,31.0,25.0,28.0,2.0,,,,,90.0,86.0,7.2,0.0222186,0,,frangarci11,,1.0,,2.0,,3.0,7.0,,1.0,,,,2.0,5.0,2.0,2.0,,7.0,,,,,4.0,1.0,,2.0,,,,,1.0
12437562,away,Real Madrid,Federico Valverde,,,federico-valverde,F. Valverde,M,8,181,375509,M,831808,EUR,901065600,M,8,8,False,54.0,45.0,5.0,3.0,0.0,23.0,25.0,22.0,29.0,5.0,,,,,83.0,69.0,7.5,0.0316523,2,,Fede,,,,,,,5.0,,,1.0,1.0,,2.0,3.0,1.0,1.0,,10.0,0.0491,0.1139,,,4.0,,,2.0,,,,,
12437562,away,Real Madrid,Eduardo Camavinga,,,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,973887,EUR,1036886400,M,6,6,False,69.0,61.0,5.0,4.0,0.0,31.0,37.0,30.0,32.0,8.0,,,,,90.0,95.0,7.4,0.0494917,0,,Tacklevinga,,,,,2.0,5.0,8.0,3.0,1.0,,,,4.0,4.0,2.0,2.0,1.0,14.0,,,,1.0,4.0,1.0,2.0,1.0,,,,,
12437562,away,Real Madrid,Brahim Díaz,,,brahim-diaz,B. Díaz,M,21,170,258553,M,835485,EUR,933638400,M,21,21,False,23.0,20.0,,,0.0,5.0,7.0,15.0,16.0,2.0,,,,,61.0,37.0,6.0,0.0184179,1,,Brahim,,,,1.0,,6.0,1.0,2.0,4.0,,1.0,,,,,,,8.0,0.562,0.4413,,1.0,,,,,,,,1.0,
12437562,away,Real Madrid,Jude Bellingham,,,jude-bellingham,J. Bellingham,M,5,188,1013050,M,991011,EUR,1056844800,M,5,5,False,55.0,51.0,3.0,2.0,0.0,15.0,16.0,36.0,39.0,2.0,,,,,90.0,72.0,6.9,0.0937414,0,,JudeBell,,,,4.0,,8.0,3.0,2.0,4.0,,,,3.0,,,,,8.0,,,1.0,2.0,2.0,,,1.0,,,,,1.0
12437562,away,Real Madrid,Rodrygo,,,rodrygo,Rodrygo,F,11,174,699716,M,910536,EUR,978998400,M,11,11,False,41.0,37.0,2.0,1.0,0.0,6.0,7.0,31.0,35.0,3.0,,,,,65.0,58.0,6.9,0.0349095,1,,Rodrygo,,1.0,,1.0,,6.0,4.0,2.0,4.0,,1.0,,,2.0,2.0,,,11.0,0.0799,0.0356,1.0,1.0,1.0,,,1.0,,,,,
12437562,away,Real Madrid,Kylian Mbappé,,,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,826643,EUR,914112000,F,9,9,False,52.0,47.0,2.0,2.0,0.0,11.0,12.0,36.0,40.0,3.0,,,,,90.0,66.0,8.9,0.250606,3,,KMbappé,,,,,,5.0,4.0,4.0,2.0,,2.0,2.0,,,,1.0,,11.0,0.5167,1.1951,2.0,1.0,,,,3.0,2.0,1.0,1.0,,
12437562,away,Real Madrid,Antonio Rüdiger,,,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,142622,EUR,731116800,D,22,22,True,15.0,12.0,1.0,,0.0,9.0,11.0,3.0,4.0,1.0,,,,,29.0,22.0,6.8,0.00064124,0,,ARüdiger,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,3.0,,,,,4.0,1.0,,,,,,,
12437562,away,Real Madrid,Vinícius Júnior,,,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,868812,EUR,963360000,F,7,7,True,24.0,19.0,,,0.0,7.0,7.0,12.0,18.0,2.0,,,,,29.0,33.0,6.6,0.0639492,0,,ViniJr,,1.0,,,,2.0,2.0,,1.0,,,,,,,3.0,,11.0,,,1.0,,,,1.0,2.0,1.0,,,,
12437562,away,Real Madrid,Luka Modrić,,,luka-modric,L. Modrić,M,14,173,354764,M,15466,EUR,495072000,M,10,10,True,30.0,28.0,5.0,4.0,0.0,13.0,13.0,15.0,18.0,2.0,,,,,25.0,36.0,7.1,0.0134381,0,,LModric10,,1.0,,,,,2.0,,1.0,,,,,1.0,1.0,,,3.0,,,,1.0,1.0,1.0,,,,,,,
12437562,away,Real Madrid,Arda Güler,Arda Guler,,arda-guler,A. Güler,M,15,176,399381,M,1091116,EUR,1109289600,M,15,15,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,,,,,10.0,9.0,6.7,0.00059021,1,,AGüler,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,2.0,0.0269,,,,1.0,,1.0,,,,,,
12437562,away,Real Madrid,Andriy Lunin,,,andriy-lunin,A. Lunin,G,13,191,79229,M,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,ALunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437562,away,Real Madrid,Fran González,,,gonzalez-fran,F. González,G,26,199,17417,M,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,_franglez1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437562,away,Real Madrid,Víctor Valdepeñas,,,victor-valdepenas,V. Valdepeñas,D,5,188,17021,M,1901143,EUR,1161302400,D,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437562,away,Real Madrid,David Alaba,,,david-alaba,D. Alaba,D,4,180,93395,M,66492,EUR,709344000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,DAlaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437562,away,Real Madrid,Endrick,,,endrick,Endrick,F,9,173,411797,M,1174937,EUR,1153440000,F,16,16,True,,,,,,,,,,,,,,,,,,,0,,Endrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
