match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_wonTackle,stat_wasFouled,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_wonContest,stat_goals,stat_ownGoals,stat_errorLeadToAShot,stat_goodHighClaim,stat_accurateCross,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated
12499481,home,Holstein Kiel,Thomas Dähne,,,thomas-dahne,T. Dähne,G,21,193,74,M,126346,EUR,757641600,G,21,21,False,47.0,39.0,16.0,8.0,0.0,35.0,37.0,4.0,10.0,1.0,1.0,3.0,10.0,1.0,4.0,5.0,1.0,1.0,1.0,90.0,61.0,7.5,8.0,0.00082951,0,-0.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499481,home,Holstein Kiel,Timo Becker,,,timo-becker,T. Becker,D,5,186,174,M,814735,EUR,859248000,D,17,17,False,24.0,21.0,3.0,1.0,0.0,17.0,18.0,4.0,6.0,,2.0,2.0,2.0,,,,,,,45.0,30.0,6.5,4.0,0.00229851,0,,True,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499481,home,Holstein Kiel,Marko Ivezić,,,marko-ivezic,M. Ivezić,D,6,191,161,M,1105869,EUR,1007251200,D,6,6,False,92.0,84.0,5.0,2.0,0.0,73.0,74.0,11.0,18.0,2.0,5.0,11.0,3.0,,,,,,,90.0,113.0,6.7,10.0,0.00430508,0,,,1.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499481,home,Holstein Kiel,Marco Komenda,,,marco-komenda,M. Komenda,D,3,187,42,M,579260,EUR,848966400,D,3,3,False,50.0,43.0,9.0,5.0,0.0,32.0,34.0,11.0,16.0,1.0,2.0,4.0,1.0,,,,,,,68.0,62.0,7.0,7.0,0.0514374,1,,,1.0,4.0,,1.0,,3.0,,,,1.0,1.0,0.0463,1.0,,,,,,,,,,,,,,,,,
12499481,home,Holstein Kiel,Lasse Rosenboom,,,lasse-rosenboom,L. Rosenboom,M,23,190,90,M,980616,EUR,1011398400,M,23,23,False,28.0,20.0,6.0,2.0,0.0,13.0,14.0,7.0,17.0,2.0,4.0,9.0,,,,,,,,90.0,51.0,6.5,15.0,0.00955872,0,,,1.0,4.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,
12499481,home,Holstein Kiel,Magnus Knudsen,,,magnus-knudsen,M. Knudsen,M,4,175,118,M,977919,EUR,992563200,M,24,24,False,37.0,31.0,1.0,,0.0,22.0,23.0,9.0,14.0,1.0,4.0,,,,,,,,,75.0,44.0,6.8,7.0,0.00635067,1,,,1.0,1.0,,2.0,1.0,,,,1.0,,,0.022,,,,,1.0,0.0131,,,,,,,,,,,,
12499481,home,Holstein Kiel,Nicolai Remberg,,,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,22,22,False,27.0,22.0,2.0,1.0,0.0,17.0,17.0,5.0,10.0,1.0,1.0,2.0,1.0,,,,,,,90.0,34.0,6.5,5.0,0.00888225,1,,,1.0,1.0,,,,,,,,,2.0,0.192,,,,,,,1.0,1.0,1.0,,,,,,,,,
12499481,home,Holstein Kiel,John Tolkin,,,john-tolkin,J. Tolkin,M,47,170,602,M,1015186,EUR,1028073600,M,47,47,False,21.0,16.0,3.0,2.0,0.0,11.0,13.0,5.0,14.0,1.0,7.0,5.0,1.0,,,,,,,90.0,47.0,7.1,12.0,0.00504712,1,,,,1.0,,3.0,,,,3.0,2.0,,,0.011,,6.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,
12499481,home,Holstein Kiel,Armin Gigović,,,armin-gigovic,A. Gigović,M,37,187,1508,M,988893,EUR,1018051200,F,37,37,False,34.0,27.0,3.0,,1.0,16.0,18.0,11.0,16.0,,2.0,1.0,7.0,,,,,,,83.0,44.0,6.8,11.0,0.0436237,0,,,,4.0,,1.0,1.0,1.0,,,,,,,1.0,,2.0,2.0,,,,,,1.0,,,,,,,,
12499481,home,Holstein Kiel,Alexander Bernhardsson,,,alexander-bernhardsson,A. Bernhardsson,F,11,184,445,M,980916,EUR,905126400,F,11,11,False,17.0,9.0,2.0,1.0,0.0,4.0,8.0,5.0,11.0,3.0,8.0,2.0,2.0,,,,,,,90.0,41.0,7.0,19.0,0.00873179,2,,,6.0,15.0,,2.0,3.0,2.0,2.0,1.0,3.0,,,0.2398,1.0,2.0,2.0,3.0,1.0,0.6922,,1.0,,,1.0,,,,,,,
12499481,home,Holstein Kiel,Shuto Machino,,,shuto-machino,S. Machino,F,18,185,1746,M,925910,EUR,938649600,F,18,18,False,15.0,9.0,2.0,,0.0,5.0,5.0,4.0,10.0,1.0,2.0,,,,,,,,,68.0,23.0,6.8,8.0,0.0133007,0,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
12499481,home,Holstein Kiel,Finn Porath,,,finn-porath,F. Porath,M,27,179,117,M,789714,EUR,856656000,M,8,8,True,11.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,7.0,2.0,4.0,1.0,,,,,,,,45.0,19.0,6.6,3.0,0.00537022,0,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499481,home,Holstein Kiel,Max Geschwill,,,geschwill-max,M. Geschwill,D,28,182,46,M,963073,EUR,994464000,D,14,14,True,9.0,5.0,2.0,,0.0,4.0,6.0,1.0,3.0,,,3.0,,1.0,,,,,,22.0,14.0,4.7,4.0,0.00218293,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12499481,home,Holstein Kiel,Phil Harres,,,phil-harres,P. Harres,F,19,193,415,M,1121902,EUR,1017014400,F,19,19,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,,,,,,,,22.0,4.0,6.6,,0.00616327,0,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
