match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_penaltyConceded,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_lastManTackle,stat_bigChanceCreated,stat_goodHighClaim,stat_errorLeadToAShot,stat_penaltyWon,stat_goals
14032386,home,Royal Antwerp FC,Taishi Brandon Nozawa,,,taishi-brandon-nozawa,T. B. Nozawa,G,41,191.0,524,M,1002358,EUR,1040774400,G,41,41,False,30.0,25.0,11.0,6.0,0.0,21.0,21.0,4.0,9.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,90.0,35.0,6.3,5.0,0.0086021,33.396654634539,4.0,27.93,9.135,0.015,0,-0.4987,0.12,0.0,-0.15,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032386,home,Royal Antwerp FC,Zeno Van Den Bosch,,,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,53.0,35.0,11.0,2.0,0.0,18.0,21.0,17.0,32.0,5.0,7.0,,,,,,90.0,73.0,6.6,20.0,0.0179353,67.889958535914,9.0,32.55,18.165,,0,,0.16,0.06,-0.16,,2.0,2.0,3.0,6.0,1.0,1.0,3.0,4.0,3.0,18.186497216342,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14032386,home,Royal Antwerp FC,Rein Van Helden,,,rein-van-helden,R. V. Helden,D,20,187.0,193,M,1047163,EUR,1027468800,D,20,20,False,17.0,16.0,1.0,,0.0,15.0,15.0,1.0,2.0,2.0,1.0,,,,,,36.0,22.0,6.5,1.0,0.00061123,24.817168271048,5.0,4.515,2.73,,0,,0.04,0.01,-0.1,,2.0,2.0,2.0,3.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14032386,home,Royal Antwerp FC,Andreas Verstraeten,Andreas,Verstraeten,andreas-verstraeten,A. Verstraeten,M,21,178.0,127,M,1465835,EUR,1136851200,D,21,21,False,71.0,58.0,15.0,8.0,0.0,38.0,42.0,20.0,29.0,2.0,4.0,,,,,,90.0,84.0,7.6,14.0,0.0322355,134.98590667388,18.0,59.64,14.49,,0,,0.27,0.13,0.2,,,1.0,1.0,6.0,,1.0,1.0,4.0,3.0,14.509293711273,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14032386,home,Royal Antwerp FC,Thibo Somers,,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,M,24,24,False,19.0,11.0,1.0,,0.0,5.0,7.0,6.0,12.0,,2.0,,,,,,58.0,40.0,6.8,13.0,0.0364128,15.185626580623,2.0,6.405,6.405,,1,,0.02,-0.02,-0.03,,,1.0,2.0,7.0,1.0,,,4.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.0323,-0.16,,,,,,,,,,,,,,,,
14032386,home,Royal Antwerp FC,Dennis Praet,,,dennis-praet,D. Praet,M,8,181.0,724,M,135647,EUR,768873600,M,8,8,False,38.0,31.0,6.0,3.0,0.0,13.0,13.0,18.0,25.0,6.0,9.0,,,,,,90.0,64.0,7.4,14.0,0.112278,168.69669148088,16.0,47.46,40.11,,1,,0.33,0.13,0.34,,1.0,,2.0,6.0,,1.0,3.0,5.0,4.0,40.459170975194,1.0,1.0,2.0,1.0,,,1.0,1.0,0.0309,-0.08,4.0,1.0,2.0,,,,,,,,,,,,,
14032386,home,Royal Antwerp FC,Xander Dierckx,,,xander-dierckx,X. Dierckx,M,78,,206,M,2405369,EUR,1235692800,M,78,78,False,12.0,7.0,1.0,,0.0,3.0,4.0,4.0,8.0,1.0,1.0,,,,,,72.0,24.0,5.7,10.0,0.0422483,17.27689335172,2.0,6.195,10.92,,0,,0.09,0.01,-0.45,,2.0,1.0,9.0,5.0,2.0,,,3.0,2.0,,,1.0,,,,,,3.0,,,1.0,,,2.0,1.0,,,,,,,,,,,
14032386,home,Royal Antwerp FC,Daam Foulon,,,daam-foulon,D. Foulon,M,5,180.0,205,M,826170,EUR,922147200,M,5,5,False,19.0,13.0,2.0,1.0,0.0,6.0,8.0,7.0,11.0,1.0,6.0,,,,,,72.0,47.0,7.1,15.0,0.0424548,136.5011195835,10.0,82.74,30.87,,1,,0.12,0.12,-0.07,,1.0,1.0,3.0,9.0,4.0,,1.0,2.0,1.0,30.972361162817,1.0,4.0,7.0,1.0,,2.0,,,0.0536,-0.13,1.0,,1.0,,,1.0,,,,,,,,,,
14032386,home,Royal Antwerp FC,Gyrano Kerk,,,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,F,7,7,False,13.0,7.0,,,0.0,2.0,3.0,5.0,10.0,1.0,5.0,,,,,,90.0,29.0,6.2,18.0,0.00596629,105.7019770847,7.0,26.985,17.745,,0,,0.04,0.26,0.16,,3.0,1.0,10.0,2.0,,,,1.0,1.0,30.013967883687,2.0,,3.0,,,,,1.0,,,3.0,2.0,,6.0,,,,,,,,,,,,
14032386,home,Royal Antwerp FC,Vincent Janssen,,,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,F,18,18,False,19.0,13.0,2.0,1.0,0.0,3.0,3.0,10.0,16.0,1.0,2.0,,,,,,90.0,31.0,6.5,8.0,0.135274,25.686279896241,5.0,0.83999999999999,7.455,,5,,-0.01,0.48,0.0,,,,4.0,2.0,2.0,,,,,,,,,,,2.0,2.0,4.0,0.4517,0.04,1.0,,1.0,1.0,,,True,1.0,3.0,0.2986,,,,,,
14032386,home,Royal Antwerp FC,Marwan Alsahafi,,,alsahafi-marwan,M. Alsahafi,F,9,179.0,1131,M,1474689,EUR,1076976000,F,9,9,False,14.0,12.0,2.0,2.0,0.0,6.0,7.0,6.0,7.0,1.0,3.0,,,,,,58.0,27.0,6.7,8.0,0.00754166,53.108531359025,6.0,14.28,11.97,,0,,-0.02,0.04,0.18,,,,3.0,2.0,,,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,3.0,,,1.0,,,,,,,,,,,,
14032386,home,Royal Antwerp FC,Yuto Tsunashima,Yuto Tsunashima,,tsunashima-yuto,Y. Tsunashima,D,4,188.0,256,M,1470622,EUR,966297600,M,4,4,True,35.0,25.0,5.0,1.0,0.0,17.0,20.0,8.0,15.0,7.0,3.0,,,,,,54.0,50.0,6.9,13.0,0.00149917,127.05300421983,8.0,76.755,31.08,,0,,0.02,0.06,0.61,,3.0,5.0,4.0,7.0,,,2.0,1.0,1.0,31.237009844094,1.0,1.0,,,,,,1.0,,,3.0,,,,,,,,,,1.0,,,,,
14032386,home,Royal Antwerp FC,Farouck Adekami,Farouck Adekami,,farouck-adekami,F. Adekami,M,22,,253,M,1920581,EUR,1139788800,M,22,22,True,7.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,3.0,,,,,,,,32.0,17.0,6.4,8.0,0.00113827,127.49334035655,8.0,38.115,39.165,,0,,-0.01,0.01,0.14,,,,4.0,1.0,2.0,,,,,64.037316508818,2.0,1.0,2.0,,,,,1.0,,,3.0,,,1.0,,,,,,,,,,,,
14032386,home,Royal Antwerp FC,Anthony Valencia,,,anthony-valencia,A. Valencia,F,14,175.0,559,M,1020197,EUR,1058659200,F,14,14,True,26.0,20.0,1.0,1.0,0.0,7.0,7.0,13.0,19.0,,2.0,,,,,,32.0,41.0,7.0,12.0,0.118947,146.02344408672,13.0,111.405,23.31,,1,,0.31,0.18,0.13,,1.0,,3.0,4.0,4.0,,,2.0,1.0,60.455072597213,3.0,,3.0,1.0,,2.0,1.0,,0.0392,0.01,1.0,,4.0,,,,,,,,,1.0,,,,
14032386,home,Royal Antwerp FC,Christopher Scott,,,christopher-scott,C. Scott,M,30,174.0,169,M,997118,EUR,1023408000,M,30,30,True,8.0,7.0,1.0,,0.0,4.0,4.0,3.0,4.0,,1.0,,,,,,18.0,14.0,6.9,1.0,0.00325229,38.929292751501,4.0,27.72,9.345,,2,,0.01,0.1,0.13,,1.0,,1.0,3.0,,,,1.0,,,,2.0,,,,,1.0,,0.1515,0.07,,,,,,,,,1.0,0.1718,,,,,,
14032386,home,Royal Antwerp FC,Gerard Vandeplas,Gerard,Vandeplas,vandeplas-gerard,G. Vandeplas,F,79,,85,M,1426634,EUR,1140825600,F,79,79,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,18.0,5.0,6.5,1.0,0.00015668,9.747149598572,2.0,5.565,3.36,,0,,-0.02,0.01,0.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
14032386,home,Royal Antwerp FC,Yannick Thoelen,,,yannick-thoelen,Y. Thoelen,G,15,188.0,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032386,home,Royal Antwerp FC,Boubakar Kouyaté,,,boubakar-kouyate,B. Kouyaté,D,25,192.0,905,M,848537,EUR,861062400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032386,home,Royal Antwerp FC,Mukhammadali Urinboev,,,muhammadali-urinbaev,M. Urinbaev,M,19,170.0,1445,M,1154566,EUR,1114300800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032386,home,Royal Antwerp FC,Isaac Babadi,,,isaac-babadi,I. Babadi,M,10,179.0,1021,M,1120701,EUR,1112745600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
